label,iters,tot_time,avg_time
C-BC-FW,10002,29328.68277016199,2.9322818206520687
C-BC-BPFW,10002,52068.455429355985,5.205804382059187
F-BC-BPFW,10002,30349.316464416996,3.0343247814854024
AP,103,12.193899475,0.11838737354368932
