label,iters,tot_time,avg_time
C-BC-FW,10002,127927.76484129501,12.790218440441413
C-BC-BPFW,10002,221176.68003577495,22.113245354506592
F-BC-BPFW,10002,119126.43715036998,11.910261662704457
AP,27,0.629035439,0.023297608851851854
