label,iters,tot_time,avg_time
C-BC-FW,10002,31309.551717615,3.1303291059403118
C-BC-BPFW,10002,27841.306251124,2.783573910330334
F-BC-BPFW,10002,6027.733230568,0.6026527924983004
AP,175,26.014178727999994,0.1486524498742857
