label,iters,tot_time,avg_time
C-BC-FW,10002,3.194659775073222e6,319.4020970879046
C-BC-BPFW,10002,3.3946812022779183e6,339.4002401797559
F-BC-BPFW,10002,3.484875214499683e6,348.41783788239184
