label,iters,tot_time,avg_time
C-BC-FW,10002,1.3610657539969387e6,136.0793595277883
C-BC-BPFW,10002,615581.317775468,61.54582261302419
F-BC-BPFW,10002,614112.7236789388,61.398992569380006
AP,1339,5.868033345228004e6,4382.399809729653
