label,iters,tot_time,avg_time
C-BC-FW,10002,7.750581345022604e6,774.9031538714861
C-BC-BPFW,10002,6.8806472947540125e6,687.9271440465919
F-BC-BPFW,10002,6.886551394855995e6,688.5174359983998
