label,iters,tot_time,avg_time
C-BC-FW,10002,150844.343131389,15.081418029532994
C-BC-BPFW,10002,85084.39231984499,8.506737884407618
F-BC-BPFW,10002,82543.67224829603,8.252716681493304
AP,581,136176.5622808551,234.38306760904496
