label,iters,tot_time,avg_time
C-BC-FW,4,0.047428674000000004,0.011857168500000001
C-BC-BPFW,4,0.026840509999999998,0.0067101274999999995
F-BC-BPFW,5,0.053786186,0.0107572372
AP,54,281.800044341,5.2185193396481475
