label,iters,tot_time,avg_time
C-BC-FW,1002,6358.470841870001,6.345779283303394
F-BC-BPFW,1002,5712.419907154,5.701017871411177
F-BC-AFW,1002,5971.693221636003,5.959773674287428
F-BPFW,1003,6318.690475736001,6.299791102428714
