iter,CBCFW_pgap,CBCFW_dual,CBCFW_dgap,CBCFW_time,FBCFW_pgap,FBCFW_dual,FBCFW_dgap,FBCFW_time,FBCAFW_pgap,FBCAFW_dual,FBCAFW_dgap,FBCAFW_time,FFW_pgap,FFW_dual,FFW_dgap,FFW_time,FAFW_pgap,FAFW_dual,FAFW_dgap,FAFW_time
1,696369.1273812093,1.745948165298231e7,3.028683934194731e6,0.0,696578.6482061148,1.7483830136591095e7,3.0045449714108505e6,0.0,696578.6482061148,1.7483830136591095e7,3.0045449714108505e6,0.0,1.6955461793676168e6,1.84827976677526e7,3.004544971410848e6,0.0,1.6955461793676168e6,-Inf,Inf,0.0
2,380426.27790136635,1.867192823862597e7,1.5002944990712288e6,0.093498122,377913.512671154,1.866741091547171e7,1.5022990569952768e6,0.04665299,377913.512671154,1.866741091547171e7,1.5022990569952768e6,0.044657706,700570.7557007931,1.897978462481341e7,1.5125825906832144e6,0.048661332,700570.7557007931,1.7487822244085778e7,3.004544971410848e6,0.050662967
3,237490.66208675504,1.9093807867033586e7,935479.2548490004,0.154611279,236910.12736330926,1.908975740536873e7,938949.181790411,0.089736832,236910.12736330926,1.908975740536873e7,938949.181790411,0.107103549,378910.3351853639,1.9232468541109547e7,938238.2538716495,0.122933725,378910.33518535644,1.8658124204297982e7,1.512582590683207e6,0.099928534
4,171098.54238351434,1.934971680097161e7,613178.2012077384,0.247549885,171846.1991422251,1.93543403772636e7,609302.2816744596,0.153323801,171846.1991422251,1.93543403772636e7,609302.2816744596,0.146505424,238174.54421161115,1.941934871138847e7,610622.292618975,0.170850513,238174.54421161115,1.9091732750135794e7,938238.2538716495,0.146037214
5,133404.68448634818,1.9467776842845608e7,457424.30143657466,0.302535362,133923.8937175162,1.9464854395700946e7,460865.9578124024,0.199967176,135633.32812730223,1.9466563830110732e7,460865.9578124024,0.203289495,173297.27447608113,1.950303244990591e7,462061.28436600417,0.219030708,173297.2744760923,1.9354471441652942e7,610622.2926189825,0.193494668
6,105950.69145058095,1.95195942891429e7,378152.86210351577,0.348621444,106439.70027212054,1.9517585545600217e7,380650.61446773773,0.265739787,102407.6690236479,1.9493731297187272e7,400472.8316322081,0.244566745,135675.65524541587,1.9546590150670454e7,380881.9643707946,0.270711211,135675.65524541214,1.946541083067524e7,462061.28436600417,0.241308306
7,87799.29704447836,1.9573186461664967e7,306409.2951753433,0.416345511,88148.18002874777,1.9572065860036105e7,307878.7797884755,0.30738509,76725.32869043946,1.949703610575402e7,371485.6827322515,0.279450189,108410.93310000002,1.959351281490779e7,306694.5779880434,0.324745117,102615.74179366231,1.95135302372187e7,380881.9643707946,0.272016578
8,73947.43444182724,1.960108305289705e7,264660.84134060936,0.4692668,74255.67158495635,1.9600613273418874e7,265438.8579619173,0.370958903,60313.56662634015,1.9558202980386272e7,293907.0460359007,0.339268357,90313.62264987081,1.9615736440332144e7,266373.64211355895,0.374761255,77195.67066044733,1.949803628530879e7,370955.8451474905,0.316062293
9,63215.23509386554,1.9625420033981375e7,229591.66090832092,0.531024478,63490.23978839442,1.962584135053558e7,229445.34904864617,0.413127332,47633.07678343728,1.9583786263406746e7,255643.2731725229,0.381627382,76373.66818766296,1.9636716492811047e7,231453.63517244905,0.423951025,60806.624585047364,1.9560226635901034e7,292376.4484798461,0.362874713
10,54154.25332243368,1.9634795392333496e7,211155.3207847695,0.577221501,54376.4234864153,1.963700573892308e7,209167.14435916673,0.479193278,37819.16188496351,1.9610780489761267e7,218835.1319195279,0.445468181,65424.434365317225,1.964739594641304e7,209824.9477481097,0.472806471,48358.932196341455,1.9585816377259083e7,254339.014733091,0.410651017
