iter,CBCFW_pgap,CBCFW_dual,CBCFW_dgap,CBCFW_time,FBCFW_pgap,FBCFW_dual,FBCFW_dgap,FBCFW_time,FBCAFW_pgap,FBCAFW_dual,FBCAFW_dgap,FBCAFW_time,FFW_pgap,FFW_dual,FFW_dgap,FFW_time,FAFW_pgap,FAFW_dual,FAFW_dgap,FAFW_time
1,398329.2726985235,8.883109106511833e6,1.6711304573984982e6,0.0,389528.1905945651,8.873244779186696e6,1.6721937026196772e6,0.0,389528.1905945651,8.873244779186696e6,1.6721937026196772e6,0.0,990876.6715309415,9.47459326012307e6,1.6721937026196793e6,0.0,990876.6715309415,-Inf,Inf,0.0
2,214985.2048280444,9.542815410649467e6,828080.0853903843,0.028476313,208750.1563079022,9.53991167084961e6,824748.7766700995,0.021043043,208750.1563079022,9.53991167084961e6,824748.7766700995,0.023587625,393523.7427272778,9.726397108866628e6,823036.9250724576,0.016179722,393523.7427272778,8.877240331319407e6,1.6721937026196793e6,0.016027501
3,138942.61848708056,9.797658869960403e6,497194.0397384849,0.062692945,133727.70679553598,9.79876238747559e6,490875.610531755,0.042595507,133727.70679553598,9.79876238747559e6,490875.610531755,0.036306935,213610.63652743585,9.875932296710365e6,493588.63102887943,0.031719256,213610.636527434,9.546484002666788e6,823036.9250724539,0.031630771
4,96995.45405105688,9.9007640332654e6,352141.71199746476,0.090588752,93390.20806816034,9.906659795691688e6,342640.7035882806,0.076324766,99368.42160321213,9.91263800922674e6,342640.7035882806,0.048495872,137826.9334113486,9.946466932454808e6,347270.292168349,0.04738703,137826.93089934997,9.800148579276621e6,493588.64283453673,0.047521794
5,71370.04753818177,9.963076032385465e6,264204.30636452604,0.118489981,70705.22922495566,9.970643543514587e6,255971.97692217608,0.090247376,70764.02607078664,9.948669835061774e6,278004.4822208213,0.058336948,96492.80463072471,9.993873743591737e6,258529.3522507958,0.062917507,96492.80215379782,9.905132800605852e6,347270.29275975376,0.063409337
6,54933.61354679428,9.996354225191627e6,214489.6795669766,0.146377234,55051.07188078575,1.0001428910189698e7,209532.4529028961,0.104884595,51356.24107801728,9.98453391739363e6,222732.6148961943,0.070195565,73306.84724235721,1.0018232942194495e7,210984.19625966996,0.078186092,73828.76586154848,9.971209693887608e6,258529.36318574846,0.071295738
7,44646.01246799342,1.0037168656414486e7,163387.6472653153,0.185467641,44533.510303709656,1.0034260325456247e7,166183.4760592708,0.118704753,36636.11690304242,9.988576621056614e6,203969.78705823584,0.082519552,57228.45936358534,1.0044581856056262e7,168556.89451913163,0.092631088,51793.88278351724,9.952276071499782e6,255428.10249554366,0.086698623
8,36726.64442939684,1.0047921834591467e7,144715.10104973707,0.201133646,37242.7814535629,1.0050372461334031e7,142780.61133134062,0.148286347,27693.58919544518,1.0028254155407662e7,155349.72499959217,0.107119136,46386.42162997089,1.0059560550812393e7,142736.16202938557,0.107327476,37541.514226064086,9.993279622209972e6,200172.18322790042,0.102216927
9,31013.203624909744,1.0065370587622589e7,121552.90721412865,0.214616687,31560.567522106692,1.0066562325766528e7,120908.53296738677,0.161374673,21277.961479850113,1.0045699008872395e7,131489.24381926237,0.121270531,38741.53166326694,1.0071698134117052e7,122953.68875802308,0.132043256,27995.356146605685,1.0024175272177737e7,159730.37518067658,0.127961381
10,26660.790084125474,1.0075448443624735e7,107122.63767119893,0.230423522,27252.05061521195,1.007870208415419e7,104460.25767282932,0.175356915,16523.88326121494,1.0061123624497613e7,111310.54997541057,0.133675018,32766.980003956705,1.0079163353519855e7,109513.91769590974,0.146063028,21473.701275939122,1.004270834260967e7,134675.6498780772,0.143254666
11,23553.88451737538,1.008943074891782e7,90033.42681136285,0.25733889,23928.2151801344,1.0086596632002948e7,93241.87438899418,0.192066546,13056.848290793598,1.0074728834424699e7,94238.30507790367,0.145785292,28309.217647459358,1.0088467057438074e7,95752.45142119378,0.160243802,16889.49415831268,1.0063165581725905e7,109634.20364421606,0.158538956
12,20344.6971154958,1.0091354453682266e7,84900.53464503796,0.271080328,21022.52316042967,1.0091450051937066e7,85482.76243517222,0.223773662,10502.86172227189,1.0084549226980995e7,81863.92595308553,0.167186316,24228.19372390583,1.009213666265122e7,88001.8222844936,0.17457159,13500.861419614404,1.0075533807514863e7,93877.34511655942,0.174089552
13,18322.46379310079,1.0103443325240683e7,70789.42976422515,0.283406831,18167.10089621693,1.0094540203975344e7,79537.18813268049,0.236089209,8233.154406286776,1.0088429570720997e7,75713.8748970991,0.180166224,21174.496321009472,1.0104141360392436e7,72943.42714038119,0.189494005,10932.683204904199,1.0084412323876357e7,82430.6505403556,0.189702538
14,16618.59347742237,1.0106790884962909e7,65737.99972632085,0.298343613,16379.096686402336,1.0106010874607084e7,66278.51329112635,0.249461608,6672.7793471533805,1.0103016384705354e7,59566.685853607254,0.191893069,19146.05241560191,1.0108834334801165e7,66222.00882624462,0.204453571,8670.580675711855,1.0088853491313439e7,75727.3805740811,0.205444836
15,15104.129444129765,1.0109016813197171e7,61997.60745876678,0.325062517,14924.58059631288,1.0110173117265347e7,60661.754542774055,0.262663496,5388.45350535959,1.0103611694538081e7,57687.05017908639,0.2041187,17446.25023132749,1.0113374939037729e7,59981.602405406535,0.221691641,6866.803069433197,1.0098560349893644e7,64216.744387596846,0.220944126
16,13896.821191890165,1.0114698787425222e7,55108.32497847709,0.342283765,13738.095725243911,1.0114850481785404e7,54797.90515164891,0.276155728,4292.045096421614,1.0108389744030097e7,51812.59227813245,0.224486763,16041.163833418861,1.01157643247273e7,56187.13031792641,0.240518144,5574.686907509342,1.0104042401572626e7,57442.57654669136,0.236449245
17,13018.543042588979,1.0122090338885592e7,46838.49536880525,0.356500754,12886.942747354507,1.0122082379372902e7,46714.854586260626,0.297116424,3392.264457879588,1.0111429278817667e7,47873.27685202123,0.237025412,14795.61981504038,1.0122685606663039e7,48020.304363809526,0.259103745,4522.89287305437,1.0108659130086016e7,51774.05399884656,0.2521155
18,12111.687133811414,1.0123817094447445e7,44204.88389817509,0.371336131,11937.349393824115,1.0122266494182352e7,45581.146423280006,0.309569057,2754.515512695536,1.0118234494616844e7,40430.31210766011,0.249045195,13891.566431542858,1.0123706268476453e7,46095.58916689828,0.283329966,3608.239004086703,1.0111824874624284e7,47693.65559161082,0.267741042
