iter,CBCFW_pgap,CBCFW_dual,CBCFW_dgap,CBCFW_time,FBCFW_pgap,FBCFW_dual,FBCFW_dgap,FBCFW_time,FBCAFW_pgap,FBCAFW_dual,FBCAFW_dgap,FBCAFW_time,FFW_pgap,FFW_dual,FFW_dgap,FFW_time,FAFW_pgap,FAFW_dual,FAFW_dgap,FAFW_time
1,208.89865681547673,-615752.6217714387,615961.5204282543,0.0,366.4350035805255,-614085.6004985778,614452.0355021583,0.0,366.4350035805255,-614085.6004985778,614452.0355021583,0.0,304228.1220868434,-310223.9134153149,614452.0355021583,0.0,304228.1220868434,-Inf,Inf,0.0
2,53.31721840547398,-5541.69448891711,5595.011707322584,0.009323906,54.39393944386393,-6454.688720826265,6509.082660270129,0.024140053,54.39393944386393,-6454.688720826265,6509.082660270129,0.017731177,241.71683030063286,-7135.937749830631,7377.654580131264,0.002176857,241.71683030053975,-614210.3186718578,614452.0355021583,0.002092438
3,38.24339272212237,-2176.5303702895826,2214.773763011705,0.034953327,39.38620802611113,-2071.1260425082023,2110.5122505343134,0.048811416,39.04031049534679,-2071.471940038965,2110.5122505343115,0.039763384,76.34872012659908,-2207.7966306780945,2284.1453508046934,0.003901854,76.34872012650594,-7301.3058600047525,7377.654580131259,0.003612005
4,36.99771179389209,-516.5108571314088,553.5085689253009,0.06201915,37.80536781428382,-497.52536268353026,535.3307304978141,0.061323655,25.487328654620796,-627.1024861613438,652.5898148159646,0.048369224,57.40847049178556,-728.1980821833938,785.6065526751794,0.005681467,65.47308125738054,-2218.6722695473136,2284.1453508046943,0.00477029
5,36.74570224611089,-203.44842385475792,240.1941261008688,0.089433569,37.561917015723886,-296.0081527358333,333.5700697515572,0.083442262,20.648776630964132,-1304.6449944018566,1325.2937710328208,0.068349433,53.91224048305303,-375.4273532404771,429.33959372353013,0.007454499,56.37074780454859,-2601.9029462551866,2658.273694059735,0.006540246
6,23.964680423587563,-190.52573705248187,214.49041747606944,0.100265302,24.401147917471828,-178.09232687959943,202.49347479707126,0.107649232,17.200491859856992,-583.6864040958445,600.8868959557016,0.079548264,52.84471742054448,-165.78778474736788,218.63250216791235,0.009397377,42.1998487919569,-1929.3369972262676,1971.5368460182244,0.008245847
7,20.565642007347197,-1047.2717624913562,1067.8374044987033,0.120557181,20.863013124931605,-1097.9330801903234,1118.796093315255,0.120262138,13.168686611112207,-923.3243203777373,936.4930069888495,0.097210749,52.59275084109977,-115.08028470093849,167.67303554203826,0.011302348,39.063640284352005,-774.8560788238549,813.9197191082069,0.009357071
8,19.814177724160256,-421.9123720156126,441.72654973977285,0.139395282,20.09329656576738,-439.1115360070079,459.2048325727753,0.144702958,12.26913183061406,-501.8179942413722,514.0871260719863,0.105780078,34.63168017603457,-1328.8613473143737,1363.4930274904082,0.012792528,36.67824229476974,-1166.734583656916,1203.4128259516856,0.011112266
9,19.56253777295351,-226.00519821572632,245.56773598867983,0.15150732,19.835938864387572,-228.6507139693125,248.48665283370008,0.168300754,10.225300179142506,-686.6397606517734,696.8650608309159,0.123759401,27.858387004490943,-429.0866439262873,456.9450309307783,0.014719825,31.21938656959683,-611.2228307313178,642.4422173009146,0.012471616
10,19.475884187128397,-127.8194472741385,147.2953314612669,0.172835273,19.73961411267519,-129.12550978770142,148.8651239003766,0.181425566,9.306042028497904,-349.52487654319606,358.830918571694,0.13625356,26.697963602188977,-153.59101375719752,180.2889773593865,0.016681108,25.20445343460888,-1238.4210907600714,1263.6255441946803,0.014281248
11,15.282475632429124,-101.64663597526939,116.92911160769852,0.197391993,15.468018171936274,-77.64827222680006,93.11629039873634,0.205990338,7.78868631888181,-651.9450162323709,659.7337025512527,0.153288765,26.50807754462585,-75.30422534213444,101.81230288676029,0.018651237,24.2788806992583,-634.6947597792877,658.9736404785459,0.014418264
12,13.643905051983893,-654.7272178767332,668.3711229287171,0.211661347,13.728219434246421,-713.3696207864609,727.0978402207073,0.239536173,7.136008171923459,-213.61727744139276,220.75328561331622,0.162858651,26.45333268195391,-60.03715534346384,86.49048802541775,0.020687498,23.2472811402753,-659.858378532105,683.1056596723803,0.015583375
13,13.258512512315065,-334.95970640607266,348.2182189183877,0.231930881,13.363039375282824,-323.25446111345457,336.6175004887374,0.263905092,6.386614948976785,-432.8071243634789,439.1937393124557,0.177893167,20.892022077832372,-741.6871660249408,762.5791881027732,0.022427959,19.91420170944184,-780.3748150005393,800.2890167099812,0.017369345
14,13.08305785395205,-174.13809684783115,187.2211547017832,0.25682414,13.187384342867881,-178.16324064853936,191.35062499140724,0.275902349,5.900389049574733,-204.15526737255922,210.05565642213395,0.186276544,18.385813917405905,-279.20397604329685,297.5897899607028,0.024521696,16.88441203730181,-400.03360426498483,416.9180163022866,0.018699624
15,13.046421505790205,-81.7312227548798,94.77764426067,0.268424146,13.14964725598693,-89.35102293602931,102.50067019201624,0.300801316,5.3387000887654725,-371.0213456290195,376.36004571778494,0.203508369,17.929592509940267,-81.40294795422584,99.3325404641661,0.026542113,14.107417145930231,-855.9137948179857,870.0212119639159,0.020542295
16,10.627513310033828,-75.96200023411842,86.58951354415225,0.292394505,10.705003364756704,-51.828722347255066,62.53372571201177,0.32543258,5.056424256321043,-212.1010721071444,217.15749636346544,0.213387733,17.871853277180346,-43.88765374878135,61.75950702596169,0.028661278,13.170641950890422,-455.2480433809397,468.4186853318301,0.021743087
17,9.781708257179709,-473.63371164123396,483.4154198984137,0.316808176,9.83756783939898,-500.5580208197802,510.39558865917917,0.338276561,4.489762892574072,-312.91730748498384,317.4070703775579,0.229954198,17.852520442102104,-39.531357952286,57.383878394388105,0.030720966,12.010020007472486,-553.4338180279473,565.4438380354197,0.023535171
18,9.410823596641421,-267.2042725843745,276.61509618101593,0.325723061,9.463238990772515,-262.9470134836596,272.4102524744321,0.360478569,4.296907436195761,-192.98627455123068,197.28318198742645,0.23540983,15.24549818597734,-500.5471614560968,515.7926596420741,0.032301345,10.960071226768196,-262.98343949769793,273.94351072446614,0.024904458
19,9.364928815234453,-88.14682298307666,97.51175179831111,0.350572659,9.417474001832307,-95.79019682156114,105.20767082339344,0.381362146,4.038839756138623,-269.2881526048181,273.3269923609567,0.254770315,14.379889358114452,-225.09271751009828,239.47260686821272,0.034383864,9.608472319599242,-549.4722189640747,559.080691283674,0.0268742
20,9.338865367043764,-48.681193545110716,58.02005891215448,0.374465451,9.39227678468451,-53.15923715392829,62.5515139386128,0.394257904,3.851332880742848,-169.60844004554787,173.45977292629073,0.265982365,14.151465718261898,-103.9980665067597,118.1495322250216,0.067180571,9.12373382607475,-254.91086146605997,264.0345952921347,0.027966758
21,8.084772012755275,-51.29362108102243,59.3783930937777,0.397004746,8.13196854731068,-39.952735052278015,48.0847035995887,0.41707399,3.5188000638969243,-256.8070041182651,260.3258041821621,0.282681635,14.086680746451021,-49.28367250661327,63.370353253064295,0.070506921,8.60894281687215,-351.7536831264241,360.3626259432963,0.029794668
22,7.579907362349331,-375.4389052276427,383.018812589992,0.407498316,7.616997346747667,-382.95726050166115,390.5742578484088,0.441872596,3.3220957139506937,-140.64377004296617,143.96586575691686,0.290549806,14.064980192482473,-27.927033145340054,41.99201333782253,0.07312397,7.5884065147489315,-184.87418251613894,192.46258903088787,0.031100005
23,7.31686984943226,-218.42372356664973,225.740593416082,0.429656383,7.351802158914507,-219.87486092278283,227.22666308169732,0.465249263,3.1598416971042753,-213.98317211269915,217.14301380980342,0.306604733,12.615678350627423,-417.01477386758387,429.6304522182113,0.075411954,6.748789787571877,-415.1243125647941,421.87310235236595,0.032987608
24,7.297029614355416,-71.37964841526903,78.67667802962444,0.450512566,7.3195200664922595,-78.01620715836182,85.33572722485408,0.47770078,3.0367957026697696,-114.3786604718938,117.41545617456356,0.312115838,11.884726359229536,-187.33496598521296,199.2196923444425,0.077947666,6.402654109150172,-220.1015312036244,226.50418531277458,0.034051582
25,7.284907343797386,-43.02949056857971,50.314397912377096,0.472618892,7.313728322740644,-37.17171120322845,44.48543952596909,0.499671866,2.889375277236104,-194.7994714989699,197.688846776206,0.318208408,11.675613487605006,-115.12685576027886,126.80246924788386,0.080114767,6.203208715841175,-311.34490358187173,317.5481122977129,0.035913441
26,6.4635771489702165,-39.820268231900975,46.28384538087119,0.48370059,6.507587807159871,-28.4189865708624,34.92657437802227,0.52315316,2.7219300637952983,-112.57402370360127,115.29595376739657,0.337273247,11.577642586547881,-48.772712147569095,60.350354734116976,0.082158593,5.852218917943538,-234.50403423924982,240.35625315719335,0.037699529
27,6.110208376310766,-296.20258220676084,302.3127905830716,0.506020875,6.086357364337892,-336.13090539527104,342.21726275960896,0.534996467,2.577928170096129,-186.1129689858712,188.69089715596732,0.346290695,11.557228243350984,-25.58564398395651,37.14287222730749,0.083993573,5.295718068536371,-119.00632661825576,124.30204468679213,0.039046291
28,5.975868429243565,-171.91213513268278,177.88800356192635,0.513863564,5.990166203957052,-148.36391108628098,154.35407729023802,0.557730714,2.4704624152742327,-103.79767493085225,106.26813734612648,0.366881141,10.414527779631317,-336.6099553215633,347.0244831011946,0.085684007,4.876178768370301,-283.5223005491465,288.39847931751683,0.040918115
