iter,CBCFW_pgap,CBCFW_dual,CBCFW_dgap,CBCFW_time,FBCFW_pgap,FBCFW_dual,FBCFW_dgap,FBCFW_time,FBCAFW_pgap,FBCAFW_dual,FBCAFW_dgap,FBCAFW_time,FFW_pgap,FFW_dual,FFW_dgap,FFW_time,FAFW_pgap,FAFW_dual,FAFW_dgap,FAFW_time
1,613.2564428693149,-440009.5458261766,440622.8022690459,0.0,923.4677156128455,-430359.6744698043,431283.1421854171,0.0,923.4677156128455,-430359.6744698043,431283.1421854171,0.0,208654.09738472104,-222629.04480069602,431283.14218541706,0.0,208654.09738472104,-Inf,Inf,0.0
2,514.2565581945237,-8945.967001860725,9460.223560055249,0.001744164,535.2355212041875,-9313.069544513528,9848.305065717715,0.002164802,535.2355212041875,-9313.069544513528,9848.305065717715,0.002388473,599.1993429253343,-14306.886224659282,14906.085567584616,0.002268598,599.1993429252179,-430683.94284249184,431283.14218541706,0.002373014
3,497.3722130440874,-3428.7977259974973,3926.1699390415847,0.003280001,512.8233521804214,-4027.292965825248,4540.116318005669,0.003251681,261.36748310597613,-4278.748834899691,4540.116318005667,0.006395572,328.7607851161156,-6256.5914583681815,6585.352243484297,0.004111879,328.7607851163484,-14577.32478246827,14906.085567584618,0.004166801
4,491.2549299271777,-1705.3555910617983,2196.610520988976,0.004899475,507.5510406823596,-1520.24513655679,2027.7961772391495,0.004871259,180.0184352810029,-7954.749369642644,8134.7678049236465,0.007869437,267.82984335999936,-2822.394531680927,3090.224375040926,0.005842356,267.82984335988294,-6317.522400124419,6585.352243484302,0.006087865
5,256.51987606380135,-988.611218073841,1245.1310941376423,0.010180104,262.00840821443126,-1420.7133851514054,1682.7217933658367,0.006443655,156.89879117510282,-4258.995867203339,4415.894658378442,0.009306032,253.34377861151006,-1350.9513721402927,1604.2951507518028,0.007510374,190.2375570986187,-2899.9868179423092,3090.224375040928,0.00752972
6,193.1637674223166,-6865.32568789303,7058.489455315346,0.011534311,188.5602624634048,-6766.93047932186,6955.490741785265,0.010972419,123.81053950381465,-2253.5256059895046,2377.3361454933192,0.011138252,248.8461497115204,-507.1569987570517,756.0031484685721,0.00920041,162.83932091784663,-5258.252707601941,5421.092028519788,0.009360995
7,176.06914210121613,-3249.996165572646,3426.065307673862,0.013119816,174.80805086612236,-3248.261137961199,3423.0691888273213,0.012330339,99.88919773080852,-3794.170824117592,3894.0600218484005,0.012632815,247.91008201614022,-416.48641035469836,664.3964923708386,0.010857741,140.4228085775394,-3467.2879298742973,3607.7107384518367,0.011211211
8,171.65544108790345,-1564.6404724654917,1736.2959135533952,0.014684149,169.82122189051006,-1665.4818522191758,1835.303074109686,0.013826975,91.48482809856068,-1990.3292371375087,2081.8140652360694,0.014094568,162.5174164957134,-4370.167154656172,4532.684571151885,0.012346243,117.21572804299649,-1639.4451319881655,1756.660860031162,0.0126692
9,170.42161691689398,-688.3525613933061,858.7741783102001,0.016295289,168.84086432144977,-701.7653121663219,870.6061764877717,0.015474143,78.03465733781923,-2565.615791857387,2643.6504491952064,0.018664552,135.28976370044984,-2284.6741084603073,2419.963872160757,0.014026694,98.37689878360834,-3431.981015302572,3530.3579140861802,0.014439233
10,123.12185849552043,-351.9902960817228,475.11215457724325,0.020823502,123.40713244641665,-412.7193566351606,536.1264890815772,0.017137635,72.67398019856773,-1340.039407357388,1412.7133875559557,0.020143438,125.80885986308567,-925.7524408747668,1051.5613007378524,0.015889905,85.97396349778865,-1460.4742528376214,1546.44821633541,0.015932184
