iter,CBCFW_pgap,CBCFW_dual,CBCFW_dgap,CBCFW_time,FBCFW_pgap,FBCFW_dual,FBCFW_dgap,FBCFW_time,FBCAFW_pgap,FBCAFW_dual,FBCAFW_dgap,FBCAFW_time,FFW_pgap,FFW_dual,FFW_dgap,FFW_time,FAFW_pgap,FAFW_dual,FAFW_dgap,FAFW_time
1,204407.77500162274,3.0520780999589298e7,1.6655158520314498e6,0.0,204329.5444702506,3.0514178388526246e7,1.6720402325631324e6,0.0,204329.5444702506,3.0514178388526246e7,1.6720402325631324e6,0.0,1.17716052238952e6,3.1487009366445515e7,1.6720402325631306e6,0.0,1.17716052238952e6,-Inf,Inf,0.0
2,61556.02163425833,3.14307985208354e7,612646.5774179845,0.037393549,61367.1172394529,3.143276408107137e7,610492.1127872077,0.00779964,61367.1172394529,3.143276408107137e7,610492.1127872077,0.006456198,225105.27357900143,3.1517545139317624e7,689449.2108805031,0.001779776,225105.27357900143,3.0534954117634997e7,1.6720402325631306e6,0.002274603
3,23420.420266844332,3.173420169211235e7,271107.80477362114,0.06749985,23196.068368781358,3.173555147776834e7,269533.6672195663,0.014738068,23945.578871630132,3.1736300988271188e7,269533.6672195663,0.012835704,60112.17504540831,3.175535495008008e7,286646.3015844524,0.007246111,60112.17504540831,3.135255204078403e7,689449.2108805031,0.007148653
4,14985.38979754597,3.1878873065109313e7,118001.4013073591,0.097095237,14805.464100014418,3.1878467225171257e7,118227.31554788433,0.020965066,13188.358463786542,3.186075885550146e7,134318.57958145067,0.019749577,20403.468816231936,3.188216330582698e7,120129.23960837722,0.012340154,60112.17504540831,3.175535495008008e7,286646.3015844524,0.008559022
5,10974.599173463881,3.1929658204156276e7,63205.471636312315,0.127241612,10829.560431577265,3.1929775085275445e7,62943.5517752578,0.024983196,8722.192224252969,3.1924299751560014e7,66311.51728336466,0.025625364,12738.823092460632,3.1923145372149162e7,71482.52756242454,0.017091562,20403.468816231936,3.1715646243850905e7,286646.3015844524,0.013452198
6,8807.467579890043,3.1947515172089417e7,43181.37210959953,0.158188028,8681.01839755848,3.1948411613484275e7,42158.4815324113,0.031775428,5478.878738641739,3.193602339865578e7,51344.556701989844,0.031453244,9372.032733190805,3.194087777829605e7,50383.33105626702,0.021787568,12738.823092449456,3.1874498660103206e7,120129.23960836977,0.02461874
7,7418.8222569823265,3.1962974348229147e7,26333.550646960502,0.188700598,7060.355950534344,3.1960033149681974e7,28916.282887685345,0.038483439,3730.3623765334487,3.1956283177654423e7,29336.26134123723,0.036990761,7194.461139369756,3.194340435393476e7,45679.18382373452,0.026567389,9372.032733224332,3.1919778581789933e7,71482.52756241709,0.029283203
8,6094.618162740022,3.196198057771306e7,26003.117068803636,0.224864356,6037.213269662112,3.1963588760952465e7,24337.528936323826,0.06538964,2974.9929984100163,3.196401270684138e7,20851.362776155584,0.042750704,5547.633821569383,3.194976357287038e7,37673.13757031411,0.030927406,7194.462137915194,3.1938700220345482e7,50383.31841155887,0.034373639
9,5452.440391160548,3.19675155195287e7,19825.997481586644,0.269286684,5411.870061825961,3.1967628086371575e7,19672.860309377895,0.069056307,2109.864440202713,3.19655611955239e7,18437.7455354291,0.065198629,4309.849639415741,3.1959784004891522e7,26414.921367019415,0.0354827,5547.63438378647,3.1941757520735834e7,45679.19026707858,0.039338312
10,4884.719014883041,3.1969528718279086e7,17245.077354923706,0.299631165,4850.987430609763,3.1970094300126743e7,16645.763922993327,0.083426907,1609.447401739657,3.1968829942986768e7,14668.58103409654,0.070878996,3708.378396116197,3.1961660466133393e7,23936.988881848752,0.03985424,4309.847865082324,3.1948525748894826e7,37673.17558938265,0.044355799
