iter,CBCFW_pgap,CBCFW_dual,CBCFW_dgap,CBCFW_time,FBCFW_pgap,FBCFW_dual,FBCFW_dgap,FBCFW_time,FBCAFW_pgap,FBCAFW_dual,FBCAFW_dgap,FBCAFW_time,FFW_pgap,FFW_dual,FFW_dgap,FFW_time,FAFW_pgap,FAFW_dual,FAFW_dgap,FAFW_time
1,1357.259802355431,-1.5545586144335752e6,1.5559158742359306e6,0.0,1357.259802355431,-1.5792718935108136e6,1.580629153313169e6,0.0,1357.259802355431,-1.5792718935108136e6,1.580629153313169e6,0.0,771829.370079911,-808799.7832332581,1.580629153313169e6,0.0,771829.370079911,-Inf,Inf,0.0
2,655.6123225996271,-37703.85317240492,38359.465495004544,0.004439565,657.3909263393531,-38802.58565324998,39459.97657958933,0.004398133,657.3909263393531,-38802.58565324998,39459.97657958933,0.00487278,1593.2100567230955,-35848.3639842273,37441.57404095039,0.00654636,1593.2100567230955,-1.579035943256446e6,1.580629153313169e6,0.008076005
3,477.42639973356074,-16875.622864628076,17353.049264361638,0.012150793,480.79734662019956,-16954.538437889114,17435.335784509312,0.011274036,478.1675363474836,-16957.16824816183,17435.335784509312,0.012097227,864.796950628981,-16146.58163996238,17011.37859059136,0.013474697,864.796950628981,-36576.77709032141,37441.57404095039,0.01465956
4,431.75594060836977,-8318.822906105797,8750.578846714167,0.017818955,431.73237119987607,-8018.560487907413,8450.292859107289,0.017838757,431.9212265120198,-8475.566308724088,8907.487535236109,0.023942038,706.6800697927052,-8623.811928475641,9330.491998268346,0.020332895,706.6800697927052,-16304.69852079867,17011.378590591376,0.021419132
5,419.0291174786786,-4141.745389743611,4560.77450722229,0.030697318,418.4761475023503,-4769.034420587129,5187.510568089479,0.023030816,357.70133745484054,-4567.027304027898,4924.728641482739,0.030791245,656.4142991689343,-4011.4395633956838,4667.853862564618,0.026514422,542.8713393736009,-8787.620658894752,9330.491998268353,0.027515456
6,414.79528359820443,-1980.1076702778566,2394.902953876061,0.037195159,414.51995771999157,-2204.927522380094,2619.4474801000856,0.030514563,307.336023933875,-9759.753626298252,10067.089650232127,0.036034049,641.5703535784656,-1736.9026510453727,2378.4730046238383,0.033012436,423.4779379268487,-13282.59048971802,13706.06842764487,0.03450459
7,413.54811362084,-1177.7750428051286,1591.3231564259686,0.043153016,413.3853434044868,-922.0442127340784,1335.4295561385652,0.036854288,283.554447839347,-5119.160850341524,5402.71529818087,0.04253877,637.620901666892,-918.2194940073491,1555.840395674241,0.039703348,380.5162103620047,-6973.930578274341,7354.446788636346,0.040564047
8,308.03732699776685,-872.8354935936135,1180.8728205913803,0.04954718,307.86923047248274,-778.7193500964327,1086.5885805689154,0.049661583,248.9854032760486,-7549.787747635871,7798.773150911919,0.047133368,438.21612085060525,-10509.661468293383,10947.87758914399,0.045261052,313.349768351453,-10578.00302844562,10891.352796797073,0.047975303
9,270.1670374901344,-7982.5619527030385,8252.728990193173,0.055951096,269.98714157783735,-8269.48341916882,8539.470560746659,0.055297235,231.64283355232328,-3625.4175945774564,3857.0604281297797,0.053968321,370.574664631548,-5644.940035124617,6015.514699756165,0.051730161,296.140219735913,-5393.82737437343,5689.967594109343,0.055124906
10,258.6135208227982,-4129.964010113326,4388.577530936124,0.062029502,258.3853509388864,-4029.6997375096253,4288.085088448512,0.06183942,206.51047296201187,-6420.2943281592125,6626.804801121224,0.058103333,348.06022088136524,-2768.631990788593,3116.6922116699584,0.058083157,272.88508664133644,-7065.0072950766325,7337.892381717969,0.065142866
11,254.48615643847734,-2444.112295776862,2698.5984522153394,0.067763663,254.4295069122066,-2239.9611323521485,2494.3906392643553,0.068164032,189.07910114433616,-3203.2853478529296,3392.3644489972658,0.064732513,341.83397991303355,-1231.6818503905833,1573.515830303617,0.06488772,252.52720095279315,-4708.813099145638,4961.340300098432,0.071535878
12,253.40365203469992,-1097.808690800103,1351.212342834803,0.080634003,252.94956962578,-1368.626441522581,1621.576011148361,0.074089284,169.08443589539576,-5740.8670932256055,5909.951529121001,0.068642251,340.2875580874582,-515.0173605773107,855.3049186647689,0.071770205,218.15989284372577,-7262.65934090956,7480.819233753286,0.078651636
13,253.05351434461772,-489.0950991854794,742.1486135300971,0.087252361,252.57972346836078,-697.0402288294049,949.6199522977657,0.079623933,160.21534018839398,-2849.1604833392416,3009.3758235276355,0.080567287,270.7919616578147,-6638.526863667686,6909.3188253255,0.077553977,208.68717621980855,-3684.343272211088,3893.0304484308963,0.084219121
14,204.29085929412395,-630.0117243529808,834.3025836471047,0.093558873,204.5419604126364,-595.458208829332,800.0001692419684,0.085982664,147.38258114736527,-4783.79160022347,4931.174181370835,0.084959395,243.46349961590022,-3622.936611220759,3866.400110836659,0.084320484,191.37628819141537,-5286.772120744797,5478.148408936212,0.091259708
15,185.33327753841877,-5400.004138056102,5585.337415594521,0.099717976,185.8100501463438,-5374.780367045664,5560.590417192008,0.099382824,138.1556768895437,-2462.6681936940736,2600.8238705836175,0.091444407,234.58544204942882,-1830.9515275754325,2065.5369696248613,0.090973351,185.90757558929423,-2965.1453311730993,3151.0529067623934,0.096063275
16,179.13301874045283,-2891.1507050852492,3070.283723825702,0.105876561,180.543722994936,-2805.883479514561,2986.427202509497,0.105325963,127.19511340279132,-4104.354447296042,4231.549560698833,0.096441791,231.89588140665242,-874.1107711068927,1106.006652513545,0.097711848,179.01936932715276,-3913.1815616665967,4092.2009309937494,0.103271597
17,177.154333337831,-1561.3589242626829,1738.513257600514,0.11239649,178.92233282141387,-1515.4148695399065,1694.3372023613204,0.111042711,120.09330393839628,-2046.0516989665948,2166.145002904991,0.102166292,231.10372652703273,-403.7085520710821,634.8122785981149,0.104243135,167.29240870693076,-2529.541917359807,2696.834326066738,0.108576568
18,176.7045297299822,-725.7630137202655,902.4675434502477,0.124294319,178.3216016512985,-789.8653632021636,968.1869648534621,0.117971118,111.68918122320125,-3685.590204706087,3797.2793859292883,0.107405296,230.8486756393686,-388.0244598249135,618.8731354642821,0.111020832,154.1617724203194,-4403.996737961236,4558.158510381556,0.114937311
19,176.51739526788393,-327.10794608744254,503.62534135532644,0.130990507,153.87533220928162,-338.29310412751715,492.1684363367988,0.124910861,106.99128719388196,-1861.5216861283438,1968.512973322226,0.113288458,192.61917395268875,-4837.481814261527,5030.100988214215,0.11738948,143.4675462351491,-2179.2514561883413,2322.7190024234906,0.129500861
20,149.94973159550378,-485.05843631837104,635.0081679138748,0.137086333,142.29344269819558,-4221.080484018763,4363.3739267169585,0.130436661,100.89865552509823,-3151.3149963760166,3252.2136519011146,0.118495258,176.64677007403225,-2712.7562934879074,2889.4030635619397,0.123871613,133.78912799153477,-4047.654003439483,4181.443131431018,0.136529129
21,139.27832455405343,-4064.9565575924466,4204.2348821465,0.144127852,138.58557908919948,-2337.2004420422586,2475.7860211314583,0.136098212,97.47120487876236,-1663.619945138329,1761.0911500170914,0.12503944,171.45634011738002,-1397.5847963419883,1569.0411364593683,0.130758065,129.34484280645847,-2095.3554191412904,2224.700261947749,0.143031093
22,135.84160334710032,-2222.098996983566,2357.9406003306663,0.150294284,137.42446878614524,-1212.2049731563075,1349.6294419424528,0.148923229,92.55778212721148,-2671.9289901989755,2764.486772326187,0.135990999,169.83401129084328,-666.5298961972192,836.3639074880624,0.137453708,121.94468681203821,-3354.8916764858645,3476.8363632979026,0.149993745
