iter,CBCFW_pgap,CBCFW_dual,CBCFW_dgap,CBCFW_time,FBCFW_pgap,FBCFW_dual,FBCFW_dgap,FBCFW_time,FBCAFW_pgap,FBCAFW_dual,FBCAFW_dgap,FBCAFW_time,FFW_pgap,FFW_dual,FFW_dgap,FFW_time,FAFW_pgap,FAFW_dual,FAFW_dgap,FAFW_time
1,871.5704034380615,-1.3140503281945456e6,1.3149218985979836e6,0.0,1405.8831110142173,-1.2988764361950806e6,1.300282319306095e6,0.0,1405.8831110142173,-1.2988764361950806e6,1.300282319306095e6,0.0,638895.6194017199,-661386.6999043748,1.3002823193060947e6,0.0,638895.6194017199,-Inf,Inf,0.0
2,556.0389490742236,-15803.426617602961,16359.465566677185,0.029747543,559.4790624234826,-17357.295861328315,17916.774923751796,0.006704233,556.8126169316471,-17359.96230682015,17916.774923751796,0.007450035,1145.8976396333426,-26342.455187867792,27488.352827501134,0.005321835,1145.8976396333426,-1.2991364216664613e6,1.3002823193060947e6,0.005502629
3,490.399548394233,-8426.311334258553,8916.710882652786,0.061813654,491.9705893035978,-8198.948808230647,8690.919397534244,0.01346361,410.10908567532897,-8649.801916197584,9059.911001872913,0.014275549,540.2528184905649,-10987.606439534538,11527.859258025102,0.0102831,540.2528184901923,-26948.10000901094,27488.352827501134,0.010526519
4,480.0352470096201,-3128.1838471117558,3608.2190941213757,0.091227291,482.07030685804784,-3479.2122943082422,3961.28260116629,0.019357261,277.3166989959777,-12347.821025930914,12625.137724926892,0.020431889,423.12962658107284,-5170.7509619410675,5593.88058852214,0.015016897,486.5480984222144,-11041.311159602883,11527.859258025097,0.014478625
5,476.82507067807023,-1641.211343466028,2118.036414144098,0.120483984,479.0083816304803,-1562.1614255403874,2041.1698071708677,0.026124172,247.13172607049347,-5770.094769058036,6017.22649512853,0.026545487,391.7172591682524,-2502.465323122624,2894.1825822908763,0.019484435,329.2594644058496,-13075.177043020241,13404.436507426091,0.019357599
6,291.682790767774,-1107.49105238827,1399.173843156044,0.151745518,293.7622359927744,-1055.6565468376532,1349.4187828304275,0.032382641,192.00840639919045,-3225.2604446497367,3417.268851048927,0.032564648,383.0125586126,-1167.561764456002,1550.574323068602,0.024161937,290.2666164610535,-6096.316531026646,6386.5831474876995,0.024393003
7,231.55893459543586,-8098.838936863956,8330.397871459392,0.181188714,232.09221526123585,-7959.72600624739,8191.818221508625,0.038238758,161.25281134508552,-5721.377950499519,5882.630761844604,0.038646749,380.3596414793283,-599.29803273826,979.6576742175882,0.028847907,233.8981450315565,-2977.6548606270235,3211.55300565858,0.028500259
8,217.135864456743,-3589.1661521114893,3806.3020165682324,0.222025025,217.49467661716045,-3738.985039383185,3956.4797160003454,0.043916637,145.20166956111788,-2708.9752187541935,2854.1768883153113,0.059428766,259.54541392698883,-6545.995026786842,6805.54044071383,0.032519237,191.9456157680601,-6512.310343310959,6704.255959079019,0.03353836
9,213.83245998173953,-1652.85057199282,1866.6830319745595,0.251936221,214.1502542279661,-1769.267998555046,1983.4182527830121,0.049554497,126.34412521868944,-4644.310956559319,4770.655081778008,0.065080531,220.63027128465475,-3106.061258409075,3326.6915296937295,0.036948921,171.9588533613831,-3092.116883404626,3264.0757367660094,0.037412693
10,212.91862374953928,-820.8746931920826,1033.793316941622,0.281650059,213.195387852937,-744.8963886136227,958.0917764665596,0.069953355,119.17933857031167,-2124.751905997618,2243.9312445679298,0.07114659,208.15042288117112,-1508.1563999074785,1716.3068227886497,0.041238099,157.97945132479072,-4294.234224937409,4452.213676262199,0.042538495
11,163.03007046319544,-488.6050045298331,651.6350749930285,0.312345183,163.27195091396572,-535.302870796845,698.5748217108107,0.075408797,109.23305394127965,-3415.2416041702936,3524.4746581115733,0.076949564,204.9138707432896,-655.0304516592508,859.9443224025405,0.045490748,144.63028498329223,-2522.71954137584,2667.3498263591323,0.046586003
12,142.3573549591005,-4762.138013277579,4904.4953682366795,0.35111113,142.48587835989892,-4791.4781185193115,4933.963996879211,0.081040598,99.56930129751564,-1770.9483405106985,1870.5176418082142,0.082677812,204.119647109136,-343.1413848529526,547.2610319620886,0.0498976,126.06154281422496,-4559.115483695801,4685.177026510026,0.051712651
13,137.66469949260355,-2182.8548040568626,2320.519503549466,0.381571346,137.7102909512818,-2193.6505869806574,2331.3608779319393,0.086619414,89.67048644721508,-3103.740256290982,3193.410742738197,0.088901221,160.83516889289024,-4279.602767126053,4440.437936018943,0.053716974,116.31609760075808,-2134.6232662533425,2250.9393638541005,0.055544604
14,136.32567167133092,-1133.369288705731,1269.6949603770618,0.413644963,136.36322000324728,-1173.6821399041269,1310.0453599073742,0.091526305,81.06612843535841,-1615.9659865723124,1697.0321150076709,0.095227868,144.55406296811998,-2081.684024186876,2226.238087154996,0.058350653,103.68603810407222,-3537.1659621627546,3640.852000266827,0.060474191
15,135.91173266582192,-500.34727576446414,636.259008430286,0.443683211,135.94888780601323,-512.9184879529297,648.8673757589429,0.096117802,71.63067050166428,-3040.462738101726,3112.09340860339,0.101371864,139.86578159667553,-985.518458567034,1125.3842401637096,0.062944269,95.49440646506847,-1773.7908074133495,1869.285213878418,0.064315522
16,111.33856551460923,-302.17408062232073,413.51264613692996,0.472753609,111.4341593913734,-325.39452410283974,436.8286834942131,0.102003116,68.87722355090082,-1532.121273690474,1600.998497241375,0.107428356,138.5796179421246,-447.7244078438538,586.3040257859784,0.067687841,85.11478282995523,-3167.7936530792417,3252.908435909197,0.069367391
17,100.30272044800222,-3433.656753060623,3533.9594735086253,0.502519322,100.33612729050219,-3358.9985498242286,3459.3346771147308,0.107755495,63.33376332074404,-2399.456041698438,2462.789805019182,0.113291069,138.2301630437374,-237.87886576003936,376.10902880377677,0.072438103,82.20423285588623,-1457.2763692069157,1539.4806020628018,0.072927439
18,97.38048448711635,-1597.9088231946425,1695.2893076817588,0.535072572,97.42836362570524,-1616.8663534641753,1714.2947170898806,0.11397111,60.18511308543384,-1154.2154490672945,1214.4005621527283,0.119151031,116.4612498164177,-3065.586552981593,3182.0478027980107,0.076395322,80.45548906363547,-1960.6135224201037,2041.0690114837391,0.078153268
19,96.62634458616377,-778.5691128003759,875.1954573865397,0.567855832,96.63556786440313,-803.8676842888658,900.5032521532689,0.12069986,56.064889600500464,-2088.4439686094547,2144.508858209955,0.125211004,106.66954662464559,-1591.7063287925087,1698.3758754171542,0.081418328,76.76574878096581,-1485.9576782352474,1562.7234270162132,0.088760157
20,96.36454188451171,-409.66156135118956,506.02610323570127,0.610828973,96.37722383104266,-478.76454901709565,575.1417728481383,0.128080147,51.93838970586658,-1019.7623899102069,1071.7007796160735,0.131031887,103.59352088682354,-795.9465254287545,899.540046315578,0.086128789,71.22626397795976,-2430.915022923312,2502.1412869012715,0.093581115
21,82.01322925686837,-293.80966715947574,375.8228964163441,0.641271192,81.94280582219363,-266.6295054861093,348.5723113083029,0.134190147,48.89022965840996,-1764.1690165279877,1813.0592461863976,0.137615208,102.71321215145291,-243.5989661838629,346.3121783353158,0.091025527,67.05223136916757,-1216.1665932912044,1283.218824660372,0.097190712
22,75.6619158923626,-2598.7660484752696,2674.4279643676323,0.671662463,75.58052144870162,-2631.7997597926524,2707.380281241354,0.155761411,46.656098019704224,-1050.9824890364287,1097.6385870561328,0.143432709,102.5841333217919,-191.88121458286378,294.4653479046557,0.095819811,62.50594274066389,-2163.8105676261903,2226.3165103668543,0.10215094
23,74.05919342041015,-1269.3637388277898,1343.4229322482,0.702333773,73.88602657392622,-1252.0121407858196,1325.898167359746,0.161336268,43.486662321910266,-1768.9037631325205,1812.3904254544307,0.149521798,88.85156459473075,-2426.599922681654,2515.451487276385,0.099789745,60.45516539327801,-1111.5096731724038,1171.964838565682,0.105783035
24,73.56493750587106,-645.8618744770081,719.4268119828791,0.732007881,73.43722289130092,-653.3497243365055,726.7869472278064,0.166879168,41.00176470540464,-866.4987725123955,907.5005372178001,0.169920431,82.67360765859485,-1220.7178974727701,1303.391505131365,0.104486725,57.52380110546947,-1669.9701435070453,1727.4939446125147,0.110938548
25,73.47715222202241,-267.97301655726477,341.4501687792872,0.762389143,73.32177852056921,-316.7400906697284,390.0618691902976,0.172560257,38.60933466777206,-1563.7875509088606,1602.3968855766327,0.175392564,80.83657086901367,-589.5003176435603,670.336888512574,0.109334473,54.747573882341385,-850.0986189232856,904.846192805627,0.114656181
26,64.57798647023738,-188.5583927056195,253.13637917585686,0.792673408,64.33704395480454,-192.11718173703474,256.45422569183927,0.178130299,37.02434039227665,-800.7820515471504,837.806391939427,0.18146801,80.39634298793972,-256.55870507093607,336.9550480588758,0.114128775,51.74724668413401,-1646.7697596089633,1698.5170062930974,0.119807338
27,60.576766077429056,-2110.549368185084,2171.126134262513,0.833946205,60.4314310785383,-2048.9335599511533,2109.3649910296917,0.1841769,34.958578082546595,-1442.0839931821188,1477.0425712646654,0.187387468,80.27324495762588,-151.9458163404987,232.2190612981246,0.119118444,48.986069662123924,-876.7965767184002,925.782646380524,0.123806009
28,59.29654239863157,-1088.9377762126544,1148.234318611286,0.866028399,59.22559070289135,-1094.0855826276813,1153.3111733305727,0.19001046,33.30440390184522,-766.62735193621,799.9317558380552,0.193286826,71.51115598268807,-1973.6584116945107,2045.1695676771988,0.123164131,46.12238596528769,-1664.6315308630037,1710.7539168282915,0.128838618
29,58.963259439170365,-506.4534386985957,565.416698137766,0.895995067,58.75027506947518,-655.4262167579666,714.1764918274417,0.196144175,31.50653689354658,-1333.7447367334626,1365.2512736270091,0.199549154,67.09667329564691,-909.4278378836981,976.524511179345,0.128011635,43.47299300543964,-872.9197687743965,916.3927617798362,0.132719759
30,58.834168962761765,-291.8794957426111,350.7136647053729,0.926370578,58.68598455004394,-211.56242943461524,270.2484139846592,0.202064517,30.414359626173976,-689.4698893711153,719.8842489972893,0.20538413,66.16084329634906,-521.7270579773381,587.8879012736871,0.132804233,40.63610523156822,-1617.052297655055,1657.6884028866234,0.137781755
31,52.541864870861176,-179.4829211774113,232.02478604827246,0.956750433,52.50591568388045,-144.20001703804414,196.7059327219246,0.207819763,28.928305285051465,-1206.5352593868363,1235.4635646718878,0.211396591,65.77303886413574,-228.44575632122826,294.218795185364,0.137672089,38.985767687484625,-849.720283690457,888.7060513779417,0.141502237
32,49.371961035951976,-1802.232290918546,1851.6042519544978,0.99081537,49.27275752723217,-1800.2599010920962,1849.5326586193285,0.21418109,27.711834797263148,-548.9895156950145,576.7013504922776,0.217306004,65.67822752855719,-126.5452110966489,192.2234386252061,0.142564498,36.662279987707734,-1429.8317204735938,1466.4940004613015,0.146511888
33,48.645142161473636,-844.3862602297114,893.031402391185,1.022641907,48.518352608010176,-851.3195190615149,899.8378716695252,0.220085778,26.59925170056522,-1026.610813852532,1053.2100655530971,0.223859939,59.57367068454624,-1680.7470089972267,1740.3206796817728,0.146628481,35.86317435391248,-679.4492304488725,715.312404802785,0.147617963
34,48.42781819291413,-450.67891928567974,499.10673747859386,1.053639321,48.28952979817987,-441.99783868984696,490.2873684880268,0.241022115,25.674175622314216,-498.3733822166214,524.0475578389356,0.22986084,56.77185358442367,-926.0405096235486,982.8123632079722,0.151510773,35.20525627620518,-885.686050495723,920.8913067719282,0.150981491
35,48.384123099595314,-159.0883707126464,207.4724938122417,1.084128105,48.24372903518379,-186.08525836246707,234.32898739765088,0.246546764,24.757045256346466,-947.3922401555618,972.1492854119083,0.236015006,55.75753009654582,-387.94216261967256,443.69969271621835,0.156466285,33.68869840316474,-1164.0315713554683,1197.720269758633,0.155977121
36,43.794053259491925,-154.12676458634607,197.920817845838,1.114281873,43.66775259077549,-128.36451724784717,172.03226983862265,0.252181912,23.85015770941973,-472.27404841966967,496.1242061290894,0.242017594,55.56505230255425,-142.01005496538437,197.57510726793862,0.161308406,32.42987151667476,-618.7402558288353,651.1701273455101,0.159833374
37,41.65649528056383,-1440.9033839959798,1482.5598792765436,1.145890878,41.38325243517757,-1520.1172440824403,1561.5004965176179,0.257905877,22.92777441479266,-1017.4617657943126,1040.3895402091052,0.24842315,55.52346704043448,-108.7977389373218,164.32120597775628,0.16621041,30.91721110865474,-1167.8283183386711,1198.745529447326,0.164924189
38,40.9893864095211,-780.7866653834354,821.7760517929565,1.189076158,40.72991528511048,-782.7672922856318,823.4972075707423,0.264279747,22.30600576065481,-470.9045510135357,493.2105567741905,0.254414926,51.00956261120737,-1476.077042794342,1527.0866054055496,0.170238838,29.5687032263726,-514.690447991362,544.2591512177346,0.168569025
39,40.84112481325865,-344.9818132396301,385.8229380528888,1.219223713,40.5907506916672,-334.75052029864895,375.34127099031616,0.270518963,21.578029114753008,-867.0734500995039,888.6514792142569,0.273371982,48.791577152535325,-756.3786983262734,805.1702754788087,0.175011067,28.245221532136203,-1149.1463494866098,1177.391571018746,0.173653492
40,40.80144564844668,-175.84678503606008,216.64823068450676,1.250476306,40.56211913116277,-124.84157105812315,165.40369018928592,0.277037035,20.872394867241383,-453.6049262978428,474.47732116508416,0.279416869,48.11866540573538,-302.66199323463707,350.78065864037245,0.179886587,27.353379410877825,-546.1878780992502,573.5412575101279,0.177291376
41,37.385794604197145,-137.13520373766528,174.52099834186242,1.281381647,37.077135275676845,-142.47873445280555,179.5558697284824,0.282849811,20.13534844890237,-823.545656360731,843.6810048096334,0.284837587,47.97295964322984,-124.85038546768229,172.82334511091213,0.184605019,26.230481760576367,-1015.3642309378679,1041.5947126984443,0.1824189
42,35.637629569694404,-1305.613702602138,1341.2513321718322,1.311902424,35.36634316965938,-1262.1801419761584,1297.5464851458178,0.288392621,19.607015500590208,-402.8189622521274,422.4259777527176,0.29036817,47.9430577069521,-98.19572675170255,146.13878445865464,0.189397933,25.596390735358,-531.1553065887504,556.7516973241084,0.186039661
43,35.17179409191012,-650.3518855089595,685.5236796008696,1.343104277,34.85211757794023,-660.1472946805039,694.9994122584442,0.294657825,19.04100077748299,-772.8540235409998,791.8950243184828,0.296127014,44.34733663126826,-1290.318556775375,1334.6658934066434,0.193433683,24.62892353720963,-944.7717481463444,969.400671683554,0.191200675
44,35.06510139591992,-294.7850568844684,329.8501582803883,1.374300134,34.719296810775994,-341.39287940550713,376.1121762162831,0.300052772,18.514441919699312,-405.09963619453464,423.61407811423396,0.302342389,42.584190821647645,-637.8964352559971,680.4806260776447,0.198240961,23.889367409795526,-462.34694728668427,486.2363146964798,0.194851336
45,35.02727429717779,-170.22022155118802,205.24749584836582,1.405844713,34.67500366233289,-194.58498555020327,229.25998921253617,0.306472873,17.999656593054535,-759.3155660712354,777.3152226642899,0.308286382,42.10709642395378,-303.114651194491,345.22174761844474,0.203012441,23.066128294169904,-847.4804065299123,870.5465348240822,0.199894856
46,32.44997573643923,-119.06087876764357,151.5108545040828,1.446448462,32.067413996160035,-102.39503368726338,134.46244768342342,0.329064026,17.505194897577166,-395.22778517529395,412.7329800728711,0.314028193,41.98002437204123,-116.37295955996449,158.3529839320057,0.207817167,22.276772386953237,-447.51660916625747,469.7933815532107,0.203551018
47,31.1462283115834,-1138.6505284103164,1169.7967567218998,1.476636801,30.69966609068215,-1129.2381893012232,1159.9378553919053,0.332325551,17.01907044798136,-695.1124078789372,712.1314783269186,0.319971042,41.953319885581735,-86.17805371155283,128.13137359713457,0.212659991,21.53852580152452,-830.9975388053521,852.5360646068766,0.208705972
48,30.800777404755355,-553.9988142149425,584.7995916196978,1.50634187,30.310650427266957,-613.2448671102638,643.5555175375308,0.337978028,16.599573370441796,-406.9444428706331,423.5440162410749,0.326071511,39.166587700322275,-1170.1248188094721,1209.2914065097943,0.216721386,21.23100531920791,-449.49754958210696,470.72855490131485,0.211993575
49,30.694446348398927,-274.995816901266,305.6902632496649,1.535318642,30.2043893057853,-308.65300632413283,338.85739562991813,0.343300088,16.136489960178732,-692.8862587717366,709.0227487319154,0.332172873,37.829010512679815,-556.3553027508987,594.1843132635785,0.221871345,20.801357287168504,-617.252227816871,638.0535851040395,0.215523379
50,30.650849561020735,-175.76187700562974,206.4127265666505,1.565008431,30.163102850690485,-172.5023445977983,202.66544744848878,0.348811031,15.764575412496924,-376.6396678434968,392.4042432559937,0.337776243,37.44814128242433,-248.5375198052156,285.9856610876399,0.227143937,20.209899020940068,-929.7410616771041,949.9509606980441,0.220537277
51,28.498395055532455,-109.84355138434617,138.34194643987863,1.603498384,27.998909041658045,-103.83503829443262,131.83394733609066,0.354425339,15.26674590110779,-677.2005112555056,692.4672571566134,0.343806513,37.36492931582034,-99.30148432602789,136.66641364184824,0.232369721,19.75465486869216,-625.5475736836456,645.3022285523377,0.22550508
52,27.427425353974105,-1022.8874511559311,1050.3148765099052,1.633013672,27.044489780440927,-956.5390675390287,983.5835573194696,0.360051595,14.952572181075812,-356.0603241033664,371.0128962844422,0.35010509,37.34508319497109,-75.50831551852426,112.85339871349535,0.237502934,18.933483670651913,-271.0305111309556,289.9639948016075,0.229127464
53,27.110816603153946,-534.9163025837182,562.0271191868721,1.663196655,26.72834486439824,-528.0033088018247,554.7316536662229,0.366085192,14.619741796329619,-620.9534104506181,635.5731522469478,0.355917234,35.16751794777811,-1044.6046722244466,1079.7721901722248,0.241779137,18.317352010682225,-748.2785689560814,766.5959209667636,0.234141263
54,27.01243907958269,-276.7164509881629,303.72889006774557,1.693303641,26.629653289541604,-292.66116268821304,319.2908159777546,0.371876443,14.250175589323044,-312.3559893226601,326.6061649119831,0.363391093,34.07483170293272,-529.2947648371829,563.3695965401156,0.246937526,17.83577902726829,-403.94028706446784,421.77606609173614,0.237441048
55,26.986912158131602,-124.5918096163917,151.5787217745233,1.723702162,26.604102113470436,-137.6720065192983,164.27610863276874,0.377690292,13.917127829045057,-574.5406925783633,588.4578204074083,0.369329712,33.76064600981772,-291.84505403192156,325.6057000417393,0.252016925,17.30356368944049,-703.249258910546,720.5528225999865,0.242509373
56,25.250240115821363,-90.87262141997962,116.12286153580098,1.755552227,24.972538559883834,-97.4180630610311,122.39060162091494,0.383705071,13.65844006612897,-322.1316831888839,335.7901232550129,0.375508144,33.64571831151843,-110.5353403310601,144.18105864257853,0.257211969,16.62204473204911,-319.1573368086397,335.7793815406888,0.24611457
57,24.41176731362939,-914.3378044060626,938.749571719692,1.788555162,24.15408049747348,-902.7252404950784,926.8793209925519,0.389632022,13.320493135228753,-561.4730864014334,574.7935795366622,0.381561805,33.62356953918934,-69.9752255172846,103.59879505647393,0.272821161,16.070272937044503,-676.9568101291645,693.027083066209,0.251006232
58,24.128347078710796,-525.6549264880009,549.7832735667117,1.830864682,23.88400150500238,-509.3049268859754,533.1889283909778,0.396286084,13.011008466035129,-339.3080918678555,352.3191003338907,0.387977082,31.78153462074697,-934.3559181302542,966.1374527510011,0.276527071,15.627792187780143,-332.092152698979,347.71994488675915,0.254681601
59,24.0456612046808,-251.44101855794605,275.48667976262686,1.861225486,23.824260050058367,-221.37391973216546,245.19817978222383,0.40226373,12.662307051196695,-589.6447552428268,602.3070622940235,0.39389204,30.847321959584953,-471.72235968841125,502.5696816479962,0.281054997,15.136063905060292,-671.071989346127,686.2080532511873,0.259713101
