iter,CBCFW_prim,CBCFW_dual,CBCFW_dgap,CBCFW_time,FBCFW_prim,FBCFW_dual,FBCFW_dgap,FBCFW_time,FBCAFW_prim,FBCAFW_dual,FBCAFW_dgap,FBCAFW_time,FFW_prim,FFW_dual,FFW_dgap,FFW_time,FAFW_prim,FAFW_dual,FAFW_dgap,FAFW_time
1,8116.91101609543,-8.704698708740745e6,8.71281561975684e6,0.0,8189.50268593058,-8.684826495592197e6,8.693015998278128e6,0.0,8189.50268593058,-8.684826495592197e6,8.693015998278128e6,0.0,4.205168364288805e6,-4.487847633989323e6,8.693015998278128e6,0.0,4.205168364288805e6,-Inf,Inf,0.0
2,5976.435911625624,-164461.25863835934,170437.69454998497,0.197458066,5982.643918246031,-158951.2529650236,164933.89688326963,0.140217244,5982.643915625289,-158951.25296764434,164933.89688326963,0.133923182,10360.244504135102,-211885.1765405675,222245.4210447026,0.169056514,10360.244504135102,-8.682655753773993e6,8.693015998278128e6,0.1721386
3,5344.303082123399,-84585.85258523907,89930.15566736247,0.375437248,5345.922584751621,-88220.5422899265,93566.46487467812,0.280430366,5286.475136676803,-88279.98246533671,93566.45760201351,0.268238559,6595.695345843211,-104615.06500291,111210.76034875322,0.33235663,6595.695345843211,-215649.72569885943,222245.42104470264,0.340993906
4,5165.61220093444,-41671.91513532645,46837.52733626089,0.548855289,5166.69863339141,-42905.72978073381,48072.42841412522,0.423904301,4028.099839249626,-122825.2125500237,126853.31238927333,0.401867385,5584.851622555405,-53006.19101044091,58591.042632996316,0.493866375,5584.851850526407,-105625.89572582721,111210.74757635362,0.537869654
5,5112.695751003921,-19738.82513726362,24851.52088826754,0.739897191,5113.756607528776,-20102.795153928644,25216.55176145742,0.566123785,3668.0820010956377,-64150.36807510743,67818.45007620307,0.530310564,5302.204553429037,-26943.029586738652,32245.23414016769,0.659134577,4370.142203833908,-54220.937323593665,58591.07952742757,0.698233028
6,5098.408657416701,-7954.196833699169,13052.60549111587,0.911756905,5099.455360824242,-8312.235007468109,13411.690368292351,0.708347312,3107.0310254842043,-33837.251478629994,36944.2825041142,0.666750749,5213.571968687698,-11953.273622137775,17166.845590825473,0.8236708,3531.927945898846,-98099.6266897602,101631.55463565905,0.899216276
7,3614.641512706876,-7875.507573684034,11490.14908639091,1.088743111,3617.289975259453,-7947.991348221369,11565.281323480822,0.852111684,2712.721081517637,-67235.3060600204,69948.02714153804,0.799804773,5187.873804338276,-6224.818443232329,11412.692247570605,0.991006553,3289.024146564305,-49526.39125317045,52815.41539973475,1.082338925
8,3087.036256665364,-77870.78049842227,80957.81675508764,1.246202666,3087.5491892118007,-76773.92697116332,79861.47616037512,0.9931173,2538.9421639647335,-37648.28422468831,40187.22638865304,0.932788788,3712.5330691803247,-78498.99577790571,82211.52884708604,1.150718847,2795.483315937221,-74806.78530221719,77602.26861815441,1.247947823
9,2929.14644687064,-40045.737005688585,42974.883452559225,1.410037575,2929.3539532963187,-40978.28914683459,43907.64310013091,1.131152353,2251.8002243917435,-57000.434375610304,59252.23460000205,1.066503286,3159.3814540989697,-41164.86100562863,44324.2424597276,1.314614542,2623.9205855038017,-38872.26732847403,41496.18791397783,1.455243854
10,2884.0349818095565,-20073.796490480257,22957.831472289814,1.571762339,2884.2155885137618,-20214.28635900394,23098.501947517703,1.276766241,2137.246856343001,-31140.78158866531,33278.02844500831,1.199697547,2994.2296829409897,-20769.827378327394,23764.057061268384,1.48135738,2352.173765292391,-54989.34595650448,57341.519721796874,1.624575695
11,2870.0192051250488,-9840.370472699324,12710.389677824372,1.804926065,2870.1931868977845,-9886.381424838111,12756.574611735896,1.420750606,1948.067591458559,-46137.08374291703,48085.15133437559,1.333668591,2945.2582983784378,-9917.964598384202,12863.22289676264,1.647326517,2180.1351757925004,-29148.051651351547,31328.186827144047,1.788337304
12,2866.2229491788894,-3786.614537185231,6652.83748636412,1.968591327,2866.3946129027754,-3773.2964345310475,6639.691047433823,1.561135775,1825.4964872617275,-24595.576921846892,26421.07340910862,1.465957127,2930.573009416461,-3942.768033267449,6873.34104268391,1.814977691,1954.7171973530203,-49903.151395213674,51857.868592566694,2.008004696
13,2303.7864887248725,-4341.474483067976,6645.260971792848,2.118145255,2304.351904861629,-4357.222654163259,6661.574559024888,1.703328941,1673.558189412579,-41914.82281245936,43588.38100187194,1.596016774,2926.4982086345553,-3850.8677755709405,6777.365984205496,1.98331699,1887.5018825046718,-25188.934705696036,27076.436588200708,2.163101997
14,2083.7201452851295,-50499.29386542724,52583.014010712366,2.266273241,2083.8914437554777,-49802.64610072623,51886.53754448171,1.845601819,1576.650631038472,-22471.24289449521,24047.893525533684,1.730972549,2343.511558111757,-50254.82247949734,52598.3340376091,2.208911103,1755.4385600313544,-37599.84243208662,39355.28099211797,2.328182891
15,2014.626059640199,-26997.330409200975,29011.956468841174,2.422150992,2014.7623270060867,-27236.26387942481,29251.026206430895,1.984288317,1458.0582377687097,-36999.680516107124,38457.738753875834,1.862781532,2115.7840588819236,-26618.917095649438,28734.70115453136,2.373486961,1692.216688292101,-20126.04141992105,21818.25810821315,2.526795654
16,1994.3158440236002,-13626.986408870946,15621.302252894546,2.588406524,1994.4325089063495,-13899.85381575224,15894.28632465859,2.126336079,1402.7607930377126,-19280.836120325468,20683.59691336318,1.997565191,2045.7755781076849,-13382.495586753957,15428.271164861642,2.538511658,1608.2675683181733,-30060.406708556282,31668.674276874455,2.688389789
17,1988.4092227499932,-6455.82163573224,8444.230858482233,2.75290895,1988.524476667866,-6554.878899571639,8543.403376239505,2.270318589,1316.5034236386418,-30636.30878921784,31952.812212856483,2.12418634,2024.885905707255,-6690.605972787391,8715.491878494646,2.704053794,1512.8474678881466,-16268.32402633844,17781.171494226586,2.845633922
18,1986.440230069682,-2669.6639958536916,4656.104225923374,2.92147223,1986.6749790385365,-2763.3820253776976,4750.057004416234,2.412114139,1265.9006096441299,-16107.096472906676,17372.997082550806,2.253888236,2018.3130278140306,-2778.877713615342,4797.190741429373,2.871426863,1425.150970576331,-30838.92799358341,32264.07896415974,3.015971813
19,1690.5716207772493,-3275.213382977211,4965.78500375446,3.07988844,1690.6647147089243,-2995.2136128567217,4685.878327565646,2.554954242,1197.9967442937195,-27489.72618998752,28687.72293428124,2.385995713,2016.2945942599326,-2739.046457483426,4755.341051743359,3.037592538,1338.5269312802702,-16519.469926830767,17857.996858111037,3.170679971
20,1569.709084039554,-37121.22352709399,38690.93261113355,3.240935304,1569.8183591887355,-37296.83248973219,38866.65084892092,2.693584557,1156.7822709009051,-15210.916816175926,16367.699087076831,2.517996814,1712.1127939522266,-37212.23359787186,38924.34639182409,3.194924344,1251.9997562803328,-30797.76708477639,32049.766841056724,3.333275009
21,1531.105779916048,-19615.217178380313,21146.32295829636,3.412865292,1531.3214751705527,-19713.720456835676,21245.04193200623,2.83427317,1103.1748561300337,-24486.413116836542,25589.587972966576,2.651385353,1587.7213188409805,-19540.47069503746,21128.19201387844,3.35847242,1213.9356106575578,-16304.836478035217,17518.772088692775,3.489617468
22,1519.380664627999,-10594.29459435469,12113.675258982688,3.568873553,1519.5411889981478,-10145.826628386467,11665.367817384615,2.978610559,1065.949838778004,-13182.23629686352,14248.186135641525,2.783822134,1549.654617536813,-10278.439269584398,11828.093887121211,3.522367396,1153.1934580765665,-25659.01829522118,26812.211753297746,3.655247845
23,1515.9137723278254,-5082.161993235978,6598.0757655638035,3.736147234,1516.0394451860338,-5357.134583765006,6873.17402895104,3.117918268,1022.0613996926695,-21844.984895461625,22867.046295154294,2.916605987,1537.5909248404205,-4917.310739959292,6454.901664799712,3.690428889,1106.0494453068823,-13821.986152239433,14928.035597546315,3.814033636
24,1514.778727490455,-2182.140684329174,3696.9194118196287,3.901144917,1514.9004794638604,-2267.964272951356,3782.8647524152166,3.259238885,982.216285418719,-11781.977188614845,12764.193474033564,3.045929478,1533.979973204434,-2019.680202687352,3553.660175891786,3.856071827,1052.7145345956087,-23933.684835468717,24986.399370064326,3.976459591
25,1331.7943429723382,-2293.7666599534186,3625.561002925757,4.064703199,1332.019271293655,-2376.5254377575143,3708.5447090511693,3.400223851,942.9843348171562,-21280.11032036248,22223.094655179637,3.174157137,1532.8745658695698,-2123.8209883017157,3656.6955541712855,4.024300296,1022.8173522427678,-13146.322547751484,14169.139899994252,4.131010866
26,1251.3260331340134,-30342.73613057279,31594.062163706803,4.221263571,1251.462832853198,-29774.961826565665,31026.424659418863,3.540827704,912.2895240560174,-11265.297821738452,12177.587345794469,3.309025659,1346.8513395227492,-29552.277457911037,30899.128797433787,4.186971292,981.4989237971604,-21099.988315939398,22081.487239736558,4.294022679
27,1227.079570421949,-16059.204898669588,17286.284469091537,4.395936634,1227.1629511732608,-16391.795355670485,17618.958306843746,3.680068103,876.8687185253948,-19770.822266853564,20647.69098537896,3.439286463,1267.883135491982,-15645.856627251633,16913.739762743615,4.352458233,957.2734409309924,-11230.044639070707,12187.3180800017,4.4515313
28,1219.3603426273912,-8257.0814541035,9476.441796730891,4.571909111,1219.4775122161955,-8500.859215011671,9720.336727227867,3.821864175,846.3036922495812,-10442.74159716304,11289.045289412621,3.57464058,1243.2658280860633,-7888.567161578241,9131.832989664304,4.519749945,928.9348264951259,-17281.242139842972,18210.1769663381,4.61772368
29,1217.29383267276,-4088.557701632004,5305.851534304764,4.738436703,1217.3910807706416,-3716.746027106543,4934.1371078771845,3.965832429,814.8507283441722,-18918.96523710286,19733.815965447033,3.704715947,1236.170654417947,-3967.47824065898,5203.648895076927,4.687086533,889.4400889966637,-9405.56595554402,10295.006044540683,4.771358771
30,1102.8528562262654,-1724.1793356145631,2827.0321918408285,4.911775005,1102.986710401252,-2088.7800439133543,3191.7667543146063,4.104355153,788.3663450106978,-10287.370057386488,11075.736402397186,3.841063935,1233.7575246170163,-1618.9795571185055,2852.7370817355218,4.852802792,857.2260850872844,-18603.185959069582,19460.412044156867,4.934370967
31,1048.2160900868475,-24714.79680823489,25763.012898321736,5.076825081,1047.5597894638777,-24566.317972718953,25613.87776218283,4.244580991,759.2635662034154,-18068.417006174917,18827.680572378333,3.981371681,1233.0427613984793,-1723.8198375152574,2956.8625989137367,5.019174495,828.3799240849912,-10159.361451965047,10987.741376050039,5.089963897
32,1031.0173623804003,-13310.164480242724,14341.181842623124,5.253338946,1030.4199500270188,-13592.46468178902,14622.88463181604,4.38311202,740.0705612655729,-10089.655300111286,10829.725861376859,4.11671324,1108.640537828207,-24578.27275502717,25686.913292855377,5.182394962,798.4129233751446,-18225.318881039733,19023.731804414878,5.252313136
33,1025.0902748648077,-7155.470479431712,8180.56075429652,5.433352192,1024.8235588856041,-7290.097674212166,8314.92123309777,4.523733108,716.0340725257993,-16392.655462655217,17108.689535181016,4.250869505,1054.80706323497,-13343.761618793576,14398.568682028546,5.348860728,773.0732550453395,-9824.924811882618,10597.998066927958,5.406580103
34,1023.415106870234,-3652.425253813093,4675.840360683327,5.60059947,1023.2551517598331,-3275.2026515258494,4298.4578032856825,4.665559617,700.4100031908602,-9106.177968019554,9806.587971210414,4.393645222,1037.0741285011172,-6814.894615084503,7851.96874358562,5.51615921,745.3379455078393,-17331.626036165322,18076.96398167316,5.571057735
