iter,opt,CBCFW_prim,CBCFW_dual,CBCFW_dgap,CBCFW_time,FBCFW_prim,FBCFW_dual,FBCFW_dgap,FBCFW_time,FBCAFW_prim,FBCAFW_dual,FBCAFW_dgap,FBCAFW_time,FFW_prim,FFW_dual,FFW_dgap,FFW_time,FAFW_prim,FAFW_dual,FAFW_dgap,FAFW_time
1,4.072672872039753e7,4.233396925033121e7,3.6126176434721686e7,6.207792815609524e6,0.0,4.2347614669427946e7,3.610480044647846e7,6.242814222949484e6,0.0,4.2347614669427946e7,3.610480044647846e7,6.242814222949484e6,0.0,4.4393277158223815e7,3.8150462935274325e7,6.24281422294949e6,0.0,4.4393277158223815e7,-Inf,Inf,0.0
2,4.072672872039753e7,4.1647994166690916e7,3.8514342714225605e7,3.1336514524653144e6,0.240330265,4.1651826322827995e7,3.849027366680834e7,3.161552656019656e6,0.195740843,4.1651826322827995e7,3.849027366680834e7,3.161552656019656e6,0.185453256,4.235499762792955e7,3.920759296600425e7,3.147404661925301e6,0.219430881,4.235499762792955e7,3.611218340498006e7,6.24281422294949e6,0.217544505
3,4.072672872039753e7,4.134185679658703e7,3.936926860860886e7,1.972588187978168e6,0.4706628,4.134507316965912e7,3.9370360981137544e7,1.9747121885215817e6,0.394667821,4.134507316965912e7,3.9370360981137544e7,1.9747121885215817e6,0.372253681,4.1661535987187505e7,3.968597642154801e7,1.9755595656394958e6,0.435779585,4.1661535987187505e7,3.8514131325262204e7,3.147404661925301e6,0.434558396
4,4.072672872039753e7,4.117203160498761e7,3.976294716840509e7,1.4090844365825122e6,0.701234683,4.117550858973723e7,3.97517892114934e7,1.4237193782438282e6,0.591723322,4.117550858973723e7,3.97517892114934e7,1.4237193782438282e6,0.558657733,4.135116001619944e7,3.992170022719528e7,1.429459789004162e6,0.654358278,4.135116001619941e7,3.9375600450559914e7,1.9755595656394958e6,0.651607284
5,4.072672872039753e7,4.106611142184748e7,3.99743108853475e7,1.0918005364999808e6,0.978196117,4.106509965927882e7,3.996067045922346e7,1.104429200055358e6,0.788994955,4.107827226160208e7,3.997384306154672e7,1.104429200055358e6,0.749333359,4.117730455971016e7,4.008984577811383e7,1.0874587815963328e6,0.87006249,4.1177304564229965e7,3.97478447997797e7,1.429459764450267e6,0.880522601
6,4.072672872039753e7,4.0995798500814825e7,4.0118325577963576e7,877472.9228512477,1.185542344,4.0994489121193424e7,4.010652193172942e7,887967.189464001,0.984053842,4.099488210482641e7,4.003922800882314e7,955654.0960032698,0.925979822,4.107155230322245e7,4.017898735304569e7,892564.9501767606,1.088633585,4.1071552305937275e7,3.998409351391101e7,1.0874587920262665e6,1.096914657
7,4.072672872039753e7,4.094673871166498e7,4.022588649414408e7,720852.2175209038,1.394880577,4.0945569741494596e7,4.022699012737714e7,718579.6141174622,1.176040721,4.093594271698331e7,4.017075429857978e7,765188.4184035258,1.110981645,4.1000294592971705e7,4.027703999842391e7,723254.5945477933,1.306926244,4.1005144152285464e7,4.0112579188556634e7,892564.9637288302,1.28062719
8,4.072672872039753e7,4.090990909681478e7,4.029218843054029e7,617720.666274488,1.644737368,4.090920068917893e7,4.029608519663788e7,613115.4925410533,1.371016005,4.089060159162216e7,4.019385219323868e7,696749.398383473,1.288612219,4.0950736326741174e7,4.033150341959199e7,619232.9071491808,1.52866007,4.093617566784598e7,4.004844554707053e7,887730.1207754463,1.497732908
9,4.072672872039753e7,4.088178589315641e7,4.0346787957313865e7,534997.9358425438,1.874157458,4.0881333395754784e7,4.035003966126459e7,531293.7344901944,1.563325259,4.085824837613683e7,4.027061403598909e7,587634.3401477411,1.472521889,4.091365983173366e7,4.0377638301320866e7,536021.5304127932,1.749397354,4.089066637704832e7,4.019247675330568e7,698189.62374264,1.721369621
10,4.072672872039753e7,4.086112493753854e7,4.0404513082430474e7,456611.8551080683,2.105897485,4.086071176939409e7,4.040266783160659e7,458043.93778750394,1.758913142,4.0833726787936494e7,4.0333619550628886e7,500107.23730760626,1.656940181,4.088531400779913e7,4.042441727025446e7,460896.7375446707,1.97360749,4.085806465852241e7,4.0267670843789876e7,590393.8147325367,1.941069957
