iter,opt,CBCFW_prim,CBCFW_dual,CBCFW_dgap,CBCFW_time,FBCFW_prim,FBCFW_dual,FBCFW_dgap,FBCFW_time,FBCAFW_prim,FBCAFW_dual,FBCAFW_dgap,FBCAFW_time,FFW_prim,FFW_dual,FFW_dgap,FFW_time,FAFW_prim,FAFW_dual,FAFW_dgap,FAFW_time
1,1.998569499734222e6,2.0893127937829392e6,1.6275596208531803e6,461753.1729297589,0.0,2.0894458304665196e6,1.6210660390325978e6,468379.7914339218,0.0,2.0894458304665196e6,1.6210660390325978e6,468379.7914339218,0.0,2.2773201584844477e6,1.8089403670505257e6,468379.791433922,0.0,2.2773201584844477e6,-Inf,Inf,0.0
2,1.998569499734222e6,2.0387215842618388e6,1.8292616675309713e6,209459.9167308674,0.002913163,2.0381883419000665e6,1.8300242067579317e6,208164.13514213482,0.002511299,2.0381883419000665e6,1.8300242067579317e6,208164.13514213482,0.00300532,2.0892727092330763e6,1.8860520762166432e6,203220.6330164331,0.002643161,2.0892727092330763e6,1.6208929177991543e6,468379.791433922,0.00269867
3,1.998569499734222e6,2.0217049351300788e6,1.9128313886990654e6,108873.54643101335,0.00483713,2.021388664469635e6,1.9169065151730643e6,104482.14929657089,0.004314647,2.021388664469635e6,1.9169065151730643e6,104482.14929657089,0.005187605,2.0394481013762727e6,1.9331722267652107e6,106275.874611062,0.004861507,2.0394481013762727e6,1.8362274683598396e6,203220.6330164331,0.004756692
4,1.998569499734222e6,2.0133182739623599e6,1.9415233012043298e6,71794.97275802997,0.018918338,2.0129225122119668e6,1.9389896522819062e6,73932.85993006066,0.009266371,2.0154509260122469e6,1.9415180660821863e6,73932.85993006066,0.007688147,2.0222559514211658e6,1.9489205506489775e6,73335.40077218832,0.006997188,2.0222559513084176e6,1.9159800761821992e6,106275.87512621842,0.00669237
5,1.998569499734222e6,2.0089964413820095e6,1.9607605229947104e6,48235.91838729908,0.020899914,2.0086399294542773e6,1.9599577254686176e6,48682.20398565955,0.011205213,2.0072004084654665e6,1.933016965063106e6,74183.44340236051,0.008403931,2.0139331643428006e6,1.9638049936857037e6,50128.170657096896,0.009141713,2.0157417643484469e6,1.9424063618292292e6,73335.40251921769,0.0073058
6,1.998569499734222e6,2.0065434170015608e6,1.971091297450477e6,35452.11955108371,0.022637372,2.0063762039887742e6,1.972229109164336e6,34147.09482443816,0.013373392,2.003804707209384e6,1.9586689045269345e6,45135.80268244952,0.010306552,2.0098463726555654e6,1.9719638454663772e6,37882.52718918817,0.011174227,2.0077800230269497e6,1.9346701593437716e6,73109.86368317809,0.009428248
7,1.998569499734222e6,2.0054495577495275e6,1.9801420790375483e6,25307.478711979144,0.024434166,2.0049479290853972e6,1.978892092555356e6,26055.836530041095,0.015291231,2.001689682854889e6,1.968860896092103e6,32828.78676278595,0.016070139,2.0069961715923059e6,1.9785737692390871e6,28422.402353218757,0.013306759,2.0042971905242158e6,1.9576154237151248e6,46681.76680909097,0.01145802
8,1.998569499734222e6,2.0043071915883087e6,1.9819671242439023e6,22340.067344406387,0.028720476,2.0039571703995015e6,1.981359315789422e6,22597.854610079405,0.016964713,2.0006018261231724e6,1.978006988504292e6,22594.83761888044,0.018083121,2.0054384590491466e6,1.9816583595011858e6,23780.099547960795,0.015490994,2.002163209615203e6,1.9688920384438303e6,33271.171171372756,0.013457342
9,1.998569499734222e6,2.0035912916005515e6,1.9844408475259282e6,19150.444074623258,0.044045609,2.0033055633004913e6,1.9851662992985796e6,18139.26400191171,0.021930616,1.9999206517496468e6,1.981149720151169e6,18770.931598477706,0.019886999,2.0044238768465226e6,1.9842456949747913e6,20178.1818717313,0.017795842,2.0010974274849137e6,1.976712434773637e6,24384.992711276747,0.015476414
10,1.998569499734222e6,2.003042826610921e6,1.9857244894673927e6,17318.337143528363,0.04582267,2.0027519018548788e6,1.9869701631213615e6,15781.73873351721,0.023747435,1.999399529275448e6,1.9842930585654886e6,15106.47070995954,0.021681921,2.003628446246815e6,1.9872816256287303e6,16346.820618084632,0.020037422,2.0001923786360924e6,1.9789746808426143e6,21217.697793478146,0.017647708
11,1.998569499734222e6,2.0026222106283838e6,1.9883273926926139e6,14294.81793577,0.047779789,2.0024313917375347e6,1.9891482100441572e6,13283.181693377497,0.025520865,1.9991570013062893e6,1.987939034401037e6,11217.966905252339,0.024065028,2.0031255446766163e6,1.9890136925670924e6,14111.852109523956,0.022386308,1.9997217166766976e6,1.9833272257370409e6,16394.49093965674,0.019795402
