iter,CBCFW_prim,CBCFW_dual,CBCFW_dgap,CBCFW_time,FBCFW_prim,FBCFW_dual,FBCFW_dgap,FBCFW_time,FBCAFW_prim,FBCAFW_dual,FBCAFW_dgap,FBCAFW_time,FFW_prim,FFW_dual,FFW_dgap,FFW_time,FAFW_prim,FAFW_dual,FAFW_dgap,FAFW_time
1,74.27140194999811,-36702.75326557045,36777.02466752045,0.0,74.80879616951279,-39675.92060017392,39750.729396343435,0.0,74.80879616951279,-39675.92060017392,39750.729396343435,0.0,19223.42148985545,-20527.307906487986,39750.729396343435,0.0,19223.42148985545,-Inf,Inf,0.0
2,18.606202392984414,-2537.24583774704,2555.852040140024,0.00085896,22.41432375460863,-2838.5933412506456,2861.0076650052542,0.000569275,22.41432375460863,-2838.5933412506456,2861.0076650052542,0.000701921,49.17218398801924,-1750.890747152423,1800.0629311404423,0.000604342,49.172183988033794,-39701.5572123554,39750.729396343435,0.008498967
3,11.68801168484788,-644.7426725050229,656.4306841898708,0.001435498,16.375809283112176,-581.2715306857576,597.6473399688698,0.001125646,12.083201201952761,-585.564138766917,597.6473399688698,0.001425107,29.06559178212774,-770.5533520006469,799.6189437827746,0.000817965,29.06559178212774,-1770.9973393583166,1800.0629311404443,0.008661216
4,9.68439163583389,-363.002502819146,372.6868944549799,0.001986658,9.958854397918913,-305.24204600688745,315.20090040480636,0.00167103,10.348583147890167,-475.09128175252454,485.4398649004147,0.00201813,19.667083322972758,-281.83504887997685,301.5021322029496,0.001037834,19.667083322943654,-779.951860459829,799.6189437827727,0.008808485
5,8.445183945077588,-194.1003976859359,202.54558163101348,0.002525775,8.62078346432827,-349.53490317500496,358.1556866393332,0.002115528,8.101402310086996,-166.86638691774164,174.96778922782863,0.002619338,18.231366925072507,-152.04244896087965,170.27381588595216,0.001261389,13.405359716256498,-288.0967724866918,301.5021322029483,0.008948709
6,7.765464385141968,-204.53279346337814,212.2982578485201,0.002993455,8.337105883096228,-112.55079814564627,120.8879040287425,0.00261865,6.216001923836302,-457.6502224586612,463.8662243824975,0.002867447,17.699603079468943,-104.42137566201455,122.1209787414835,0.001463379,11.27290546502627,-556.8531235764278,568.1260290414541,0.009156587
7,7.688314141414594,-63.15184078023782,70.84015492165241,0.003535414,5.5163278716790956,-31.637074415379416,37.15340228705851,0.003157808,5.426826801223797,-114.68709512770987,120.11392192893366,0.003362465,17.37696163498913,-49.27789124230918,66.65485287729831,0.001659082,9.7466905801557,-329.5838128693769,339.3305034495326,0.009295275
8,5.124536696632276,-36.09487892351895,41.219415620151224,0.004189789,4.07646249543177,-257.5964471317541,261.67290962718585,0.003613723,4.6329161033645505,-325.7204318619665,330.35334796533107,0.003699398,17.284221592723043,-43.76930891644497,61.05353050916801,0.001846849,6.811588340642629,-388.7361660298202,395.5477543704628,0.009496261
9,4.572136141578085,-206.6909296482405,211.2630657898186,0.004678406,3.919266147291637,-142.977570077957,146.89683622524865,0.012356935,4.076339546285453,-130.5764320866215,134.65277163290696,0.004208931,9.425406542315613,-349.7422387523755,359.1676452946911,0.002040729,5.7435015252412995,-232.5157632662748,238.2592647915161,0.009630638
10,4.381707244654535,-116.19299501343649,120.57470225809102,0.005485399,3.7310070626845118,-51.41417281393819,55.1451798766227,0.012812952,3.1821052749000955,-247.4351656254027,250.6172709003028,0.004566779,8.108197597408434,-186.73032129786176,194.8385188952702,0.002243221,4.55301528830023,-345.0825006514025,349.6355159397027,0.009824631
11,4.271681923448341,-77.22542986716967,81.497111790618,0.006082525,3.692982995620696,-53.61259460402905,57.305577599649745,0.013293886,2.788703009180608,-68.48516324572003,71.27386625490064,0.005069081,7.3761731279228115,-106.04068486900127,113.41685799692408,0.002441269,4.139319700014312,-164.80843586166446,168.94775556167878,0.009954359
12,4.207315353240119,-29.91644070889673,34.12375606213685,0.006666921,2.8452298114134464,-18.955288998221434,21.80051880963488,0.013904214,2.469341250092839,-146.06354835906177,148.5328896091546,0.00527783,7.106404397782171,-54.93045285928139,62.03685725706356,0.002631432,3.3106454214139376,-210.75452081659603,214.06516623800997,0.010139853
13,3.3490989271667786,-37.908954504447706,41.258053431614485,0.01528038,2.5471349441359052,-125.31045327957425,127.85758822371015,0.014449188,2.2046187059313525,-121.39343452470678,123.59805323063813,0.005667324,7.027620927183307,-18.97935265162755,26.006973578810857,0.002830002,2.6781720787403174,-125.03748848141899,127.71566056015931,0.010272212
14,3.0024237340985565,-133.92652177776716,136.92894551186572,0.015750338,2.4020383763854625,-55.9109679396623,58.31300631604776,0.014995301,1.9545868945715483,-57.95145438065066,59.90604127522221,0.006207826,5.224720765458187,-213.41885042451392,218.6435711899721,0.003012148,2.291436737868935,-155.97823716115818,158.2696738990271,0.010462058
15,2.8932703138852958,-88.1454926263001,91.03876294018539,0.016189357,2.3587965014594374,-54.51269525532784,56.87149175678728,0.01542157,1.759984972915845,-130.8961923236617,132.65617729657754,0.016079823,4.4420187106588855,-84.04757011545114,88.48958882611002,0.003214619,2.1360911497904453,-83.63468697530482,85.77077812509526,0.010591899
16,2.8662800488091307,-33.95499117067758,36.82127121948671,0.016804024,2.3191873003233923,-17.929233572629286,20.24842087295268,0.015986896,1.6569102398498217,-74.71338583903704,76.37029607888687,0.016581734,4.291719534638105,-28.862924244500647,33.15464377913875,0.003412616,1.9861704283684958,-120.21519520856164,122.20136563693013,0.0107837
17,2.852994896864402,-25.09874253629438,27.951737433158783,0.017410659,2.307715850911336,-30.166608341593104,32.47432419250444,0.016434963,1.3693285956978798,-117.0286982473327,118.39802684303058,0.016958263,4.266751019589719,-15.762169052523745,20.028920072113465,0.003609455,1.9232612881751265,-81.64211921794886,83.56538050612399,0.01091608
18,2.8499257636867696,-11.759355439232515,14.609281202919284,0.018006533,1.907135402187123,-12.917806055209368,14.824941457396491,0.016945194,1.1787487802503165,-64.44785360697048,65.6266023872208,0.017531303,4.259294884264818,-12.578436134961208,16.837731019226027,0.003810862,1.6988913982495433,-102.45947604511963,104.15836744336917,0.011107667
19,2.378192309231963,-16.809883639947003,19.188075949178966,0.018567694,1.7885500011325348,-93.98089208860955,95.76944208974209,0.017412392,1.0905728982470464,-69.9595420560518,71.05011495429885,0.018068399,3.4482233513117535,-154.92665855038365,158.3748819016954,0.003969773,1.6070813406258821,-63.700516040331976,65.30759738095786,0.011230401
20,2.176632301096106,-105.21872707318796,107.39535937428407,0.019038555,1.6951525275944732,-56.22975573705862,57.92490826465309,0.017982776,0.9862954339041607,-60.59974375426453,61.58603918816869,0.018719132,3.1706598942691926,-62.740423338436926,65.91108323270612,0.004193001,1.4565453948744107,-86.55613523028673,88.01268062516114,0.011423616
21,2.1203079882398015,-44.92133764696893,47.04164563520873,0.019673214,1.6664007220388157,-44.282263229478765,45.94866395151758,0.018400921,0.9104080921970308,-82.87336239170813,83.78377048390516,0.019495947,3.0763351147033973,-34.11957634195383,37.19591145665723,0.004431178,1.3573860481265,-60.99711477360728,62.35450082173378,0.011565273
22,2.102709497703472,-32.045463387974905,34.14817288567838,0.020098058,1.6418886322790058,-19.587466654198955,21.22935528647796,0.019063646,0.8806366731005255,-51.038649953911836,51.91928662701236,0.020027524,3.0474187185755,-26.52941668933032,29.57683540790582,0.004662075,1.273698702090769,-84.22416872025721,85.49786742234798,0.011758477
23,2.094142672722228,-21.04940969424647,23.1435523669687,0.020607119,1.629452653854969,-28.55761246246314,30.18706511631811,0.019680805,0.8287675248720916,-71.74674374572331,72.5755112705954,0.020231329,3.0257047490449622,-9.470203088532259,12.49590783757722,0.004895676,1.2350882917526178,-49.87345135472015,51.10853964647277,0.011893827
24,1.8289892168249935,-10.190905198791548,12.019894415616541,0.021166844,1.6248918672208674,-14.909040774117212,16.53393264133808,0.020191139,0.7841795044805622,-26.36873933937178,27.15291884385234,0.020745919,2.562517851838493,-100.98457648560878,103.54709433744728,0.005075292,1.1418736946070567,-72.0932933423291,73.23516703693616,0.012090707
25,1.7208144934556913,-77.1383057384072,78.85912023186289,0.021865103,1.379210289887851,-8.33509635037165,9.714306640259501,0.020707606,0.7378710696939379,-55.832781377427644,56.57065244712158,0.021085909,2.4519137788010994,-57.33893136291502,59.79084514171612,0.00529002,1.0935708373581292,-22.888140268492478,23.981711105850607,0.012238222
26,1.6671417234756518,-52.53705633306916,54.20419805654481,0.022337615,1.3101532741711708,-67.13377174096536,68.44392501513653,0.02116666,0.7046809160237899,-40.09074108185506,40.79542199787885,0.021587379,2.3777039180567954,-25.175058345524647,27.552762263581442,0.005491744,1.0647253695788095,-54.57790198295227,55.64262735253108,0.012438717
27,1.6451046766742365,-26.708655154799747,28.353759831473983,0.022857252,1.2716783146752277,-36.804400280497724,38.07607859517295,0.021684768,0.6544669560244074,-59.60038764463154,60.254854600655946,0.021789194,2.3621254317549756,-13.939947777652662,16.302073209407638,0.005695752,1.0294509832310723,-29.455337695297946,30.484788678529018,0.012567943
28,1.6332683679502225,-26.22744417002011,27.860712537970333,0.023316818,1.2561537725414382,-34.989655792477976,36.245809565019414,0.02215687,0.6223753361118725,-45.443868307453286,46.06624364356516,0.022422889,2.3563551132247085,-7.103717438900887,9.460072552125595,0.005937605,0.997798985306872,-51.4850791048294,52.482878090136275,0.012780634
29,1.6275100894272327,-15.633720105050315,17.261230194477548,0.023823028,1.2490264718362596,-18.141183045334486,19.390209517170746,0.022667244,0.5872087912866846,-19.90407520163518,20.491283992921865,0.022933397,2.0832192737289006,-88.11009293235577,90.19331220608467,0.006132356,0.9648739155672956,-38.305289720759866,39.27016363632716,0.012925804
30,1.62532216773252,-8.073338442830032,9.698660610562552,0.024336695,1.2475613784918096,-8.112396940288253,9.359958318780063,0.023168838,0.557261288529844,-45.67651764175627,46.233778930286114,0.023327877,1.9929323808319168,-41.810278593986126,43.80321097481804,0.006386549,0.8842636229237542,-62.74534619423204,63.629609817155796,0.013137491
31,1.423852172520128,-10.068116461390325,11.491968633910453,0.024857666,1.111033187014982,-6.857958808807698,7.96899199582268,0.023679386,0.5357186118635582,-24.699460556264537,25.235179168128095,0.023833173,1.9453781352349324,-33.81109171607406,35.75646985130899,0.00661591,0.8501096484687878,-23.92961181972035,24.779721468189138,0.013265498
32,1.3455114898679312,-59.48258067413451,60.82809216400244,0.025327675,1.0699314691883046,-51.78195002254449,52.8518814917328,0.024255165,0.5167787457321538,-42.18221404908853,42.69899279482068,0.024164146,1.9186558112123748,-17.39102919008529,19.309685001297666,0.006870369,0.8166581449331716,-45.49989655883775,46.31655470377092,0.013476653
33,1.3119216559716733,-40.769078697891636,42.08100035386331,0.025751574,1.0463939891196787,-31.59365524220027,32.64004923131995,0.024788763,0.4876604169694474,-23.329166031574168,23.816826448543615,0.024674705,1.9105623492505401,-9.649917795272685,11.560480144523225,0.007111413,0.7938779445539694,-24.873812576314158,25.667690520868128,0.013591738
34,1.3054051328654168,-11.54464855405849,12.850053686923907,0.026252152,1.032476193853654,-29.624791781712506,30.65726797556616,0.025215381,0.4651671030005673,-36.82914155138969,37.29430865439026,0.025052977,1.9079495836776914,-6.7929568750692795,8.70090645874697,0.007312656,0.758574911262258,-39.60892536032162,40.36750027158388,0.013801511
35,1.302186692439136,-13.886938455917381,15.189125148356517,0.026669394,1.0273832635284634,-14.70729806760447,15.734681331132933,0.025716216,0.4523033696896164,-28.742356128298532,29.194659497988148,0.025599716,1.676012859417824,-68.53913933079829,70.21515219021612,0.007484848,0.7237444205820793,-23.800701517197915,24.524445937779994,0.013942113
36,1.1687363603996346,-9.04606609033872,10.214802450738354,0.027191124,1.0262034998013405,-6.942056038649312,7.968259538450653,0.026272576,0.41771063473424874,-40.19537586607148,40.61308650080573,0.0259363,1.612855393992504,-26.300101530054192,27.912956924046696,0.007693085,0.6851924020738807,-46.3960635536621,47.08125595573598,0.014158675
37,1.1236456251499476,-49.682231562661244,50.80587718781119,0.027670745,0.9273321531072725,-4.660034368646585,5.587366521753857,0.026849371,0.3921468789631035,-20.992803204186163,21.384950083149267,0.026521239,1.6000738068396458,-22.2659496273225,23.866023434162145,0.007967675,0.6660114384430926,-17.105706665187924,17.771718103631017,0.014306752
38,1.0891707349946955,-36.04449765470224,37.133668389696936,0.028278365,0.8878186724614352,-55.381258862288554,56.26907753474999,0.02724821,0.3587027175235562,-42.87032318233513,43.229025899858684,0.026743467,1.5889493050053716,-14.656686563630487,16.24563586863586,0.008178226,0.6355536718037911,-34.56953344928487,35.20508712108866,0.014468408
39,1.0746589795890031,-27.917290908784476,28.99194988837348,0.028713507,0.8647967560391407,-24.251172304372474,25.115969060411615,0.027753496,0.35118855962355155,-26.003303925242214,26.354492484865766,0.027114087,1.5834405556379352,-4.763720467529893,6.347161023167828,0.008392155,0.6017725900164805,-56.234184224321325,56.835956814337806,0.014675538
