iter,opt,CBCFW_prim,CBCFW_dual,CBCFW_dgap,CBCFW_time,FBCFW_prim,FBCFW_dual,FBCFW_dgap,FBCFW_time,FBCAFW_prim,FBCAFW_dual,FBCAFW_dgap,FBCAFW_time,FFW_prim,FFW_dual,FFW_dgap,FFW_time,FAFW_prim,FAFW_dual,FAFW_dgap,FAFW_time
1,9.902235346504277e6,1.030024812768953e7,8.630014106093679e6,1.6702340215958504e6,0.0,1.0323144042937696e7,8.622976368392576e6,1.7001676745451202e6,0.0,1.0323144042937696e7,8.622976368392576e6,1.7001676745451202e6,0.0,1.0905517825935602e7,9.205350151390482e6,1.7001676745451204e6,0.0,1.0905517825935602e7,-Inf,Inf,0.0
2,9.902235346504277e6,1.012054062826865e7,9.298324588139875e6,822216.0401287745,0.027302951,1.012090331221469e7,9.250993599162236e6,869909.7130524535,0.022012161,1.012090331221469e7,9.250993599162236e6,869909.7130524535,0.012615653,1.0323580982138287e7,9.483840351544753e6,839740.6305935346,0.017241221,1.0323580982138287e7,8.623413307593167e6,1.7001676745451204e6,0.015948014
3,9.902235346504277e6,1.0041282116877016e7,9.546433330340728e6,494848.78653628705,0.042600751,1.0039735380051555e7,9.537042420169862e6,502692.9598816929,0.04088697,1.0039735380051555e7,9.537042420169862e6,502692.9598816929,0.024351994,1.0129543672577677e7,9.62381248557994e6,505731.18699773774,0.033264506,1.0129543672577674e7,9.289803041984139e6,839740.6305935346,0.032020021
4,9.902235346504277e6,9.998603080833495e6,9.654207595240653e6,344395.48559284117,0.065659714,9.997628138881689e6,9.6542610679736e6,343367.07090808894,0.053364351,1.000572464108414e7,9.662357570176052e6,343367.07090808894,0.036356834,1.0046825147851618e7,9.699902557165748e6,346922.5906858705,0.050707806,1.0046825147851624e7,9.541093960853886e6,505731.18699773774,0.049314935
5,9.902235346504277e6,9.974003453537378e6,9.714435563165788e6,259567.89037159062,0.099267323,9.972728533193097e6,9.706488668681145e6,266239.8645119516,0.06784855,9.976008137519717e6,9.685611416194653e6,290396.72132506454,0.047084641,1.0003691605479883e7,9.73204856563458e6,271643.0398453027,0.065903841,1.0003691605620267e7,9.656769015685743e6,346922.58993452415,0.066974241
6,9.902235346504277e6,9.959094357706072e6,9.758061619145054e6,201032.73856101674,0.113513264,9.95761907806862e6,9.75708637826952e6,200532.699799099,0.082902,9.958164993287161e6,9.738430779496068e6,219734.2137910924,0.066121223,9.977822610266887e6,9.77390843934746e6,203914.1709194258,0.081999239,9.982851561712606e6,9.7112085208027e6,271643.040909905,0.075118004
7,9.902235346504277e6,9.94819670240285e6,9.780212750141378e6,167983.95226147305,0.138250231,9.946609146791922e6,9.779323626548428e6,167285.52024349477,0.097920475,9.944741117502829e6,9.751097564302867e6,193643.55319996178,0.076425554,9.962158531936325e6,9.790757187999964e6,171401.34393636137,0.097219814,9.958022766833598e6,9.688410281055441e6,269612.48577815667,0.09017124
8,9.902235346504277e6,9.93979115538094e6,9.79351697215305e6,146274.18322788947,0.162431796,9.938247651015254e6,9.790868881168427e6,147378.76984682702,0.113359466,9.93461276605369e6,9.772137161037467e6,162475.60501622246,0.088518653,9.950585401826927e6,9.798785470953407e6,151799.93087352067,0.113583798,9.94412711601249e6,9.747557335286858e6,196569.78072563186,0.105464574
9,9.902235346504277e6,9.93330669412379e6,9.805618237967271e6,127688.45615651854,0.19528168,9.931400286456259e6,9.801427415791392e6,129972.87066486757,0.128569173,9.927220253918583e6,9.78963754232023e6,137582.71159835346,0.100784089,9.941116807226073e6,9.810881872648522e6,130234.93457755074,0.135908213,9.933865323765352e6,9.772821297274336e6,161044.02649101615,0.12120957
10,9.902235346504277e6,9.927863131960193e6,9.812817312143397e6,115045.81981679681,0.217755212,9.92682802608421e6,9.819122686307918e6,107705.33977629151,0.148105076,9.921390442363625e6,9.799862089921106e6,121528.3524425202,0.113050168,9.934523806058802e6,9.823388466210246e6,111135.33984855562,0.152555175,9.926359961100308e6,9.790505504451944e6,135854.45664836466,0.140033607
11,9.902235346504277e6,9.924268439022992e6,9.82989359347686e6,94374.84554613265,0.236256001,9.923211213077575e6,9.829101202391135e6,94110.0106864404,0.160024091,9.916777696307546e6,9.811245009810045e6,105532.6864974997,0.125512652,9.929663776558235e6,9.83251924987565e6,97144.52668258548,0.167757909,9.920979427612668e6,9.802505409428561e6,118474.0181841068,0.15814126
12,9.902235346504277e6,9.9216501608534e6,9.842069875346517e6,79580.2855068834,0.254887056,9.920641871768467e6,9.840511603189275e6,80130.268579192,0.172131625,9.913589621350903e6,9.82484064685072e6,88748.97450018208,0.137681706,9.925845812449899e6,9.84379675377326e6,82049.05867663771,0.182960827,9.916638764352763e6,9.81136261838569e6,105276.14596707374,0.181266662
13,9.902235346504277e6,9.919461166086052e6,9.849291931270853e6,70169.234815198,0.278650438,9.918706542106444e6,9.848938711478349e6,69767.83062809426,0.184210713,9.911521466151908e6,9.841859396889927e6,69662.06926198164,0.158462522,9.923237766121943e6,9.851245079673536e6,71992.68644840643,0.199005435,9.913480147322504e6,9.824795328850178e6,88684.8184723258,0.20488391
14,9.902235346504277e6,9.917577849256415e6,9.84961049579818e6,67967.3534582355,0.301964346,9.916902301763939e6,9.854767811665216e6,62134.490098722046,0.196970611,9.909835266589256e6,9.847121835584275e6,62713.43100498058,0.1705876,9.92124437433373e6,9.854042081324378e6,67202.29300935194,0.214191205,9.911449973419242e6,9.841091365404677e6,70358.60801456496,0.22060681
15,9.902235346504277e6,9.916128796395743e6,9.85818575730964e6,57943.03908610414,0.337175341,9.915426565434396e6,9.85777200895812e6,57654.55647627683,0.208942236,9.908572397042718e6,9.855677955147166e6,52894.44189555198,0.182335555,9.919223177745817e6,9.855955434966987e6,63267.74277883023,0.230650939,9.909902814098528e6,9.847921835482577e6,61980.97861595079,0.236996327
16,9.902235346504277e6,9.915126929608352e6,9.868430556407502e6,46696.37320085056,0.354750274,9.914395861213792e6,9.866199135555053e6,48196.72565873945,0.220896335,9.907460534949265e6,9.859649376208734e6,47811.15874053142,0.194377449,9.91749593663042e6,9.86606352978789e6,51432.406842529774,0.245622264,9.908744027868424e6,9.856489699421816e6,52254.32844660804,0.25447063
17,9.902235346504277e6,9.914295044460382e6,9.870987737529745e6,43307.306930636754,0.36918543,9.913574576661624e6,9.870757259338396e6,42817.31732322904,0.240948593,9.906523019965334e6,9.862384349347953e6,44138.67061738181,0.206264191,9.916425129043106e6,9.867629034416426e6,48796.09462668002,0.26081129,9.907714920008603e6,9.858722641302243e6,48992.27870636061,0.269999496
18,9.902235346504277e6,9.913518633491687e6,9.873156904628545e6,40361.72886314266,0.383893264,9.912823668389386e6,9.873442379183084e6,39381.28920630249,0.253889125,9.905895648822866e6,9.87013900922025e6,35756.63960261643,0.218161248,9.915343520699611e6,9.871574700950755e6,43768.81974885613,0.275777263,9.906736816856498e6,9.859304964030633e6,47431.85282586515,0.286966969
19,9.902235346504277e6,9.912899103972256e6,9.875577126584614e6,37321.97738764179,0.403602863,9.912248410678258e6,9.877038965839203e6,35209.44483905495,0.26563934,9.905345986553788e6,9.871204060845511e6,34141.92570827785,0.230366826,9.914524917022953e6,9.8728116832453e6,41713.233777653426,0.291429104,9.90608730529159e6,9.867389688250545e6,38697.61704104394,0.302079451
20,9.902235346504277e6,9.912259479170525e6,9.875704436395258e6,36555.0427752675,0.41739621,9.911689422188045e6,9.878588786948143e6,33100.635239902185,0.277791084,9.904934282170301e6,9.876225238202978e6,28709.043967324076,0.248423681,9.913794055310167e6,9.875562559288733e6,38231.496021434665,0.307639287,9.90555553464827e6,9.868857154180083e6,36698.38046818599,0.317954996
21,9.902235346504277e6,9.911806047413386e6,9.88012871352853e6,31677.333884855732,0.431363146,9.911229656860594e6,9.879543925780494e6,31685.731080099707,0.290045005,9.904541930643247e6,9.879360617268205e6,25181.31337504275,0.260075508,9.91316689245137e6,9.877373969379308e6,35792.92307206243,0.324830724,9.905113620194886e6,9.872656966778941e6,32456.653415944427,0.333456836
22,9.902235346504277e6,9.911302418960484e6,9.879980759355083e6,31321.65960539994,0.451626741,9.910810519403782e6,9.880749090334892e6,30061.429068889236,0.302175232,9.904227975749554e6,9.879545792738939e6,24682.183010614943,0.271494211,9.912572864302807e6,9.877848896625023e6,34723.96767778322,0.342357742,9.904751096370067e6,9.876140415064085e6,28610.681305982172,0.349353101
23,9.902235346504277e6,9.910826566859685e6,9.878765798107596e6,32060.768752089236,0.465224863,9.910439744111696e6,9.88142724960424e6,29012.4945074555,0.314477508,9.90394021310894e6,9.88021589551735e6,23724.31759159011,0.283543873,9.912064800848074e6,9.878846406444922e6,33218.39440315217,0.360313909,9.904430683053628e6,9.877901794211127e6,26528.888842500746,0.366461482
24,9.902235346504277e6,9.91034135762987e6,9.87893570419923e6,31405.6534306393,0.478439981,9.909985946989972e6,9.880201222019946e6,29784.724970025243,0.334389215,9.903682254309207e6,9.88084396694714e6,22838.28736206633,0.295561429,9.911575142526224e6,9.87858581307425e6,32989.32945197448,0.375389441,9.904172716408633e6,9.879502937130287e6,24669.779278345406,0.382560894
25,9.902235346504277e6,9.909947053657455e6,9.87967607842259e6,30270.97523486684,0.491894748,9.909539854510382e6,9.879504551987e6,30035.302523381775,0.346443728,9.903504168910915e6,9.88396511074038e6,19539.058170535136,0.307158888,9.91107429373953e6,9.879909264877426e6,31165.02886210382,0.390616996,9.903922961625101e6,9.882062290303545e6,21860.671321555972,0.397280411
26,9.902235346504277e6,9.90963715924997e6,9.883069046391368e6,26568.11285860208,0.510260926,9.909241557621455e6,9.883173007609405e6,26068.550012049265,0.358527961,9.903346495527564e6,9.886241483550683e6,17105.01197688072,0.31940067,9.91060949805128e6,9.881263554540655e6,29345.94351062551,0.40749839,9.903716669017801e6,9.881716651947873e6,22000.017069928348,0.413171797
27,9.902235346504277e6,9.909346839041112e6,9.883662700698944e6,25684.13834216795,0.523402966,9.908953334629584e6,9.88389080448192e6,25062.53014766518,0.371067883,9.903192954425065e6,9.88695830672076e6,16234.647704304894,0.337999427,9.910259098426318e6,9.882380380132498e6,27878.718293819577,0.428034373,9.90352906377959e6,9.882866094695134e6,20662.969084456563,0.429192777
28,9.902235346504277e6,9.909088742234586e6,9.88533114278406e6,23757.599450525362,0.536906382,9.90869570302341e6,9.88469522308592e6,24000.479937490076,0.383524392,9.903066343800928e6,9.888267799936485e6,14798.543864444364,0.350071376,9.90993155250498e6,9.884238965353921e6,25692.58715105802,0.444103015,9.903361325098457e6,9.883476915233796e6,19884.409864660352,0.444736816
