iter,CBCFW_prim,CBCFW_dual,CBCFW_dgap,CBCFW_time,FBCFW_prim,FBCFW_dual,FBCFW_dgap,FBCFW_time,FBCAFW_prim,FBCAFW_dual,FBCAFW_dgap,FBCAFW_time,FFW_prim,FFW_dual,FFW_dgap,FFW_time,FAFW_prim,FAFW_dual,FAFW_dgap,FAFW_time
1,8308.742103938013,-8.958920946149241e6,8.96722968825318e6,0.0,8308.932198561728,-9.013728072248643e6,9.022037004447205e6,0.0,8308.932198561728,-9.013728072248643e6,9.022037004447205e6,0.0,4.365230870719036e6,-4.656806133728169e6,9.022037004447205e6,0.0,4.365230870719036e6,-Inf,Inf,0.0
2,5231.652430955321,-197727.90418214694,202959.55661310226,0.253974888,5231.538856104016,-200596.28973723052,205827.82859333453,0.243038282,5231.538856104016,-200596.28973723052,205827.82859333453,0.228104248,10364.8113717027,-210359.07445759626,220723.88582929896,0.23382594,10364.8113717027,-9.011672193075502e6,9.022037004447205e6,0.239104558
3,4403.699836209416,-98219.13691522292,102622.83675143233,0.523300584,4405.677203858271,-97479.97515977366,101885.65236363193,0.504286161,4403.2690132036805,-97482.38335042825,101885.65236363193,0.489136772,6719.475073084235,-105856.23977174038,112575.71484482462,0.55539384,6719.47507308051,-214004.41075621845,220723.88582929896,0.487202448
4,4153.3460881747305,-50188.9297694807,54342.27585765543,0.78937435,4153.208302307874,-50152.657402083845,54305.86570439172,0.756064844,3887.9599440861493,-51976.74584618227,55864.70579026842,0.725645301,5705.185878464952,-53712.729478247755,59417.91535671271,0.788298539,5705.185984034091,-106870.52289490437,112575.70887893846,0.724426313
5,4081.317554662004,-26684.0892770465,30765.406831708504,1.049095376,4081.2057241126895,-26610.221884183382,30691.42760829607,1.001013889,3244.2128710262477,-87357.13535486895,90601.3482258952,0.960670596,5411.971946626902,-27620.813928662334,33032.785875289235,1.024450987,4473.177799155936,-54944.70878168101,59417.886580836945,0.954644808
6,4060.5482597239316,-11957.705766367304,16018.254026091236,1.311655752,4060.4902948942035,-11664.259185064091,15724.749479958295,1.254081647,3013.85696650669,-43580.82216729339,46594.67913380008,1.205474209,5318.092915942892,-13396.01525560653,18714.108171549422,1.258851031,3601.4257930200547,-99087.12953319044,102688.5553262105,1.212303522
7,3097.582635194063,-6384.844183051438,9482.426818245502,1.644438023,3098.0368096660823,-5866.1423180899965,8964.179127756079,1.508168391,2613.9512192551047,-68578.85201073663,71192.80322999174,1.444079904,5287.564133778214,-6356.4290029047315,11643.993136682946,1.493376199,3350.7039043046534,-49923.08385791471,53273.78776221936,1.442128863
8,2704.565270287916,-66243.93355634555,68948.49882663347,1.949168511,2704.4942221157253,-67638.44567204617,70342.9398941619,1.756007775,2422.586536116898,-34710.9185790193,37133.5051151362,1.698071553,3768.9692289140075,-78926.80591152451,82695.77514043852,1.723331297,2854.439095020294,-74957.29990690401,77811.7390019243,1.698116313
9,2587.252631386742,-34774.2263784094,37361.479009796145,2.236066564,2588.0082087870687,-35387.38000584401,37975.38821463108,2.013600017,2142.5752469878644,-57038.182126365085,59180.75737335295,1.928518071,3208.7769143991172,-41796.28449465617,45005.061409055284,1.955669042,2663.7048404794186,-39435.33544771383,42099.040288193246,1.939232509
10,2553.207333734259,-18249.279445446282,20802.48677918054,2.553763628,2553.4665055852383,-17331.899623279573,19885.36612886481,2.262789757,2024.2759438492358,-28747.794651809396,30772.07059565863,2.188077572,3040.8004939481616,-20890.96645137188,23931.766945320043,2.195593074,2367.779728339985,-56932.74575316429,59300.52548150427,2.187308569
