label,iters,tot_time,avg_time
C-BC-FW,1002,453409.33118714346,452.50432254205936
F-BC-FW,1002,408176.005358583,407.36128279299703
F-BC-AFW,1002,411263.289418486,410.4424046092675
F-FW,1002,496873.76178975496,495.88199779416664
F-AFW,1003,500484.3323666945,498.98737025592675
