label,iters,tot_time,avg_time
C-BC-FW,1002,318978.33429645404,318.3416509944651
F-BC-FW,1002,123542.899505725,123.29630689194111
F-BC-AFW,1002,116111.718909355,115.87995899137225
F-FW,1002,298828.72595415695,298.2322614312944
F-AFW,1003,298062.18037533254,297.17066837022185
