label,iters,tot_time,avg_time
C-BC-FW,1002,448487.90362566354,447.592718189285
F-BC-FW,1002,392736.6006104501,391.95269522001007
F-BC-AFW,1002,392450.45100135944,391.6671167678238
F-FW,1002,478941.4113163319,477.985440435461
F-AFW,1003,480171.29240948975,478.73508714804564
