label,iters,tot_time,avg_time
C-BC-FW,1002,271275.062343735,270.73359515342815
F-BC-FW,1002,112071.23009491911,111.84753502486937
F-BC-AFW,1002,108203.66676867993,107.98769138590812
F-FW,1002,267486.1750708948,266.9522705298352
F-AFW,1003,272972.915750358,272.15644641112465
