label,iters,tot_time,avg_time
C-BC-FW,1002,319194.63291409914,318.5575178783425
F-BC-FW,1002,124113.98586888617,123.86625336216184
F-BC-AFW,1002,116737.20051914807,116.50419213487831
F-FW,1002,296199.64195691317,295.60842510669977
F-AFW,1003,296581.1866997128,295.6941043865532
