iter,opt,CBCFW_prim,CBCFW_dual,CBCFW_dgap,CBCFW_time,FBCFW_prim,FBCFW_dual,FBCFW_dgap,FBCFW_time,FBCAFW_prim,FBCAFW_dual,FBCAFW_dgap,FBCAFW_time,FFW_prim,FFW_dual,FFW_dgap,FFW_time,FAFW_prim,FAFW_dual,FAFW_dgap,FAFW_time
1,6.56925384303482e8,6.61169283371896e8,6.42137847768892e8,1.9031435603003927e7,0.0,6.611848410052695e8,6.421188810232999e8,1.906595998196962e7,0.0,6.611848410052695e8,6.421188810232999e8,1.906595998196962e7,0.0,6.676245160048745e8,6.485585560229049e8,1.9065959981969595e7,0.0,6.676245160048745e8,-Inf,Inf,0.0
2,6.56925384303482e8,6.593080325264034e8,6.50230641784979e8,9.077390741424484e6,0.607936223,6.593110138734425e8,6.502128235412283e8,9.098190332214236e6,0.254108095,6.593110138734425e8,6.502128235412283e8,9.098190332214236e6,0.243650799,6.613051466585816e8,6.522173601087097e8,9.087786549871922e6,0.561196693,6.613051466585816e8,6.42239186676612e8,1.9065959981969595e7,0.540175225
3,6.56925384303482e8,6.584806801284055e8,6.528648949744161e8,5.615785153989319e6,1.220731409,6.584784025287611e8,6.528315317959374e8,5.646870732823718e6,0.482272065,6.584784025287611e8,6.528315317959374e8,5.646870732823718e6,0.482189433,6.594285770754972e8,6.53710898504807e8,5.717678570690155e6,1.069649383,6.594285770754972e8,6.503407905256252e8,9.087786549871922e6,1.018642575
4,6.56925384303482e8,6.580419741788583e8,6.540880561962453e8,3.9539179826129507e6,1.839977943,6.580395612969143e8,6.540763897986149e8,3.963171498299524e6,0.691546352,6.580395612969143e8,6.540763897986149e8,3.963171498299524e6,0.685968777,6.585710102834511e8,6.545334936010609e8,4.037516682390213e6,1.577456176,6.58571010270585e8,6.52853331638625e8,5.717678631959915e6,1.503912413
5,6.56925384303482e8,6.577665092569027e8,6.547182834595467e8,3.048225797356015e6,2.457179739,6.577644711227984e8,6.547229547776568e8,3.0415163451416176e6,0.916299572,6.577608309495859e8,6.547193146044443e8,3.0415163451416176e6,0.898626166,6.581167191537293e8,6.550082419650837e8,3.1084771886456013e6,2.088703006,6.581167191438277e8,6.540792024747026e8,4.03751666912508e6,1.986439483
6,6.56925384303482e8,6.575791784565483e8,6.55103453385184e8,2.4757250713642575e6,3.098964241,6.575772592980431e8,6.551006401604984e8,2.4766191375447884e6,1.136209243,6.575337278794705e8,6.547794055541371e8,2.7543223253333047e6,1.10420425,6.578302751285691e8,6.552915358192632e8,2.5387393093059063e6,2.606532018,6.578302751215352e8,6.547217979497236e8,3.1084771718115807e6,2.470704174
7,6.56925384303482e8,6.574630656065578e8,6.555541468271258e8,1.908918779432021e6,3.716722384,6.574613658344942e8,6.555532199602977e8,1.9081458741965368e6,1.340826619,6.573881800603743e8,6.551903394546925e8,2.1978406056817845e6,1.331559928,6.576350465389477e8,6.556747450157591e8,1.960301523188591e6,3.113881164,6.576350199244664e8,6.550962806434371e8,2.5387392810292244e6,2.867371145
8,6.56925384303482e8,6.573796630683011e8,6.557922518368537e8,1.5874112314473186e6,4.332672695,6.573790649606762e8,6.557920250136373e8,1.587039947038848e6,1.569761961,6.572917051006144e8,6.555510040961773e8,1.74070100443713e6,1.529613787,6.575152612799511e8,6.558441820468469e8,1.671079233104229e6,3.61890449,6.574449993077612e8,6.549117155102878e8,2.5332837974734306e6,3.342615308
9,6.56925384303482e8,6.57318653889626e8,6.559765183442173e8,1.3421355454087108e6,4.942196445,6.573193914025426e8,6.559847865709457e8,1.3346048315968923e6,1.794297372,6.572226845518757e8,6.557710357490414e8,1.451648802834291e6,1.762101911,6.574237868102998e8,6.559627271082e8,1.4610597020998e6,4.135564815,6.573324349880834e8,6.554162941912525e8,1.9161407968308926e6,3.825132055
10,6.56925384303482e8,6.57270834039428e8,6.560762126638904e8,1.194621375537686e6,5.558122086,6.572717099657189e8,6.560825235887102e8,1.1891863770086337e6,2.013818064,6.57172146876698e8,6.559743903106496e8,1.1977565660483353e6,1.960962867,6.573535516150845e8,6.560659405989028e8,1.2876110161817074e6,4.646279337,6.57253922058986e8,6.55698162601316e8,1.5557594576699734e6,4.31392706
