iter,CBCFW_prim,CBCFW_dual,CBCFW_dgap,CBCFW_time,FBCFW_prim,FBCFW_dual,FBCFW_dgap,FBCFW_time,FBCAFW_prim,FBCAFW_dual,FBCAFW_dgap,FBCAFW_time,FFW_prim,FFW_dual,FFW_dgap,FFW_time,FAFW_prim,FAFW_dual,FAFW_dgap,FAFW_time
1,12845.28849092722,-2.7689059778529834e7,2.7701905067020763e7,0.0,12936.548056137563,-2.7691669115455925e7,2.7704605663512062e7,0.0,12936.548056137563,-2.7691669115455925e7,2.7704605663512062e7,0.0,1.362106080749823e7,-1.4083544856013836e7,2.7704605663512066e7,0.0,1.362106080749823e7,-Inf,Inf,0.0
2,9103.24537562132,-275581.28981826635,284684.53519388766,0.606956937,9104.184799134731,-276391.03854887077,285495.2233480055,0.251317982,9104.184799134731,-276391.03854887077,285495.2233480055,0.199579002,20694.61814531088,-420979.89149663376,441674.50964194466,0.557471812,20694.61814531088,-2.7683911045366757e7,2.7704605663512066e7,0.559538336
3,8040.0410633683205,-140009.06239858913,148049.10346195745,1.30519561,8041.596986407042,-141297.98824632989,149339.58523273692,0.508050318,8041.054989409447,-141298.5302433274,149339.58523273686,0.445748331,11630.30508980751,-206569.78560945383,218200.09069926135,1.118372445,11630.305089819432,-430044.20455212524,441674.50964194466,1.127245231
4,7728.465572953224,-70500.13352562429,78228.59909857751,2.005454232,7729.562100738287,-70377.33771607344,78106.89981681173,0.763688787,6298.374823695422,-73483.40090678404,79781.77573047946,0.678345476,9278.102076250316,-105805.80682547559,115083.90890172591,1.684147353,9278.101977181435,-208921.99341862905,218200.0953958105,1.703491318
5,7637.685423254967,-34751.53605930271,42389.221482557674,2.690474531,7638.778505200148,-35619.20998557156,43257.988490771706,1.002161141,5113.4027024388315,-152349.22315518768,157462.6258576265,0.910691508,8593.616680371762,-54057.450417945336,62651.0670983171,2.247049716,7721.818918848038,-107362.21858095683,115084.03749980486,2.247014443
6,7608.046644634009,-16074.278758511738,23682.325403145747,3.398807374,7609.1666856586935,-16456.48481267159,24065.651498330284,1.239281474,4761.539490658045,-79860.61168537513,84622.15117603318,1.131471108,8387.4746329844,-24953.56404030347,33341.03867328787,2.809971556,6509.300368827582,-150098.4135293425,156607.7138981701,2.815489128
7,5517.741966712475,-12126.584132025157,17644.32609873763,4.091023403,5518.603617739678,-11665.489388108843,17184.09300584852,1.492904093,4178.148193067313,-41897.376819908975,46075.525012976286,1.373091126,8328.047901701928,-10102.655558741088,18430.703460443016,3.375518446,5676.2962799966335,-79771.22389893227,85447.5201789289,3.364364089
8,4768.3066138625145,-119085.30261457732,123853.60922843983,4.810944234,4768.930284053087,-118445.97331910703,123214.90360316011,1.745989867,3785.496601486206,-86099.92585965485,89885.42246114105,1.61396752,8309.908099740744,-10512.116718808273,18822.024818549016,3.957221916,4656.18474394083,-135891.77483212895,140547.95957606978,3.92936985
9,4544.8370481848715,-61390.48205645992,65935.31910464479,5.515736447,4545.220240569115,-61849.79860599817,66395.01884656728,1.994048884,3391.584983122349,-45752.204045828825,49143.78902895117,1.866811533,5841.045939642191,-123582.79480430247,129423.84074394466,4.511262709,4354.614771211148,-71761.97038376378,76116.58515497492,4.492630295
10,4470.237611824275,-33286.11198943669,37756.34960126097,6.881428534,4470.534904062748,-33228.66420330745,37699.1991073702,2.250913574,2997.4363257288933,-85501.2902037982,88498.72652952709,2.106854503,5008.766404211521,-63251.020303253594,68259.78670746511,5.072192962,4141.188282334805,-37386.23049811221,41527.41878044701,5.032671731
11,4449.423867058754,-15611.981246642936,20061.40511370169,7.5733322,4449.699396449328,-16051.436326930507,20501.135723379834,2.500537606,2879.3550748050216,-44641.71746538565,47521.07254019067,2.339139253,4767.8016186773775,-33193.99405268744,37961.79567136482,5.638953137,3809.426078128815,-53636.62951678916,57446.055594917976,5.575218449
12,4443.4607456326485,-6366.635805859554,10810.096551492203,8.782600384,4443.718961071968,-6394.554612269157,10838.273573341125,2.741068098,2681.616487491131,-24153.832909483193,26835.449396974323,2.590738326,4691.812054222823,-15627.821386322581,20319.633440545404,6.205868909,3365.208073329926,-89318.89776664092,92684.10583997084,6.150660989
13,3590.9718574464323,-7212.6112345845,10803.583092030933,10.242195603,3591.3105474054814,-7037.987905238746,10629.298452644227,2.986963315,2538.42829117775,-51130.63821049524,53669.06650167299,2.841118132,4669.885128694773,-6616.418693056678,11286.303821751451,6.768755665,3199.926344394684,-46783.949821703754,49983.87616609844,6.699923619
14,3250.995820564032,-78136.68567588732,81387.68149645135,10.896788696,3251.2405973911286,-78180.83786179355,81432.07845918468,3.232086811,2371.853009235859,-27957.375804800755,30329.228814036614,3.054760573,4662.879834961891,-6065.214609594389,10728.09444455628,7.33187268,2916.8523378252985,-71387.57231884985,74304.42465667515,7.267716554
15,3148.1205030083656,-42013.62534508593,45161.745848094295,11.518707515,3148.293952929974,-41785.13802733356,44933.43198026354,3.492713791,2220.2045605003836,-51802.80380206142,54023.0083625618,3.295147572,3747.322763466835,-79799.9991133291,83547.32187679593,7.881858232,2782.718402439356,-38707.261446435725,41489.97984887508,8.315443261
16,3115.8288749277594,-21256.43355288489,24372.26242781265,12.208475825,3115.9768308997154,-21832.41496324757,24948.391794147286,3.745242038,2097.7088318526744,-27072.730781288596,29170.43961314127,3.510052138,3387.049016606808,-42198.63222310639,45585.681239713194,8.457601248,2569.6483788847927,-61129.44066595044,63699.08904483523,9.616646775
17,3105.8439185619354,-10540.01434645386,13645.858265015795,12.873485877,3106.0538831353188,-10522.26049791379,13628.31438104911,4.008398508,1964.940143454075,-49343.05438769874,51307.99453115282,3.749851283,3276.585034996271,-21899.9013397213,25176.48637471757,9.024118313,2466.6720417201523,-31988.54637543475,34455.2184171549,10.212040341
18,3102.531825911999,-5311.637755109159,8414.169581021159,13.530900626,3102.6942149162296,-4867.303878117761,7969.998093033991,4.275560036,1856.4053535342218,-25910.40034503351,27766.805698567732,3.989228746,3242.291439318657,-10316.878086115054,13559.16952543371,9.593174709,2311.9808479189874,-51986.032666677966,54298.013514596954,10.773038538
19,2642.257284760475,-5285.398560166796,7927.655844927272,14.237379521,2642.4355985701086,-5316.5542567100665,7958.989855280175,4.529175322,1740.01902384758,-45926.26873806212,47666.2877619097,4.241497771,3232.481761956215,-4233.608804344534,7466.09056630075,10.156910398,2207.4219878137114,-27675.744967181952,29883.166954995664,11.309536263
20,2451.2653475224974,-58382.58308860066,60833.84843612315,14.901006103,2451.4526976883412,-59095.641868960774,61547.09456664912,4.787119697,1702.039988875389,-24636.326286962223,26338.366275837612,4.473544596,3229.4465713500977,-4314.323824549997,7543.770395900095,10.728188336,2078.3875572204593,-47321.5197066752,49399.90726389566,11.872999629
21,2391.5488096594813,-31588.347001017613,33979.895810677095,15.48287554,2391.702156955004,-31018.85964085068,33410.56179780568,5.046049941,1625.6919119119646,-37093.96099040525,38719.65290231721,4.674481196,2750.0296930849554,-59485.1461740963,62235.17586718126,11.279290828,1985.9122345745564,-25377.65466455042,27363.566899124977,12.41080466
22,2375.3369953632355,-15516.928454939778,17892.265450303013,16.132800665,2375.466059726477,-15903.546118085153,18279.01217781163,5.311619902,1577.0404047489167,-19315.756769380667,20892.797174129584,4.906327404,2550.9721616566185,-31585.21808014938,34136.190241806,11.845894182,1874.8398423612118,-44088.884046536914,45963.72388889812,12.969329324
23,2369.6919550418856,-7778.375737444321,10148.067692486207,16.805509722,2369.813154697418,-7853.319570637015,10223.132725334433,5.574301447,1514.8336333870889,-33183.36589939251,34698.1995327796,5.139276138,2489.4020505130293,-16380.244939156546,18869.646989669574,12.414783665,1795.4955117344857,-23341.69881780757,25137.194329542057,13.505988935
24,2367.9842860221866,-3384.7804458506275,5752.764731872814,17.494947843,2368.1163041472437,-3463.8123180187313,5831.928622165975,5.822087576,1460.1957073032856,-17658.821381825863,19119.01708912915,5.375740808,2470.3039100408555,-8171.351013484476,10641.654923525331,12.988042548,1701.131735289097,-41027.028848977985,42728.16058426708,14.078657339
25,2081.510061722994,-4280.43706016834,6361.947121891335,18.142034418,2081.62911413312,-3903.8566667197033,5985.485780852823,6.079154233,1404.4601522803307,-31854.499539801956,33258.95969208229,5.580016836,2464.161424314976,-3279.204117179125,5743.365541494101,13.551425544,1649.6879475176336,-21555.857827903394,23205.545775421026,14.614748483
26,1960.4838245630265,-46649.22244899848,48609.7062735615,18.844510895,1960.5905876398087,-46975.23486840452,48935.82545604433,6.328974344,1361.2557899594308,-17044.32278691742,18405.57857687685,5.810630102,2462.3490722417832,-3371.045977341207,5833.39504958299,14.123478122,1576.8400141000748,-35687.7418626311,37264.58187673117,15.189420395
27,1923.114458459616,-25019.580064195765,26942.69452265538,19.716182368,1923.2132120728493,-24735.98422789224,26659.19743996509,6.597094894,1310.4811335086824,-29854.223827064485,31164.704960573166,6.009520293,2166.2699254870417,-47321.281714177705,49487.55163966474,14.67336188,1556.4852528631689,-19108.738673268897,20665.223926132065,15.726329482
28,1911.857899838686,-12764.710929994555,14676.56882983324,20.416468589,1911.9705855071545,-12993.984670917394,14905.95525642455,6.870660191,1268.528382641077,-16159.549709610801,17428.07809225188,6.26177694,2038.488289475441,-25132.38210627286,27170.8703957483,15.236079187,1521.6188081920147,-24306.378266637006,25827.99707482902,16.292384288
29,1908.1958789765836,-6676.584859859393,8584.780738835976,21.058183831,1908.2954127371313,-6416.807845724247,8325.103258461379,7.111711599,1223.2460106194019,-28703.91135613962,29927.15736675902,6.480173245,1999.2912835001946,-12997.455211678922,14996.746495179117,15.803296553,1454.3325216352941,-12784.913420911453,14239.245942546746,16.838539568
30,1907.0468400835991,-2871.9194568916164,4778.966296975215,21.728798553,1907.1378987789155,-3083.2806337259326,4990.418532504848,7.362048433,1181.2218910992146,-15523.584082165873,16704.805973265087,6.729141711,1987.1555877447129,-6214.65644463779,8201.812032382502,16.369484339,1407.4892517924309,-28565.65527100992,29973.14452280235,17.412137217
