iter,opt,CBCFW_prim,CBCFW_dual,CBCFW_dgap,CBCFW_time,FBCFW_prim,FBCFW_dual,FBCFW_dgap,FBCFW_time,FBCAFW_prim,FBCAFW_dual,FBCAFW_dgap,FBCAFW_time,FFW_prim,FFW_dual,FFW_dgap,FFW_time,FAFW_prim,FAFW_dual,FAFW_dgap,FAFW_time
1,6.601132356127801e8,6.651420289313875e8,6.441175060294467e8,2.1024522901940774e7,0.0,6.651420651228185e8,6.441024068699905e8,2.1039658252827946e7,0.0,6.651420651228185e8,6.441024068699905e8,2.1039658252827946e7,0.0,6.731606308811398e8,6.521209726283119e8,2.1039658252827883e7,0.0,6.731606308811398e8,-Inf,Inf,0.0
2,6.601132356127801e8,6.627953481603484e8,6.524718521484027e8,1.0323496011945752e7,0.643416755,6.62793608752166e8,6.524562391964115e8,1.0337369555754565e7,0.296407834,6.62793608752166e8,6.524562391964115e8,1.0337369555754565e7,0.248328948,6.65388295378315e8,6.550701612664266e8,1.0318134111888409e7,0.586406912,6.65388295378315e8,6.443486371254871e8,2.1039658252827883e7,0.546171245
3,6.601132356127801e8,6.618293445422268e8,6.557429543738103e8,6.086390168416481e6,1.292580727,6.618277245014291e8,6.557359316704525e8,6.091792830976624e6,0.545358824,6.618277245014291e8,6.557359316704525e8,6.091792830976624e6,0.45566514,6.630224176819966e8,6.567330584144516e8,6.289359267544985e6,1.132404721,6.630224176819968e8,6.527042835701082e8,1.0318134111888647e7,1.04532431
4,6.601132356127801e8,6.613234361651568e8,6.570478084917488e8,4.275627673407979e6,1.952873628,6.613250849577858e8,6.570514331085632e8,4.2736518492226675e6,0.775532434,6.6146025780677e8,6.571866059575473e8,4.2736518492226675e6,0.659542307,6.619992125072918e8,6.575665882918544e8,4.432624215437412e6,1.665899209,6.619992124594319e8,6.557098529738529e8,6.289359485579014e6,1.547490483
5,6.601132356127801e8,6.610192123037224e8,6.577921261249146e8,3.2270861788077727e6,2.561455494,6.610180964418683e8,6.577707136666903e8,3.247382775177924e6,1.01216543,6.610570976347504e8,6.572671191836538e8,3.789978451096492e6,0.883990229,6.61460653774746e8,6.580836441578801e8,3.3770096168658733e6,2.207868109,6.614606537220826e8,6.570280294651701e8,4.43262425691247e6,2.046254783
6,6.601132356127801e8,6.608233735916947e8,6.582998640392869e8,2.5235095524078254e6,3.198652457,6.608231861338158e8,6.583062297493229e8,2.5169563844928555e6,1.236996534,6.608121823799231e8,6.579337197441052e8,2.8784626358178444e6,1.092322195,6.611295018125075e8,6.585005282627715e8,2.628973549736023e6,2.76674488,6.611848204291463e8,6.578078108436787e8,3.377009585467577e6,2.460617892
7,6.601132356127801e8,6.606913943924162e8,6.586526130870898e8,2.0387813053264096e6,3.860278017,6.6069133914618e8,6.586460743503544e8,2.0452647958256435e6,1.449373679,6.606442819364312e8,6.583180702769064e8,2.3262116595248207e6,1.28972588,6.609164693220805e8,6.587885814785689e8,2.1278878435115814e6,3.278087884,6.608751959124322e8,6.575716403655791e8,3.3035555468530655e6,2.95664194
8,6.601132356127801e8,6.605896558104721e8,6.588143090971698e8,1.7753467133024111e6,4.454007507,6.605906966848845e8,6.588192675757567e8,1.7714291091278922e6,1.687978508,6.605282765148343e8,6.586118057144412e8,1.9164708003930524e6,1.523531459,6.607752908192418e8,6.589240800239172e8,1.851210795324564e6,3.774830091,6.606839348284724e8,6.581719150014317e8,2.5120198270406723e6,3.453685071
9,6.601132356127801e8,6.605129425331769e8,6.589713482318114e8,1.541594301365463e6,5.029251062,6.605135490667615e8,6.589709844212815e8,1.5425646454800554e6,1.939519856,6.604418260821694e8,6.588024630842128e8,1.639362997956587e6,1.757393427,6.606664856607529e8,6.590235141323379e8,1.6429715284149647e6,4.275913984,6.605622816218982e8,6.585758223121035e8,1.9864593097946644e6,3.952189634
10,6.601132356127801e8,6.604558091513338e8,6.591407555987921e8,1.3150535525417048e6,5.669818585,6.604563446297785e8,6.59141717038938e8,1.3146275908405054e6,2.195379327,6.603757159374166e8,6.589464387959367e8,1.4292771414798684e6,1.983181125,6.605784238497094e8,6.591717201008538e8,1.4067037488555908e6,4.772958938,6.604708681894352e8,6.587669844253743e8,1.7038837640609741e6,4.761868893
11,6.601132356127801e8,6.604104490995778e8,6.592335504868901e8,1.176898612687748e6,6.318698294,6.604102543544766e8,6.592277030135287e8,1.1825513409478776e6,2.483833144,6.603282171304934e8,6.591210918200884e8,1.2071253104050066e6,2.186203473,6.605144124910523e8,6.592471713850912e8,1.2672411059610844e6,5.283141137,6.604014910285649e8,6.589177066039722e8,1.4837844245927334e6,5.915713013
