iter,opt,CBCFW_prim,CBCFW_dual,CBCFW_dgap,CBCFW_time,FBCFW_prim,FBCFW_dual,FBCFW_dgap,FBCFW_time,FBCAFW_prim,FBCAFW_dual,FBCAFW_dgap,FBCAFW_time,FFW_prim,FFW_dual,FFW_dgap,FFW_time,FAFW_prim,FAFW_dual,FAFW_dgap,FAFW_time
1,8.200456806869628e7,8.481470023199673e7,7.339131039898211e7,1.142338983301462e7,0.0,8.481358738133262e7,7.33708289848971e7,1.1442758396435512e7,0.0,8.481358738133262e7,7.33708289848971e7,1.1442758396435512e7,0.0,8.833846041092172e7,7.689570201448622e7,1.14427583964355e7,0.0,8.833846041092172e7,-Inf,Inf,0.0
2,8.200456806869628e7,8.370516820973985e7,7.812534580730546e7,5.579822402434392e6,0.867330953,8.370737553381073e7,7.81020081438567e7,5.605367389954025e6,0.769216208,8.370737553381073e7,7.81020081438567e7,5.605367389954025e6,0.766903741,8.481397596111044e7,7.92239548849122e7,5.59002107619825e6,0.870326347,8.481397596111044e7,7.337121756467494e7,1.14427583964355e7,0.870096351
3,8.200456806869628e7,8.318929099560824e7,7.958802019759132e7,3.601270798016917e6,1.724803856,8.318673161833757e7,7.957153828878257e7,3.6151933295550086e6,1.551732409,8.318673161833757e7,7.957153828878257e7,3.6151933295550086e6,1.530697808,8.371174871183366e7,8.010090687518522e7,3.6108418366484344e6,1.745579074,8.371174871183375e7,7.81217276356355e7,5.59002107619825e6,1.708925722
4,8.200456806869628e7,8.290235472592059e7,8.03026333371309e7,2.599721388789689e6,2.585707282,8.289856039512073e7,8.02908585878762e7,2.6077018072445225e6,2.312612983,8.289856039512073e7,8.02908585878762e7,2.6077018072445225e6,2.286035269,8.319227967625087e7,8.05823950799121e7,2.6098845963387787e6,2.695093259,8.319227968049762e7,7.958143786457056e7,3.6108418159270585e6,2.549067454
5,8.200456806869628e7,8.271336750919513e7,8.064431298986533e7,2.0690545193297993e6,3.446274498,8.271161861703904e7,8.064670632978116e7,2.0649122872578837e6,3.077816055,8.271161861703904e7,8.064670632978116e7,2.0649122872578837e6,3.046715994,8.290347088535964e7,8.083685726255277e7,2.066613622806877e6,3.643995497,8.290347088851938e7,8.029358628708053e7,2.60988460143885e6,3.391984744
6,8.200456806869628e7,8.258422377462791e7,8.091720759463155e7,1.66701617999636e6,4.307674303,8.258237669922319e7,8.091934953431848e7,1.6630271649047192e6,3.841734406,8.258237669922319e7,8.091934953431848e7,1.6630271649047192e6,3.803745785,8.271612416146904e7,8.105115518314856e7,1.6649689783204794e6,4.493459632,8.271612416228624e7,8.06495105243978e7,2.0666136378884315e6,4.233448798
7,8.200456806869628e7,8.248716756541266e7,8.105294709292029e7,1.4342204724923633e6,5.258623812,8.248828140603651e7,8.10669883700086e7,1.421293036027914e6,4.863323827,8.248343634048715e7,8.106214330445924e7,1.421293036027914e6,4.558253664,8.258651284738646e7,8.116016344832085e7,1.4263493990656137e6,5.329054435,8.25865128464883e7,8.092154385526884e7,1.664968991219461e6,5.100235499
8,8.200456806869628e7,8.241297927449924e7,8.116287566056944e7,1.2501036139297932e6,6.213702838,8.241198336081463e7,8.114818786681108e7,1.263795494003551e6,5.621221938,8.240328647527008e7,8.11041954272452e7,1.299091048024876e6,5.305390548,8.248930749326947e7,8.124005092418072e7,1.249256569088757e6,6.16652082,8.248930749352296e7,8.10629581040989e7,1.4263493894240558e6,5.9550657
9,8.200456806869628e7,8.2356418779631e7,8.127920379199144e7,1.0772149876395538e6,7.216820417,8.235580234997916e7,8.12775094151282e7,1.0782929348509572e6,6.381474254,8.233509926107752e7,8.12284387677555e7,1.1066604933220334e6,6.133105079,8.241493399175957e7,8.134107321692288e7,1.0738607748366892e6,7.012936197,8.240722734583601e7,8.115797079184785e7,1.2492565539881587e6,6.957079863
10,8.200456806869628e7,8.2310761451963e7,8.134806987302819e7,962691.5789348185,8.218113606,8.230982121872842e7,8.134542631509739e7,964394.9036310371,7.147382022,8.228102221132825e7,8.12275676183201e7,1.0534545930081643e6,6.964219009,8.235828972223742e7,8.138709388639449e7,971195.8358429372,7.846517225,8.233538285359839e7,8.109826026171634e7,1.23712259188205e6,8.198281956
11,8.200456806869628e7,8.22740417432971e7,8.141464269249953e7,859399.0507975724,9.260585739,8.227301949206984e7,8.14151754210509e7,857844.0710189417,7.913139195,8.223846986680867e7,8.13021593499648e7,936310.516843874,7.873622018,8.231252489345576e7,8.145253350724883e7,859991.3862069249,8.68668192,8.228249605574776e7,8.123376565808885e7,1.0487303976589143e6,9.448880754
12,8.200456806869628e7,8.224372391504031e7,8.146380070879425e7,779923.2062460613,10.316920171,8.224277560954952e7,8.146609193205878e7,776683.6774907354,8.683386268,8.220615466424969e7,8.13887289178339e7,817425.7464157939,8.785763135,8.227558974758808e7,8.149583295168744e7,779756.7959006429,9.529303741,8.22408131022916e7,8.131962240717505e7,921190.6951165497,10.711112964
13,8.200456806869628e7,8.221749270786175e7,8.149772155590178e7,719771.1519599706,11.326527696,8.221662806404394e7,8.150141212928376e7,715215.9347601775,9.461718274,8.217896561194792e7,8.144286399007381e7,736101.6218741126,9.672805334,8.224515654271117e7,8.152837373636529e7,716782.80634588,10.391887858,8.220742400461186e7,8.138036148766811e7,827062.5169437528,11.944080299
14,8.200456806869628e7,8.219563276269849e7,8.153884177726023e7,656790.9854382575,12.316648071,8.219498913835852e7,8.15400948075806e7,654894.330777917,10.224683855,8.215609196609902e7,8.14811424851659e7,674949.4809331335,10.541757217,8.22189342457942e7,8.156174414024001e7,657190.1055541933,11.231446271,8.2179933107824e7,8.144170523497322e7,738227.8728507757,13.03705244
15,8.200456806869628e7,8.21783327414465e7,8.159076862944421e7,587564.1120022796,13.319735525,8.217740171142647e7,8.158401498198596e7,593386.7294405047,11.000823195,8.213693768236943e7,8.152084313473442e7,616094.5476350058,11.414446416,8.219720391661319e7,8.160103563395631e7,596168.2826568782,12.073130388,8.215702410093296e7,8.148038483183339e7,676639.2690995634,13.916365714
16,8.200456806869628e7,8.216290225154221e7,8.16105103789194e7,552391.8726228178,14.332001122,8.216215890625483e7,8.161109122498736e7,551067.681267472,11.769984859,8.212059902286881e7,8.155271655651358e7,567882.4663552288,12.231205787,8.217917006817144e7,8.162851154339585e7,550658.5247755945,12.913702367,8.213779602803588e7,8.151949400404298e7,618302.0239928961,14.754633631
17,8.200456806869628e7,8.214969161845776e7,8.164309341747606e7,506598.20098171383,15.3045964,8.21488905746333e7,8.16450826689097e7,503807.9057235941,12.535405414,8.21070937204455e7,8.15929966524147e7,514097.06803080067,13.017586822,8.216386474119568e7,8.165007511083582e7,513789.6303598583,13.766202357,8.212159702466592e7,8.155864879131114e7,562948.2333547771,15.592292911
18,8.200456806869628e7,8.213782778848334e7,8.165458715193604e7,483240.63654729724,16.29338575,8.213710795187137e7,8.165481606272285e7,482291.88914851844,13.300190681,8.209573708010101e7,8.162416888744268e7,471568.1926583387,13.774465616,8.215039009905678e7,8.167997497054523e7,470415.12851154804,14.60545729,8.210819062068808e7,8.159474613912332e7,513444.4815647602,16.4275636
19,8.200456806869628e7,8.212757974202271e7,8.168231731898968e7,445262.42303303257,17.299248806,8.212690298718408e7,8.168201784860241e7,444885.1385816578,14.071207662,8.208587403712195e7,8.164971724584877e7,436156.79127318226,14.538046445,8.213906904662108e7,8.16795701191349e7,459498.92748618126,15.441036781,8.209686048470831e7,8.162506936868769e7,471791.11602061987,17.278231681
20,8.200456806869628e7,8.21187287864078e7,8.170378773172185e7,414941.05468595773,18.291760385,8.211788903461392e7,8.169877690625602e7,419112.1283578966,14.835835116,8.207701164613292e7,8.166265098089866e7,414360.6652342491,15.299665455,8.2128216361464e7,8.17056973918176e7,422518.96964639425,16.339569716,8.208707540316471e7,8.164987008912769e7,437205.314037025,18.119819715
21,8.200456806869628e7,8.211046298732975e7,8.17141533636688e7,396309.6236609593,19.239702884,8.210980073226675e7,8.171893274912238e7,390867.98314436525,15.614072401,8.20694814013612e7,8.168393099947208e7,385550.40188911185,16.061488298,8.211912962796599e7,8.171915324263555e7,399976.3853304386,17.461532867,8.207829007862759e7,8.166356995277068e7,414720.1258569062,18.965261346
22,8.200456806869628e7,8.210297993478426e7,8.172640122422919e7,376578.71055508405,20.254572907,8.210264987188256e7,8.173040820600034e7,372241.6658822112,16.386682676,8.206279569711365e7,8.170309481311843e7,359700.8839952219,16.822699861,8.211093311890996e7,8.173724704981491e7,373686.0690950453,18.803654404,8.207077543031546e7,8.168606706256548e7,384708.36774998903,19.802334466
23,8.200456806869628e7,8.209623007402197e7,8.173384975661013e7,362380.3174118474,21.1416406,8.209605082868873e7,8.174005788452342e7,355992.9441653006,17.152515608,8.205685299576283e7,8.171823343877943e7,338619.55698339455,17.584772934,8.21036561323336e7,8.175229296877581e7,351363.16355779767,20.06530191,8.206413277095446e7,8.170373589575621e7,360396.87519824505,20.637793617
24,8.200456806869628e7,8.209053498998815e7,8.175945406634066e7,331080.92364748754,22.005919179,8.20904581763748e7,8.176370420666352e7,326753.96971127763,17.916993928,8.205188863681434e7,8.174307817191625e7,308810.464898102,18.344200193,8.209724122129592e7,8.176419899774647e7,333042.2235494554,21.283532581,8.205834078484891e7,8.172097852491812e7,337362.25993078947,21.491438363
25,8.200456806869628e7,8.208546704737408e7,8.177338938306367e7,312077.6643104125,22.878568912,8.208541335512315e7,8.177636620770943e7,309047.1474137157,18.689277967,8.204752193388242e7,8.175676710394365e7,290754.8299387749,19.112106551,8.209134597483164e7,8.176416264255124e7,327183.3322803974,22.463226236,8.205333078257513e7,8.174266886483431e7,310661.91774082184,22.321507985
26,8.200456806869628e7,8.208071126007426e7,8.178147789018735e7,299233.3698869124,23.750369574,8.208003216986829e7,8.177240331520593e7,307628.85466236435,19.45677764,8.204366676853827e7,8.177182597411294e7,271840.79442532733,19.873200018,8.208566649072044e7,8.177702637477975e7,308640.11594069004,23.51169113,8.204906009873484e7,8.175982243201394e7,289237.66672089696,23.155113428
27,8.200456806869628e7,8.207554529358014e7,8.177449981720302e7,301045.4763771221,24.614650883,8.207513139408341e7,8.177150377749318e7,303627.61659022607,20.221846158,8.204013635363793e7,8.178091612211853e7,259220.2315194048,20.637080203,8.2080755928295e7,8.178191850849621e7,298837.4197987914,24.366882913,8.204520537027666e7,8.177201297854406e7,273192.3917326033,24.063299964
28,8.200456806869628e7,8.20711372703742e7,8.17801822040554e7,290955.0663187988,25.581297067,8.207071500667718e7,8.177990775370862e7,290807.25296856835,20.986957386,8.203699898147522e7,8.179305167196871e7,243947.30950650573,21.397993861,8.207586668574566e7,8.178581273206249e7,290053.9536831677,25.202365085,8.204146047056875e7,8.177441860924023e7,267041.86132851243,25.184418102
29,8.200456806869628e7,8.206714221943054e7,8.178963633542497e7,277505.8840055559,26.557551448,8.20667314545348e7,8.178975188687684e7,276979.56765796244,21.760866475,8.203409824225214e7,8.180021279978873e7,233885.44246341102,22.161209268,8.207152614507633e7,8.179498275936317e7,276543.38571316004,26.048596359,8.203812217891455e7,8.178653658914524e7,251585.5897693038,26.513942738
30,8.200456806869628e7,8.20636428840107e7,8.18065759528848e7,257066.93112591468,27.443204102,8.206323322388485e7,8.180660982383013e7,256623.40005471557,22.530613136,8.203130196165822e7,8.18048839732496e7,226417.988408627,22.925906677,8.206756898245648e7,8.181265701239002e7,254911.970066458,26.887157014,8.203474041974106e7,8.178517134207383e7,249569.07766723633,27.794752796
31,8.200456806869628e7,8.206066819079345e7,8.182205886953546e7,238609.32125799544,28.313543957,8.206026310665321e7,8.182157490560406e7,238688.20104915276,23.295604974,8.202850326317997e7,8.180758782590476e7,220915.43727521598,23.690768656,8.206414684876297e7,8.182673319001134e7,237413.65875163674,27.740920956,8.203177841720033e7,8.179331681078184e7,238461.6064184904,28.94949983
32,8.200456806869628e7,8.205802338324614e7,8.183386401644535e7,224159.36680079065,29.179036926,8.205765000066127e7,8.18348930558533e7,222756.94480795972,24.071712898,8.202616761567974e7,8.181713560192287e7,209032.01375687495,24.451637406,8.20612265927918e7,8.18385657791951e7,222660.81359669566,28.592056808,8.20290768227658e7,8.180872081278515e7,220356.00998064876,30.141980525
33,8.200456806869628e7,8.205559664701521e7,8.183921432862674e7,216382.3183884751,30.04080224,8.205521680647346e7,8.183832844732465e7,216888.35914882086,24.837545976,8.202405509450564e7,8.182468331879729e7,199371.77570835128,25.218580608,8.205866805824909e7,8.184272907446423e7,215938.9837848544,29.434359726,8.20267505111883e7,8.181463696999156e7,212113.5411967337,31.188600874
34,8.200456806869628e7,8.205354446805474e7,8.18554986205427e7,198045.8475120347,30.904715254,8.205317401564777e7,8.185629902510808e7,196874.99053968862,25.605278756,8.202216977570164e7,8.183306322296743e7,189106.55273420922,25.982903925,8.205618921806337e7,8.185218825473575e7,204000.96332761645,30.27619472,8.202473183180767e7,8.182675223659793e7,197979.59520974755,32.031108835
35,8.200456806869628e7,8.205175310636467e7,8.186961093061975e7,182142.17574491724,31.779274055,8.205138103592601e7,8.1869041976691e7,182339.0592350252,26.368705912,8.202059469484758e7,8.184782150346172e7,172773.1913858708,26.746221393,8.205396968658078e7,8.18608057612389e7,193163.92534187436,31.116269792,8.202292096172372e7,8.18384339261559e7,184487.03556782007,32.895467759
36,8.200456806869628e7,8.205009595187487e7,8.187247033033843e7,177625.6215364337,32.662831561,8.204972602859764e7,8.187192742940536e7,177798.59919228405,27.137039555,8.201927629354608e7,8.18611551946728e7,158121.09887329116,27.514559534,8.205202027982533e7,8.187152493523255e7,180495.34459277987,31.965591883,8.202142921552408e7,8.185262507798517e7,168804.1375389099,33.733253485
