iter,CBCFW_prim,CBCFW_dual,CBCFW_dgap,CBCFW_time,FBCFW_prim,FBCFW_dual,FBCFW_dgap,FBCFW_time,FBCAFW_prim,FBCAFW_dual,FBCAFW_dgap,FBCAFW_time,FFW_prim,FFW_dual,FFW_dgap,FFW_time,FAFW_prim,FAFW_dual,FAFW_dgap,FAFW_time
1,8194.156779021025,-8.83202644299725e6,8.840220599776272e6,0.0,8194.156779021025,-8.839946177961893e6,8.848140334740914e6,0.0,8194.156779021025,-8.839946177961893e6,8.848140334740914e6,0.0,4.278734125470353e6,-4.569406209270561e6,8.848140334740914e6,0.0,4.278734125470353e6,-Inf,Inf,0.0
2,5714.572126068175,-178389.26168232952,184103.8338083977,0.321096716,5715.500053612515,-177879.25193571876,183594.75198933127,0.185854555,5715.500053612515,-177879.25193571876,183594.75198933127,0.177068358,10635.925036549568,-216556.94447734355,227192.86951389312,0.215213617,10635.925036549568,-8.837504409704365e6,8.848140334740914e6,0.220008289
3,5039.828314596787,-88687.97422882722,93727.80254342401,0.587888745,5042.246031591669,-88715.19028775787,93757.43631934954,0.393887716,5042.246031591669,-88715.19028775787,93757.43631934954,0.363100484,6703.7344710715115,-104858.77638734254,111562.51085841405,0.447287088,6703.734471064061,-220489.135042829,227192.86951389306,0.595802832
4,4846.761032067239,-44333.97382269487,49180.73485476211,0.863813247,4849.607249062508,-44984.28149327522,49833.88874233773,0.595625404,3991.6684134025127,-45842.22032893522,49833.88874233773,0.54912846,5691.781885361299,-52531.1916822435,58222.9735676048,0.712961091,5691.781664306298,-105870.74160412008,111562.52326842638,0.814450734
5,4791.1287147551775,-21293.68188608238,26084.810600837558,1.142040867,4793.923783829436,-21209.487130326255,26003.41091415569,0.80001676,3221.3174600247294,-95746.29384428084,98967.61130430557,0.729210065,5415.736451212317,-26183.74831727655,31599.484768488866,0.930729622,4436.313992654905,-53786.68342612687,58222.99741878177,1.026252937
6,4773.912888785824,-9581.859869346505,14355.772758132329,1.366771915,4776.754020340741,-9530.741801488228,14307.495821828968,1.008704769,3010.2104000784457,-48401.169239032104,51411.37963911055,0.917618804,5330.534205626696,-10733.965115496643,16064.49932112334,1.203458048,3599.3280728477985,-98526.11411425789,102125.44218710568,1.242656798
7,3487.4682001750916,-7217.64301414639,10705.111214321481,1.643194917,3492.448329636827,-7354.616608503913,10847.06493814074,1.21820688,2644.4010474830866,-25399.758379430466,28044.159426913553,1.103038122,5308.5207945257425,-6430.929148258383,11739.449942784126,1.468100756,3333.421691697091,-49082.90191939891,52416.323611096,1.452583963
8,3005.74127834104,-75329.8435630016,78335.58484134264,1.90922006,3006.8852758016437,-74099.20886629225,77106.09414209389,1.427117312,2390.7125729955733,-53275.03562968035,55665.748202675924,1.292922218,3795.180745759979,-79390.09690784488,83185.27765360486,1.731985723,2838.208960579708,-75583.83703025276,78422.04599083247,1.67297964
9,2866.21654622443,-38670.594011237845,41536.810557462275,2.195584418,2866.727939989418,-39593.08883499747,42459.81677498689,1.623196248,2130.3799534514546,-28749.635891188333,30880.015844639787,1.477875515,3244.177445411682,-40873.945913017604,44118.123358429286,1.949181136,2656.7026748992503,-38195.087167285776,40851.789842185026,1.880236795
10,2824.419052598998,-19494.14536287371,22318.56441547271,2.421438611,2824.983133347705,-19846.147054754863,22671.13018810257,1.833014366,1887.5140947848558,-52922.725842353066,54810.23993713792,1.665824392,3080.357878282666,-20354.318608652407,23434.676486935074,2.223778645,2384.303781846538,-55740.940283459066,58125.244065305604,2.097499002
11,2813.8884876128286,-8497.034225653666,11310.922713266495,2.696164055,2814.3284480050206,-8835.293849907872,11649.622297912892,2.040879693,1812.6073824726045,-27804.96973277641,29617.577115249016,1.842496093,3033.973853982985,-9934.161975201001,12968.135829183986,2.492040443,2199.842806348577,-28590.465644177417,30790.308450525994,2.310740201
12,2316.2666479945183,-3961.228748173872,6277.4953961683905,2.948269349,2317.774316098541,-4155.151635673967,6472.925951772508,2.247795121,1684.632060782984,-15199.929847880798,16884.56190866378,2.019110914,3019.5455171987414,-4007.6881679759545,7027.233685174696,2.708106762,1980.0197336114943,-49925.895920582065,51905.91565419356,2.528699727
13,2092.645066184923,-50676.335283801636,52768.98034998656,3.161746467,2093.1748974192888,-49947.01081632108,52040.18571374037,2.455053474,1590.200064908713,-31478.23449188746,33068.43455679617,2.211253814,3015.2408572919667,-3969.834111990972,6985.074969282939,2.975312742,1907.6633589807898,-26032.29142821694,27939.95478719773,2.740963641
