iter,opt,CBCFW_prim,CBCFW_dual,CBCFW_dgap,CBCFW_time,FBCFW_prim,FBCFW_dual,FBCFW_dgap,FBCFW_time,FBCAFW_prim,FBCAFW_dual,FBCAFW_dgap,FBCAFW_time,FFW_prim,FFW_dual,FFW_dgap,FFW_time,FAFW_prim,FAFW_dual,FAFW_dgap,FAFW_time
1,8.137327453855006e7,8.429073825479357e7,7.236493857999703e7,1.1925799674796544e7,0.0,8.429091251056758e7,7.232117073756173e7,1.1969741773005836e7,0.0,8.429091251056758e7,7.232117073756173e7,1.1969741773005836e7,0.0,8.810989758005363e7,7.614015580704778e7,1.1969741773005843e7,0.0,8.810989758005363e7,-Inf,Inf,0.0
2,8.137327453855006e7,8.313053789694655e7,7.737932846368776e7,5.7512094332587905e6,0.955267419,8.312839482946736e7,7.735715508652328e7,5.77123974294408e6,1.057042377,8.312839482946736e7,7.735715508652328e7,5.77123974294408e6,0.759811902,8.430936118562523e7,7.855674525149757e7,5.752615934127659e6,0.840989286,8.430936118562523e7,7.233961941261938e7,1.1969741773005843e7,0.969152329
3,8.137327453855006e7,8.259365730667108e7,7.89161784752261e7,3.6774788314449824e6,1.815956092,8.259132061744867e7,7.888937637682234e7,3.701944240626335e6,1.811917274,8.259132061744867e7,7.888937637682234e7,3.701944240626335e6,1.516605403,8.315626392005259e7,7.944703902847746e7,3.709224891575128e6,1.676149924,8.315626392005262e7,7.740364798592496e7,5.752615934127659e6,1.972734728
4,8.137327453855006e7,8.228622235900682e7,7.959686523422839e7,2.68935712477844e6,2.671499905,8.228798233331835e7,7.95944947382942e7,2.693487595024148e6,2.574429579,8.228798233331835e7,7.95944947382942e7,2.693487595024148e6,2.271587668,8.260871505779865e7,7.992228885363758e7,2.6864262041610777e6,2.500421644,8.26087150597164e7,7.889949017735818e7,3.709224882358223e6,3.155293706
5,8.137327453855006e7,8.20914050576245e7,8.000214618808517e7,2.0892588695393335e6,3.526321292,8.20930724178887e7,8.001391410874029e7,2.079158309148416e6,3.345119109,8.20930724178887e7,8.001391410874029e7,2.079158309148416e6,3.028196718,8.229719418495232e7,8.018874046742794e7,2.1084537175243795e6,3.32054516,8.229719418654272e7,7.961076798112288e7,2.6864262054198384e6,4.309309089
6,8.137327453855006e7,8.195657613367078e7,8.024931211751622e7,1.7072640161545556e6,4.383523232,8.195563844930989e7,8.022765572127481e7,1.7279827280350812e6,4.127929347,8.194932137777288e7,8.02213386497378e7,1.7279827280350812e6,3.792919979,8.209881336644658e7,8.037275248200735e7,1.72606088443923e6,4.153675194,8.209881336500834e7,7.99903596280268e7,2.108453736981541e6,5.512923887
7,8.137327453855006e7,8.18578912510031e7,8.040728645399074e7,1.4506047970123608e6,5.238440344,8.185692359599546e7,8.040641063100846e7,1.4505129649869893e6,4.894358381,8.184166264277303e7,8.032332373313726e7,1.5183389096357673e6,4.533521207,8.196304488355127e7,8.051091543469357e7,1.4521294488576949e6,4.974018825,8.196304488045728e7,8.02369839832609e7,1.7260608971963823e6,6.799548863
8,8.137327453855006e7,8.178138414150643e7,8.051256680872639e7,1.268817332780052e6,6.108510203,8.178176427605742e7,8.052361388881712e7,1.2581503872403111e6,5.658809807,8.176388295711029e7,8.046525428036661e7,1.2986286767436657e6,5.298543031,8.186337054232752e7,8.060166607249212e7,1.2617044698354006e6,5.800723325,8.186258985953268e7,8.041046042172813e7,1.45212943780455e6,7.739621081
9,8.137327453855006e7,8.172090588785116e7,8.060623813844988e7,1.1146677494012918e6,6.966328326,8.172241687035625e7,8.06141436236647e7,1.1082732466915473e6,6.422299522,8.169223006023687e7,8.04570882766115e7,1.2351417836253606e6,6.050564943,8.178759333803995e7,8.067106927992137e7,1.1165240581185818e6,6.64607409,8.176555063543156e7,8.031342772666854e7,1.4521229087630212e6,8.570082801
10,8.137327453855006e7,8.167368082676968e7,8.069121949015054e7,982461.3366191369,7.823959936,8.167346021805191e7,8.067689635856013e7,996563.8594917785,7.187040361,8.163722109501907e7,8.057270591272171e7,1.0645151822973676e6,6.845098764,8.172719721038483e7,8.074175872387676e7,985438.4865080714,7.573541219,8.169338537450436e7,8.045488132823062e7,1.2385040462737381e6,9.401284173
11,8.137327453855006e7,8.163610512933706e7,8.07619478139902e7,874157.3153468482,8.675724796,8.163537737452649e7,8.075581983236063e7,879557.542165855,7.958817855,8.159380920321727e7,8.06548402123648e7,938968.9908524826,7.633481354,8.167940592526054e7,8.080070204922703e7,878703.8760335147,8.513048666,8.163858991605921e7,8.056637506384735e7,1.0722148522118628e6,10.237991995
12,8.137327453855006e7,8.160509529308397e7,8.081863433686377e7,786460.9562201984,9.535378765,8.160404479166272e7,8.081740043318138e7,786644.3584813401,8.725030603,8.156007737828138e7,8.072814584621179e7,831931.53206959,8.421299661,8.164134434956694e7,8.085247368348405e7,788870.6660828888,9.462735562,8.159616042786707e7,8.066123836456801e7,934922.0632990599,11.070514109
13,8.137327453855006e7,8.158002687982398e7,8.087452166304329e7,705505.2167806886,10.392822425,8.157904343049794e7,8.087700793988243e7,702035.4906155188,9.492474851,8.153260681989041e7,8.079289494670482e7,739711.8731855862,9.263830128,8.160994713679811e7,8.088624426650006e7,723702.8702980578,10.445593642,8.156228456051926e7,8.072791527549402e7,834369.285025239,11.907598839
14,8.137327453855006e7,8.155701469879168e7,8.089736841146374e7,659646.2873279508,11.251484535,8.155605470941739e7,8.089683270671645e7,659222.002700936,10.273658523,8.151121762155828e7,8.085695831847742e7,654259.3030808531,10.128834011,8.158256511237267e7,8.090980772899708e7,672757.3833755851,11.596047538,8.153493758531569e7,8.079658816053702e7,738349.4247786701,12.738663539
15,8.137327453855006e7,8.153802057373658e7,8.092210451005985e7,615916.0636767354,12.113920808,8.153730834449476e7,8.092365780527675e7,613650.5392180122,11.043237403,8.149332756042115e7,8.089298675824967e7,600340.8021714874,11.000548328,8.155959563100788e7,8.094433935474119e7,615256.2762666941,12.775267921,8.151324961726883e7,8.085363783768734e7,659611.7795814872,13.571348427
16,8.137327453855006e7,8.152143210201824e7,8.094891319589221e7,572518.9061260168,12.978720033,8.152056883395487e7,8.094767608579895e7,572892.7481559273,11.806745101,8.147720028231987e7,8.09153823923529e7,561817.8899669796,11.890536027,8.154074759717575e7,8.096606359358338e7,574684.0035923719,14.003749977,8.1493699626474e7,8.088422372930706e7,609475.8971669376,14.401517642
17,8.137327453855006e7,8.150672411366951e7,8.09690944966295e7,537629.617040012,13.845258599,8.150588643089399e7,8.097275994204062e7,533126.4888533689,12.571243651,8.146372491791773e7,8.094909334233518e7,514631.575582549,12.785640262,8.152389878450167e7,8.099080735664052e7,533091.4278611541,15.276168566,8.147744125698732e7,8.09085799953338e7,568861.2616535127,15.229420182
18,8.137327453855006e7,8.149500554632378e7,8.101764647098567e7,477359.0753381066,14.701856094,8.149418989320005e7,8.10147834626372e7,479406.4305628501,13.338508648,8.145074510573685e7,8.095689656308901e7,493848.54264783673,13.68875393,8.150922033808464e7,8.102830115690526e7,480919.18117937446,16.229887502,8.146338498891783e7,8.0937716668114e7,525668.3208038211,16.054181484
19,8.137327453855006e7,8.148477586129837e7,8.103762937333283e7,447146.4879655354,15.558868815,8.148399389913747e7,8.103704625886768e7,446947.640269788,14.103813566,8.14409015680188e7,8.100108213771078e7,439819.43030801043,14.504132468,8.149747573464465e7,8.105011664947551e7,447359.0851691365,17.061813707,8.145105028045064e7,8.09615131632052e7,489537.1172454357,16.889330573
20,8.137327453855006e7,8.147584809382585e7,8.105768041531634e7,418167.67850949615,16.418748948,8.14751063920821e7,8.105830728955105e7,416799.1025310531,14.874748613,8.143222870200607e7,8.101974588290791e7,412482.81909815967,15.262402986,8.148728367063472e7,8.106217069652116e7,425112.97411355376,17.894463406,8.144127835624897e7,8.100388538105491e7,437392.97519406676,17.767727037
21,8.137327453855006e7,8.146795129828182e7,8.107765807670432e7,390293.2215774972,17.273683844,8.146724057938224e7,8.108028314776379e7,386957.4316184595,15.635266231,8.142494623875266e7,8.104743429934467e7,377511.9394079894,16.021197655,8.14778763872401e7,8.108353337142228e7,394343.015817821,18.718252698,8.143270143740746e7,8.102178439512894e7,410917.0422785282,18.760643283
22,8.137327453855006e7,8.146141413307187e7,8.111144166857548e7,349972.4644963853,18.13312697,8.146072817830202e7,8.111306627096607e7,347661.90733595565,16.397314026,8.141849783810642e7,8.10681329927758e7,350364.8453306295,16.784476753,8.146984526610795e7,8.111038089917108e7,359464.36693686247,19.541557281,8.14256130173912e7,8.105267985685804e7,372933.16053316,19.722843681
23,8.137327453855006e7,8.145586936792499e7,8.112650705471139e7,329362.3132135961,18.986564671,8.145520211300471e7,8.11274817164422e7,327720.39656251855,17.16592722,8.141355693245861e7,8.110509659428185e7,308460.33817675896,17.544758581,8.146323959342703e7,8.113447041161525e7,328769.18181177974,20.370684622,8.141926507371631e7,8.107093926179549e7,348325.81192082167,20.708854956
24,8.137327453855006e7,8.145058758390045e7,8.11310811272091e7,319506.4566913601,19.851021955,8.14499449153136e7,8.113132624356315e7,318618.67175045423,17.931465212,8.140923094975361e7,8.112042726685934e7,288803.6828942783,18.308477301,8.145767624621487e7,8.113820274391058e7,319473.50230428576,21.205451678,8.14144620216845e7,8.110979741739348e7,304664.6042910218,21.861444148
25,8.137327453855006e7,8.144590555788648e7,8.114346599679066e7,302439.561095817,20.70957198,8.144528002471846e7,8.114489141941796e7,300388.60530049726,18.693741586,8.14052386308411e7,8.112643060474439e7,278808.0260967184,19.069782185,8.145239292883293e7,8.114874537429704e7,303647.5545358956,22.030689942,8.140983968083057e7,8.111453727666894e7,295302.40416163206,23.068456943
26,8.137327453855006e7,8.144170072426502e7,8.11571001138719e7,284600.6103931274,21.564476144,8.144109043709594e7,8.115833532764725e7,282755.1094486825,19.4622924,8.140170752248141e7,8.114001922851726e7,261688.29396414012,19.834765513,8.144740763056543e7,8.115010314997965e7,297304.4805857837,22.856772903,8.140574031250884e7,8.112403690088771e7,281703.41162112355,24.292286669
