iter,opt,CBCFW_prim,CBCFW_dual,CBCFW_dgap,CBCFW_time,FBCFW_prim,FBCFW_dual,FBCFW_dgap,FBCFW_time,FBCAFW_prim,FBCAFW_dual,FBCAFW_dgap,FBCAFW_time,FFW_prim,FFW_dual,FFW_dgap,FFW_time,FAFW_prim,FAFW_dual,FAFW_dgap,FAFW_time
1,6.599648097199055e8,6.64564339184074e8,6.433496273554584e8,2.1214711828615665e7,0.0,6.645826668233107e8,6.434205348232286e8,2.116213200008215e7,0.0,6.645826668233107e8,6.434205348232286e8,2.116213200008215e7,0.0,6.727140555792054e8,6.515519235791234e8,2.1162132000082016e7,0.0,6.727140555792054e8,-Inf,Inf,0.0
2,6.599648097199055e8,6.623813476258507e8,6.52284380390102e8,1.0096967235748703e7,0.60715533,6.623853382440245e8,6.522530552677988e8,1.0132282976225702e7,0.231768676,6.623853382440245e8,6.522530552677988e8,1.0132282976225702e7,0.238172787,6.648234795572735e8,6.54687871996046e8,1.013560756122756e7,0.485138629,6.648234795572735e8,6.436613475571915e8,2.1162132000082016e7,0.50125348
3,6.599648097199055e8,6.614835187351487e8,6.555198811936327e8,5.963637541515935e6,1.208207828,6.614864346886678e8,6.555022790858588e8,5.984155602808926e6,0.431534852,6.614864346886678e8,6.555022790858588e8,5.984155602808926e6,0.400835711,6.626041694197664e8,6.56476188025249e8,6.127981394517422e6,0.927577249,6.626041694197663e8,6.524685618585387e8,1.013560756122756e7,0.956335753
4,6.599648097199055e8,6.610047389618056e8,6.568545302266743e8,4.1502087351313066e6,1.749085953,6.610067488276443e8,6.56842311313591e8,4.1644375140534025e6,0.606819747,6.611110702205653e8,6.56946632706512e8,4.1644375140534025e6,0.582357397,6.616564768198781e8,6.573327646909871e8,4.323712128890991e6,1.369863386,6.6165647677357e8,6.555284951622876e8,6.127981611282349e6,1.419518818
5,6.599648097199055e8,6.607386747609177e8,6.577451013235059e8,2.993573437411817e6,2.359798656,6.607402140777359e8,6.577494018716013e8,2.9908122061345577e6,0.805405713,6.607322528593119e8,6.570744679252317e8,3.6577849340801984e6,0.751297989,6.611401302325381e8,6.580192186942135e8,3.1209115383245945e6,1.816366842,6.611401301812596e8,6.568164180105026e8,4.323712170757055e6,1.871850246
6,6.599648097199055e8,6.605723794703223e8,6.582419025412796e8,2.3304769290426504e6,2.94042193,6.605738758855944e8,6.582370217700933e8,2.3368541155010127e6,1.014542043,6.605253638675551e8,6.57875877455667e8,2.6494864118881356e6,0.934563881,6.608518593328323e8,6.584071777959392e8,2.4446815368931293e6,2.280396291,6.608614750045992e8,6.577405634777089e8,3.120911526890278e6,2.244465716
7,6.599648097199055e8,6.604590329016663e8,6.585516568133535e8,1.9073760883127376e6,3.549813253,6.604602024808707e8,6.585525256335069e8,1.90767684736385e6,1.214470965,6.603822323003263e8,6.582365282427243e8,2.145704057602044e6,1.100328522,6.606708471764307e8,6.586740539727156e8,1.996793203715086e6,2.727495782,6.605910633545966e8,6.575293604492869e8,3.061702905309677e6,2.70151919
8,6.599648097199055e8,6.603762998482922e8,6.587709364573604e8,1.6053633909318633e6,4.171895147,6.603775651586634e8,6.587749878407334e8,1.6025773179300055e6,1.412892803,6.602829076034008e8,6.58490435838705e8,1.7924717646959294e6,1.26995804,6.605489399104524e8,6.58864373221972e8,1.6845666884803772e6,3.172997556,6.604301831493996e8,6.581013805917591e8,2.3288025576405525e6,3.150431891
9,6.599648097199055e8,6.603181596982743e8,6.589819733077329e8,1.3361863905413095e6,4.69827087,6.603193461197249e8,6.589773192659291e8,1.3420268537957314e6,1.591776806,6.602129318991139e8,6.587344157436081e8,1.4785161555057298e6,1.985568109,6.604591578700408e8,6.589607202678267e8,1.498437602214098e6,3.61717151,6.603243727171284e8,6.584579387557496e8,1.8664339613788128e6,3.612126399
10,6.599648097199055e8,6.602686709617594e8,6.590964716834178e8,1.1721992783417031e6,5.284458784,6.602698866867834e8,6.590924892663032e8,1.1773974204802122e6,1.777597847,6.601648505230505e8,6.589457318909618e8,1.219118632088814e6,2.377820376,6.603816773643852e8,6.590817765159165e8,1.2999008484687805e6,4.056947498,6.602495663082157e8,6.587023658272885e8,1.547200480927229e6,4.070397883
