iter,CBCFW_prim,CBCFW_dual,CBCFW_dgap,CBCFW_time,FBCFW_prim,FBCFW_dual,FBCFW_dgap,FBCFW_time,FBCAFW_prim,FBCAFW_dual,FBCAFW_dgap,FBCAFW_time,FFW_prim,FFW_dual,FFW_dgap,FFW_time,FAFW_prim,FAFW_dual,FAFW_dgap,FAFW_time
1,8340.57989401184,-9.014192678014217e6,9.022533257908229e6,0.0,8340.76622130908,-9.041968869695552e6,9.05030963591686e6,0.0,8340.76622130908,-9.041968869695552e6,9.05030963591686e6,0.0,4.376673199569339e6,-4.673636436347522e6,9.05030963591686e6,0.0,4.376673199569339e6,-Inf,Inf,0.0
2,5495.910603355616,-191422.8921306072,196918.8027339628,0.268670762,5496.340296577662,-194948.6863301692,200445.02662674687,0.223534147,5496.340296577662,-194948.6863301692,200445.02662674687,0.210479904,10703.690239513293,-217498.767682781,228202.4579222943,0.252196194,10703.690239513293,-9.039605945677347e6,9.05030963591686e6,0.251182905
3,4753.806111648679,-94538.6036643621,99292.40977601078,0.535821129,4756.84155600518,-93163.3465333435,97920.18808934868,0.453668677,4753.87079456076,-93166.31729478792,97920.18808934868,0.434268076,6756.813542863354,-106448.04167797563,113204.85522083899,0.509137385,6756.813542863354,-221445.64437943095,228202.4579222943,0.505990834
4,4540.988536287099,-46422.5136120799,50963.502148367,0.802551647,4548.79594953917,-46274.134652808236,50822.930602347406,0.68147142,3963.3173718862236,-48887.117373819245,52850.43474570547,0.655833749,5743.2735205907375,-53267.94085382158,59011.21437441232,0.761194762,5743.273829566315,-107461.5638214317,113204.83765099802,0.759700021
5,4479.77886082232,-23139.835718095157,27619.614578917477,1.078416573,4484.288501381874,-23529.769635917102,28014.058137298976,0.911277008,3259.417216245085,-91417.93865215672,94677.3558684018,0.879071485,5464.570004850626,-26991.163587409,32455.733592259625,1.02511157,4460.423121673986,-54550.658492999406,59011.08161467339,1.004459255
6,4462.186860729009,-10245.115666135614,14707.302526864623,1.366038912,4461.316864648834,-9883.50219242166,14344.819057070494,1.133149687,3065.354327676818,-47092.004174294176,50157.35850197099,1.094143894,5374.359589539468,-12183.794021369162,17558.15361090863,1.282688589,3611.9682066068053,-100213.39187926502,103825.36008587183,1.255880621
7,3328.4235975816846,-6667.481290379754,9995.904887961438,1.632244276,3325.6290750205517,-9445.311809428102,12770.940884448653,1.351951275,2682.3345168828964,-23323.7831015686,26006.117618451495,1.317682372,5347.999671753496,-6526.692474243253,11874.692145996749,1.534881177,3361.035805972293,-52048.44531284219,55409.48111881448,1.508670341
8,2878.97242442891,-73190.95485035812,76069.92727478703,1.902561164,2877.5656528882682,-72626.68126102604,75504.2469139143,1.57292686,2421.351227281615,-55900.58832847434,58321.939555755955,1.525751843,3817.5865286197513,-80410.260280495,84227.84680911475,1.787276122,2845.939188627526,-26026.533068762987,28872.472257390513,1.752463354
9,2755.0544514395297,-37260.7143994524,40015.76885089193,2.173047504,2754.603406360373,-36456.59128102932,39211.194687389696,1.795187823,2123.136116379872,-27586.346432544116,29709.48254892399,1.7500127,3255.8499224819243,-43015.77605396933,46271.62597645126,2.038095623,2514.632338633761,-61943.16826410811,64457.800602741874,2.006129611
10,2718.481196567416,-17985.561952243683,20704.0431488111,2.436548813,2718.339275792241,-18348.36151470684,21066.700790499082,2.017344317,1876.4974832646549,-53749.28956721201,55625.78705047666,2.049386228,3080.3541184756905,-20485.723895490562,23566.078013966253,2.292580394,2286.599590579048,-31625.707069025608,33912.306659604656,2.252384869
11,2707.4059081859887,-9946.999667305234,12654.405575491222,2.69645704,2706.4501748848706,-8518.601689702746,11225.051864587616,2.248055846,1805.5290647894144,-28677.577039233034,30483.10610402245,2.267541091,3033.8642318435013,-9099.134806411526,12132.999038255028,2.547415417,2057.606198342517,-51012.006301645255,53069.61249998777,2.507678234
12,2243.2019626162946,-4237.907509374248,6481.109471990542,2.970009469,2242.71405665949,-5336.752712108111,7579.466768767601,2.485476562,1680.4830193817616,-14605.523688335381,16286.006707717142,2.49527135,3021.627250202,-3686.407537824718,6708.034788026718,2.797851378,1951.2861480265856,-26354.407228854914,28305.6933768815,2.754127126
13,2036.821339532733,-48757.41881381895,50794.24015335168,3.240025592,2031.3262582924217,-49063.76859236095,51095.094850653375,2.708255514,1592.0422060601413,-32714.20454162835,34306.24674768849,2.715241856,2464.5610868632793,-53482.44279273409,55947.00387959737,3.042090678,1793.4313660096377,-42540.28680293108,44333.718168940715,3.011048127
14,1973.3326050825417,-25763.10104096145,27736.43364604399,3.507891708,1971.4026893898845,-25374.300448085174,27345.70313747506,2.956678994,1483.4952961690724,-16790.725791146593,18274.221087315665,2.942982552,2214.318802215159,-27276.950475635727,29491.269277850886,3.296478843,1697.021274562925,-22552.88808037121,24249.909354934134,3.255152912
15,1955.637716293335,-12293.953699653019,14249.591415946354,3.768838671,1952.306034848094,-12901.884053401887,14854.190088249981,3.206104612,1390.430444855243,-33465.014426133705,34855.44487098895,3.160260975,2143.0579626858234,-13695.16935657899,15838.227319264814,3.550611797,1568.1615527253598,-37533.533493561714,39101.69504628707,3.514369263
16,1950.4886615816504,-6721.185882718308,8671.674544299958,4.020951221,1946.6178378481418,-6921.052278848632,8867.670116696774,3.454289745,1321.5867885388434,-17447.754735657938,18769.34152419678,3.384533472,2122.1187888961285,-6231.000956631735,8353.119745527863,3.801472352,1490.5107529778033,-19439.89041830736,20930.401171285164,3.757503505
17,1690.041266541928,-3023.718697788665,4713.759964330593,4.298507662,1685.1393308173865,-3050.4933447319254,4735.632675549312,3.714405597,1241.073513302952,-30808.59004769588,32049.663560998833,3.600167133,2116.3307192940265,-2666.9946788270627,4783.325398121089,4.053373493,1391.4814822319895,-33494.44636757832,34885.92784981031,4.008644603
18,1566.7894273307174,-37491.85655514198,39058.6459824727,4.577371119,1561.9008086547256,-37382.182160605465,38944.08296926019,3.979638627,1169.4334214199334,-16648.11781087507,17817.551232295,3.825839003,1818.0176570210606,-39950.54225365157,41768.55991067263,4.299732793,1334.2037197053432,-17329.98426628379,18664.187985989134,4.25103785
19,1530.6606202609837,-19166.856109741217,20697.5167300022,4.86310126,1526.2289107684046,-19079.572075335403,20605.800986103808,4.201938236,1091.3785306699574,-29777.162959323356,30868.541489993313,4.049564763,1674.9926890023053,-20241.35583211444,21916.348521116746,4.554572753,1269.357416111976,-26865.71857407849,28135.075990190468,4.507556938
20,1519.9653388839215,-10310.651061148023,11830.616400031944,5.131778444,1515.449569042772,-10336.507072817449,11851.95664186022,4.442971801,1062.594323143363,-15975.023767641942,17037.618090785305,4.266893228,1635.3229158688337,-10189.980637531316,11825.30355340015,4.815183048,1195.388457197696,-14253.995698295486,15449.384155493182,4.752203082
21,1516.7423712834716,-4923.611244992956,6440.353616276428,5.391766812,1512.4157611411065,-4623.986722472269,6136.402483613376,4.662129032,1012.3590044006705,-23972.56255082035,24984.92155522102,4.485094885,1623.428215490654,-4740.752586673895,6364.180802164549,5.06980312,1127.5203212834895,-27760.28561381538,28887.80593509887,5.006539515
22,1350.2946620937437,-2159.063358551381,3509.3580206451247,5.666446798,1345.2167745754123,-2173.421009324099,3518.6377838995113,4.878552504,980.4099059700966,-12252.737079703344,13233.14698567344,4.693768028,1619.9953341968358,-2108.3128059046103,3728.308140101446,5.325570325,1084.9253577440977,-14761.479025823943,15846.40438356804,5.248776289
