iter,opt,CBCFW_prim,CBCFW_dual,CBCFW_dgap,CBCFW_time,FBCFW_prim,FBCFW_dual,FBCFW_dgap,FBCFW_time,FBCAFW_prim,FBCAFW_dual,FBCAFW_dgap,FBCAFW_time,FFW_prim,FFW_dual,FFW_dgap,FFW_time,FAFW_prim,FAFW_dual,FAFW_dgap,FAFW_time
1,8.190329196201119e7,8.4773118037936e7,7.312193139956646e7,1.1651186638369549e7,0.0,8.477325805644037e7,7.308243037582326e7,1.1690827680617113e7,0.0,8.477325805644037e7,7.308243037582326e7,1.1690827680617113e7,0.0,8.83885235308637e7,7.669769585024658e7,1.1690827680617124e7,0.0,8.83885235308637e7,-Inf,Inf,0.0
2,8.190329196201119e7,8.364452247476637e7,7.796523261230391e7,5.679289862462468e6,0.861276034,8.364289534612307e7,7.795376944295485e7,5.689125903168222e6,0.770030797,8.364289534612307e7,7.795376944295485e7,5.689125903168222e6,0.762455973,8.478071595831744e7,7.910594669885318e7,5.674769259464264e6,0.838878623,8.478071595831743e7,7.30898882777003e7,1.1690827680617124e7,0.840720067
3,8.190329196201119e7,8.309930998680864e7,7.938460461229344e7,3.7147053745152075e6,1.729008245,8.30976877915026e7,7.93880278183176e7,3.7096599731849823e6,1.535727865,8.30976877915026e7,7.93880278183176e7,3.7096599731849823e6,1.521085551,8.365365874798524e7,7.99352984240649e7,3.7183603239203393e6,1.672976056,8.365365874798524e7,7.797888948852098e7,5.674769259464264e6,1.677439146
4,8.190329196201119e7,8.27817734047457e7,8.006590164083079e7,2.715871763914913e6,2.592543107,8.278034618330064e7,8.00684039718081e7,2.711942211492542e6,2.308524336,8.278034618330064e7,8.00684039718081e7,2.711942211492542e6,2.287220149,8.310575109816715e7,8.038908425209391e7,2.71666684607324e6,2.510286665,8.310575109816712e7,7.938739077424678e7,3.7183603239203393e6,2.515833299
5,8.190329196201119e7,8.257967528520067e7,8.046011955194277e7,2.119555733257897e6,3.452216512,8.257847218193652e7,8.046447595180167e7,2.1139962301348485e6,3.081103611,8.257847218193652e7,8.046447595180167e7,2.1139962301348485e6,3.053052107,8.27872204001469e7,8.066845828116918e7,2.1187621189777255e6,3.346149731,8.27872204001469e7,8.007055355407369e7,2.7166668460732102e6,3.356608971
6,8.190329196201119e7,8.244847623282555e7,8.073897799736775e7,1.709498235457791e6,4.317445638,8.244741854837379e7,8.074408914692013e7,1.7033294014536552e6,3.846750893,8.245022615101105e7,8.074689674955739e7,1.7033294014536552e6,3.813931266,8.258436096943736e7,8.087691452489695e7,1.7074464445404112e6,4.179045812,8.258436096943736e7,8.046559885045964e7,2.1187621189777255e6,4.200856356
7,8.190329196201119e7,8.235082216886026e7,8.089754419404553e7,1.453277974814728e6,5.178456072,8.23499071975927e7,8.089675162805715e7,1.453155569535546e6,4.612945747,8.234264271605408e7,8.080902198453374e7,1.533620731520338e6,4.559958349,8.245259723335367e7,8.099794941603303e7,1.4546478173206449e6,5.021546242,8.245259723335373e7,8.074515078881335e7,1.7074464445403814e6,5.042563069
8,8.190329196201119e7,8.228052172995152e7,8.105612040010105e7,1.2244013298504688e6,6.039921143,8.227972542042139e7,8.106164017148745e7,1.2180852489339355e6,5.385240289,8.226712190370458e7,8.100464088260505e7,1.2624810210995376e6,5.325815592,8.235451544620323e7,8.113119695818362e7,1.2233184880196154e6,5.857219223,8.235451544654031e7,8.08998676321087e7,1.4546478144316077e6,5.908597626
9,8.190329196201119e7,8.222717252477139e7,8.116820040979645e7,1.0589721149749532e6,6.914984951,8.22264372143534e7,8.117093162380408e7,1.0555055905493256e6,6.150212063,8.219919932149425e7,8.109974608935535e7,1.0994532321388982e6,6.091368974,8.228376602494524e7,8.12238976775056e7,1.0598683474396467e6,6.701073226,8.226829665867582e7,8.104497817161709e7,1.223318487058729e6,6.678834784
10,8.190329196201119e7,8.218308173260748e7,8.123009190439783e7,952989.8282096535,7.788665483,8.218241879293394e7,8.123303385595468e7,949384.9369792566,6.92412745,8.214867480132306e7,8.111508856637475e7,1.0335862349482998e6,6.829121238,8.223004975645033e7,8.1277294967271e7,952754.7891793251,7.537249328,8.220043562999457e7,8.099458571552745e7,1.2058499144671261e6,7.527730375
