iter,opt,CBCFW_prim,CBCFW_dual,CBCFW_dgap,CBCFW_time,FBCFW_prim,FBCFW_dual,FBCFW_dgap,FBCFW_time,FBCAFW_prim,FBCAFW_dual,FBCAFW_dgap,FBCAFW_time,FFW_prim,FFW_dual,FFW_dgap,FFW_time,FAFW_prim,FAFW_dual,FAFW_dgap,FAFW_time
1,8.171337013960308e7,8.438406739778852e7,7.33051242140851e7,1.1078943183703423e7,0.0,8.438412939334649e7,7.333120941803598e7,1.1052919975310504e7,0.0,8.438412939334649e7,7.333120941803598e7,1.1052919975310504e7,0.0,8.771769896220157e7,7.666477898689106e7,1.1052919975310504e7,0.0,8.771769896220157e7,-Inf,Inf,0.0
2,8.171337013960308e7,8.334062762174682e7,7.792246563953239e7,5.418161982214436e6,0.959124838,8.334127653949508e7,7.793052464982618e7,5.410751889668897e6,0.769081533,8.334127653949508e7,7.793052464982618e7,5.410751889668897e6,0.76538544,8.438443675172749e7,7.8968113679412e7,5.416323072315484e6,0.837498448,8.438443675172749e7,7.333151677641699e7,1.1052919975310504e7,0.839255092
3,8.171337013960308e7,8.284970333456472e7,7.934114303304465e7,3.5085603015200607e6,1.803717381,8.285039936345357e7,7.935136645569365e7,3.4990329077599198e6,1.535743467,8.285039936345357e7,7.935136645569365e7,3.4990329077599198e6,1.52966067,8.334037966127478e7,7.98401285083374e7,3.5002511529373825e6,2.316797659,8.334037966127475e7,7.792405658895926e7,5.416323072315484e6,1.686227799
4,8.171337013960308e7,8.255680106921504e7,7.994638660805093e7,2.6104144611641187e6,2.662720157,8.25575055649803e7,7.99500028978568e7,2.607502667123489e6,2.308587909,8.25575055649803e7,7.99500028978568e7,2.607502667123489e6,2.29007209,8.284931194254854e7,8.024049238018176e7,2.6088195623667836e6,4.134681474,8.284931194254853e7,7.934906078961115e7,3.5002511529373825e6,2.528343376
5,8.171337013960308e7,8.23648476345433e7,8.032102311994296e7,2.043824514600329e6,3.512585266,8.236582772478032e7,8.031578942244962e7,2.0500383023307081e6,3.077328554,8.236582772478032e7,8.031578942244962e7,2.0500383023307081e6,3.048309336,8.25562896568116e7,8.050673655152223e7,2.0495531052893698e6,5.490121388,8.25562896582338e7,7.99474701040322e7,2.608819554201603e6,3.396376232
6,8.171337013960308e7,8.223815817650126e7,8.05848642413809e7,1.6532939351203665e6,4.364232957,8.223874461091849e7,8.058620315874057e7,1.6525414521779306e6,3.848805,8.223874461091849e7,8.058620315874057e7,1.6525414521779306e6,3.810150064,8.236502115021172e7,8.071234874330777e7,1.6526724069039524e6,6.327660922,8.236502115454572e7,8.031546806876352e7,2.0495530857822e6,4.233959567
7,8.171337013960308e7,8.214791095668365e7,8.076960087162198e7,1.3783100850616656e6,5.220468447,8.214846607822749e7,8.076939780755195e7,1.3790682706755344e6,4.615815631,8.214846607822749e7,8.076939780755195e7,1.3790682706755344e6,4.56862081,8.223795440490705e7,8.08597043071684e7,1.3782500977386534e6,7.171619874,8.22379544108674e7,8.05852820172497e7,1.6526723936176896e6,5.07334316
8,8.171337013960308e7,8.208305047364926e7,8.092158382012115e7,1.1614666535281073e6,6.065449791,8.208383550308841e7,8.092094998999494e7,1.1628855130934715e6,5.384213103,8.208383550308841e7,8.092094998999494e7,1.1628855130934715e6,5.327885541,8.214780671232665e7,8.098571905692446e7,1.1620876554021835e6,8.024149755,8.214780671814218e7,8.076955662002692e7,1.3782500981152654e6,5.906739243
9,8.171337013960308e7,8.203285209699012e7,8.102528909354582e7,1.0075630034442917e6,6.907774074,8.20338577757063e7,8.10267953621655e7,1.0070624135408103e6,6.153567776,8.202159055171324e7,8.101452813817243e7,1.0070624135408103e6,6.089734278,8.208326295386966e7,8.107617898958223e7,1.00708396428743e6,8.859792932,8.20832629605905e7,8.092117531508349e7,1.1620876455070078e6,6.771434174
10,8.171337013960308e7,8.199258093478817e7,8.10913682353298e7,901212.6994583607,7.754825512,8.199303029929116e7,8.109029514821202e7,902735.1510791406,6.919440134,8.197152101424322e7,8.096379937459007e7,1.0077216396531463e6,6.794373235,8.203415476952343e7,8.114211642393471e7,892038.3455887139,9.693868343,8.202179272551036e7,8.101470876339987e7,1.0070839621104896e6,7.541212956
11,8.171337013960308e7,8.195993470449394e7,8.115178201705691e7,808152.6874370351,8.604755911,8.196034770172721e7,8.114845793060957e7,811889.7711176425,7.686319551,8.19336418536568e7,8.105750797232169e7,876133.8813351113,7.553710917,8.199383784456602e7,8.118507505300361e7,808762.7915624082,10.541568847,8.19717542235941e7,8.096439354196972e7,1.0073606816243827e6,8.386705053
12,8.171337013960308e7,8.193265004360157e7,8.11929873517283e7,739662.6918732673,9.455989937,8.193305154871303e7,8.119918801807298e7,733863.5306400508,8.45456718,8.190361536792739e7,8.111743885018791e7,786176.5177394729,8.317256149,8.196104628657386e7,8.122273750039735e7,738308.7861765027,11.384879706,8.19338679117925e7,8.105766891461731e7,876198.9971751869,9.959562943
13,8.171337013960308e7,8.19107560749159e7,8.124668041113722e7,664075.663778685,10.30585129,8.191117676672691e7,8.124932131688395e7,661855.4498429634,9.219469408,8.187836284344804e7,8.116849108051239e7,709871.7629356552,9.079673162,8.193357875595777e7,8.125641305624609e7,677165.6997116804,12.229113515,8.190378992183512e7,8.11169134538635e7,786876.467971623,11.810395341
14,8.171337013960308e7,8.189158320428693e7,8.127912983933643e7,612453.3649505023,11.161656147,8.189209550496902e7,8.127912622852698e7,612969.276442036,9.989614982,8.185759638089822e7,8.120849463982865e7,649101.7410695776,9.83936093,8.191081944904478e7,8.129460522442211e7,616214.2246226668,13.063303851,8.187856233775681e7,8.116896524868867e7,709597.0890681446,13.036474281
15,8.171337013960308e7,8.18751788966077e7,8.13074195367038e7,567759.3599039055,12.029232733,8.187534736126864e7,8.130428319235085e7,571064.1689177938,10.755561171,8.184022690112373e7,8.125561282977024e7,584614.0713535007,10.601077319,8.189162587971808e7,8.132491710456981e7,566708.7751482725,13.927272849,8.185772544733188e7,8.120743158999848e7,650293.8573333919,13.88221783
