iter,opt,CBCFW_prim,CBCFW_dual,CBCFW_dgap,CBCFW_time,FBCFW_prim,FBCFW_dual,FBCFW_dgap,FBCFW_time,FBCAFW_prim,FBCAFW_dual,FBCAFW_dgap,FBCAFW_time,FFW_prim,FFW_dual,FFW_dgap,FFW_time,FAFW_prim,FAFW_dual,FAFW_dgap,FAFW_time
1,8.094657331479207e7,8.354255901902807e7,7.300947561759718e7,1.053308340143089e7,0.0,8.358315370815492e7,7.301254753893404e7,1.057060616922088e7,0.0,8.358315370815492e7,7.301254753893404e7,1.057060616922088e7,0.0,8.656651686492981e7,7.599591069570895e7,1.0570606169220865e7,0.0,8.656651686492981e7,-Inf,Inf,0.0
2,8.094657331479207e7,8.253939710330708e7,7.727506019670856e7,5.2643369065985195e6,0.856649933,8.256695395757878e7,7.728085303231211e7,5.286100925266672e6,0.763834166,8.256695395757878e7,7.728085303231211e7,5.286100925266672e6,0.830214758,8.3588034678107e7,7.831316351301184e7,5.2748711650951505e6,0.840112688,8.3588034678107e7,7.301742850888613e7,1.0570606169220865e7,0.839601523
3,8.094657331479207e7,8.206953039507233e7,7.864006432627827e7,3.429466068794057e6,1.723090423,8.207443638383532e7,7.85841860967086e7,3.490250287126718e6,1.527408452,8.207443638383532e7,7.85841860967086e7,3.490250287126718e6,1.681504498,8.257515497082876e7,7.908212789047931e7,3.4930270803494453e6,1.662439002,8.257515497082876e7,7.730028380573364e7,5.274871165095121e6,1.659768555
4,8.094657331479207e7,8.179883847105384e7,7.929304323451667e7,2.505795236537168e6,2.583339258,8.17987579253666e7,7.9266538487414e7,2.5322194379525855e6,2.284476736,8.17987579253666e7,7.9266538487414e7,2.5322194379525855e6,2.487891182,8.208365950893512e7,7.954827444726744e7,2.5353850616676807e6,2.487211894,8.208365951250726e7,7.859063244982189e7,3.4930270626853704e6,2.486058534
5,8.094657331479207e7,8.16159911270126e7,7.960529771638232e7,2.0106934106302746e6,3.445676551,8.161443486827615e7,7.959538393257545e7,2.0190509357006978e6,3.043449697,8.161443486827615e7,7.959538393257545e7,2.0190509357006978e6,3.316219782,8.180949211662817e7,7.97973809884314e7,2.012111128196776e6,3.317096173,8.18094921234748e7,7.927410708211163e7,2.5353850413631797e6,3.314955048
6,8.094657331479207e7,8.148774045109391e7,7.982586388748412e7,1.6618765636097975e6,4.305394963,8.148625066882923e7,7.983092798242989e7,1.6553226863993444e6,3.802888677,8.148625066882923e7,7.983092798242989e7,1.6553226863993444e6,4.178755268,8.162588819702372e7,7.994845468995267e7,1.677433507071048e6,4.157533535,8.162588820270407e7,7.961377706821841e7,2.012111134485662e6,4.176062812
7,8.094657331479207e7,8.139356584494054e7,7.999219219187462e7,1.4013736530659124e6,5.169207391,8.139204484327173e7,7.999621069814691e7,1.395834145124821e6,4.572451527,8.139204484327173e7,7.999621069814691e7,1.395834145124821e6,5.052112178,8.149659548830906e7,8.0090068935245e7,1.4065265530640483e6,4.984313183,8.149659549177858e7,7.981916196878794e7,1.677433522990644e6,5.006863276
8,8.094657331479207e7,8.132200086328208e7,8.010325106886269e7,1.2187497944193874e6,6.029238684,8.132061286180365e7,8.010138770183001e7,1.21922515997364e6,5.330734907,8.131687766143623e7,8.00976525014626e7,1.21922515997364e6,5.948575816,8.140120292245789e7,8.016181809810255e7,1.239384824355334e6,5.816776218,8.14012029247828e7,7.999467636250024e7,1.4065265622825623e6,5.832272656
9,8.094657331479207e7,8.126252932019958e7,8.015866291057877e7,1.1038664096208122e6,6.88375776,8.126113904639727e7,8.01599417891883e7,1.1011972572089676e6,6.091294552,8.125427635786535e7,8.011424245447023e7,1.14003390339512e6,7.04664164,8.132724491024622e7,8.021666911772299e7,1.110575792523235e6,6.638562677,8.132724490881763e7,8.008786004906432e7,1.2393848597533107e6,6.653813281
10,8.094657331479207e7,8.12176316272483e7,8.027190650855595e7,945725.1186923459,7.734735618,8.121639882376412e7,8.02730117601977e7,943387.063566409,6.851267688,8.120727142661998e7,8.023045603396949e7,976815.3926504869,8.238357195,8.126682589088292e7,8.031316119449075e7,953664.6963921785,7.459215184,8.126682589039338e7,8.01562501073792e7,1.1105757830141783e6,7.481972866
