iter,opt,CBCFW_prim,CBCFW_dual,CBCFW_dgap,CBCFW_time,FBCFW_prim,FBCFW_dual,FBCFW_dgap,FBCFW_time,FBCAFW_prim,FBCAFW_dual,FBCAFW_dgap,FBCAFW_time,FFW_prim,FFW_dual,FFW_dgap,FFW_time,FAFW_prim,FAFW_dual,FAFW_dgap,FAFW_time
1,2.5882424321885896e9,2.592650715840305e9,2.5652990692290444e9,2.7351646611260597e7,0.0,2.5926508583835373e9,2.5652900419592533e9,2.736081642428391e7,0.0,2.5926508583835373e9,2.5652900419592533e9,2.736081642428391e7,0.0,2.6062791658794413e9,2.5789183494551573e9,2.736081642428398e7,0.0,2.6062791658794413e9,-Inf,Inf,0.0
2,2.5882424321885896e9,2.590092955836029e9,2.5786812307107043e9,1.1411725125324782e7,0.42300842,2.5900920434930773e9,2.578668075890644e9,1.1423967602433313e7,0.156672067,2.5900920434930773e9,2.578668075890644e9,1.1423967602433313e7,0.090672953,2.5933223240645075e9,2.580585485678277e9,1.2736838386230469e7,0.364771572,2.5933223240645075e9,2.5659615076402235e9,2.736081642428398e7,0.351797318
3,2.5882424321885896e9,2.5892847433430247e9,2.5835443045272946e9,5.740438815729916e6,1.040681233,2.5892838835059404e9,2.5835392243032846e9,5.744659202655658e6,0.280363209,2.5892838835059404e9,2.5835392243032846e9,5.744659202655658e6,0.186005459,2.5903257049849153e9,2.584140481743028e9,6.185223241887093e6,0.691902705,2.5903257049849153e9,2.577588866598685e9,1.2736838386230469e7,0.664709232
4,2.5882424321885896e9,2.588893783517187e9,2.585160196250827e9,3.733587266360346e6,1.680951267,2.588893019879059e9,2.5851639822984858e9,3.729037580572862e6,0.396397808,2.5889045471041e9,2.585175509523527e9,3.729037580572862e6,0.277648731,2.5894177263265405e9,2.5854707507814507e9,3.9469755450897217e6,1.015426922,2.589417726326544e9,2.5832325030846567e9,6.185223241887093e6,0.978431965
5,2.5882424321885896e9,2.5886854083880715e9,2.5860203687312346e9,2.6650396568369344e6,2.220588036,2.588684762889142e9,2.5860179555169396e9,2.666807372202404e6,0.508396758,2.5886755170910883e9,2.585862144258928e9,2.813372832160622e6,0.357304333,2.5889955991293983e9,2.586211149164276e9,2.784449965122223e6,1.352216946,2.589264615179966e9,2.585317639286462e9,3.9469758935041428e6,1.197777896
6,2.5882424321885896e9,2.5885677263714747e9,2.586651754538445e9,1.9159718330299035e6,2.856010537,2.5885671590497665e9,2.5866538086004086e9,1.9133504493581504e6,0.62745879,2.588541696762583e9,2.586502389315195e9,2.0393074473877326e6,0.437801829,2.588777974353316e9,2.586701479971866e9,2.0764943814496994e6,1.687974188,2.5888596199038506e9,2.584974493909463e9,3.8851259943876266e6,1.518822266
7,2.5882424321885896e9,2.5884938706034184e9,2.5870482928241954e9,1.445577779223144e6,3.480304894,2.5884939839724236e9,2.5870493667382693e9,1.4446172341542803e6,0.75123525,2.588452770450682e9,2.586860693997818e9,1.5920764528639987e6,0.522030396,2.5886396266173286e9,2.5869723235071793e9,1.6673031101493835e6,2.012313157,2.5886555089665713e9,2.585950325730328e9,2.705183236243248e6,1.828546833
8,2.5882424321885896e9,2.5884425012702923e9,2.5872787614374523e9,1.1637398328398503e6,3.959357858,2.5884420091297517e9,2.5872814718574433e9,1.1605372723083235e6,0.906783487,2.588397063124956e9,2.5871826543339386e9,1.214408791017525e6,0.61146196,2.588550757069538e9,2.5872139796155357e9,1.3367774540023804e6,2.340028197,2.588534296559248e9,2.586551173493657e9,1.9831230655908585e6,2.142201188
9,2.5882424321885896e9,2.588404869774158e9,2.587400948838974e9,1.0039209351838827e6,4.480782426,2.5884044839871583e9,2.5874003981403813e9,1.004085846776735e6,1.042509104,2.58835761401515e9,2.5873609545557404e9,996659.4594097398,0.695579882,2.588489299505447e9,2.58736609584522e9,1.123203660226822e6,2.66675183,2.588455181508307e9,2.5868844784389443e9,1.5707030693626404e6,2.473772175
10,2.5882424321885896e9,2.588375235937338e9,2.5875515672673864e9,823668.6699515618,5.080883374,2.5883747101276917e9,2.58754745539724e9,827254.7304516546,1.196024805,2.5883277323811502e9,2.5875045850973125e9,823147.2838378362,0.775674571,2.5884478678592052e9,2.587463112748945e9,984755.1102600098,2.989094797,2.5883990051765385e9,2.5871422589853725e9,1.256746191165924e6,2.780462976
11,2.5882424321885896e9,2.5883568175910854e9,2.5876972184419208e9,659599.1491645165,5.665166615,2.588356353496624e9,2.587700730303991e9,655623.1926331893,1.338317041,2.5883067648712616e9,2.587643687820691e9,663077.0505704395,0.859482903,2.588414592023788e9,2.5875881103759227e9,826481.6478652954,3.319463983,2.5883636727532763e9,2.5873096151661487e9,1.0540575871276855e6,3.100270039
12,2.5882424321885896e9,2.588344139165333e9,2.5878660669484615e9,478072.21687116474,6.371617667,2.588343726261265e9,2.5878693668384857e9,474359.4227789268,1.466663602,2.5882933295399456e9,2.5878186570026507e9,474672.53729489446,0.934021958,2.588390991453207e9,2.5876832665694046e9,707724.8838024139,3.6416126,2.5883347149946804e9,2.587418997690174e9,915717.3045063019,3.427741001
13,2.5882424321885896e9,2.5883342771318903e9,2.587916695616561e9,417581.51532934606,7.191509975,2.5883338593201084e9,2.5879138597032166e9,419999.61689203605,1.606899044,2.588283395751706e9,2.5878790178625727e9,404377.8891335912,1.019176996,2.588371477069375e9,2.5877415857365713e9,629891.3328037262,3.958910385,2.588315307124382e9,2.587564459123661e9,750848.0007209778,3.743857737
14,2.5882424321885896e9,2.5883254504270144e9,2.5879530316711e9,372418.75591407716,8.199451933,2.588325113260274e9,2.5879540337507725e9,371079.50950143486,1.740513061,2.588275229688129e9,2.5879115801397357e9,363649.5483931042,1.100238507,2.5883573442578278e9,2.5878450764752903e9,512267.7825374603,4.27692219,2.588300380920264e9,2.5876908745740724e9,609506.3461914062,4.053320885
15,2.5882424321885896e9,2.588317824521343e9,2.5879734916274347e9,344332.8939085826,8.707209741,2.588317519081479e9,2.5879735052321706e9,344013.8493084982,1.892907418,2.5882692271198997e9,2.587991988319217e9,277238.8006824516,1.709683094,2.588347816579874e9,2.587889675223068e9,458141.3568058014,4.576319987,2.588290247823057e9,2.587754827923877e9,535419.8991804123,4.374805745
16,2.5882424321885896e9,2.5883118688304353e9,2.5880057302967277e9,306138.5337075293,9.23934296,2.5883115709306183e9,2.5880052997802043e9,306271.1504138075,2.047056498,2.588264668258363e9,2.5880276483335857e9,237019.92477717623,1.80504717,2.58833962043891e9,2.587922230654223e9,417389.78468704224,4.882813333,2.5882832579370904e9,2.5878408321202483e9,442425.81684207916,4.686792824
17,2.5882424321885896e9,2.5883067902689896e9,2.588031999768359e9,274790.5006303899,9.748612478,2.5883062773085527e9,2.588031040068972e9,275237.23958080634,2.23620073,2.588260998785122e9,2.5880585243611484e9,202474.4239734076,1.894737225,2.588333052282904e9,2.5879751440567813e9,357908.22612285614,5.204896473,2.588277753076023e9,2.5879015862684937e9,376166.80752944946,4.995312737
18,2.5882424321885896e9,2.5883026704212093e9,2.588060780188688e9,241890.23252150416,10.336635766,2.588302234264972e9,2.588057135074087e9,245099.1908848323,2.472730042,2.5882581615873156e9,2.588081086223088e9,177075.3642278388,1.989416133,2.5883283123272967e9,2.5880093603375382e9,318951.9897584915,5.506651544,2.5882737076028285e9,2.5879482195631757e9,325488.0396528244,5.304694815
19,2.5882424321885896e9,2.5882991578256745e9,2.588072365391333e9,226792.4343416132,11.20653199,2.5882987757508183e9,2.588071867780577e9,226907.97024090588,2.744374734,2.5882556259145722e9,2.588088932455592e9,166693.45898023993,2.083929922,2.5883243981980286e9,2.5880024649174833e9,321933.2805452347,5.810301783,2.5882705694452305e9,2.587973476918298e9,297092.52693271637,5.618807249
20,2.5882424321885896e9,2.588295751921328e9,2.588077942882668e9,217809.03865989298,12.101161572,2.5882955323939204e9,2.588082070874637e9,213461.51928345114,2.98083521,2.5882536046884613e9,2.588116855028807e9,136749.65965425968,2.176951312,2.5883199540085254e9,2.5879960766946015e9,323877.31392383575,6.114134025,2.5882681727279367e9,2.5880131996334553e9,254973.0944814682,5.931754749
21,2.5882424321885896e9,2.588293174844604e9,2.5880983495788846e9,194825.26571935043,12.883992743,2.5882929586017327e9,2.5880978542554336e9,195104.34629940242,3.208309277,2.5882518468960285e9,2.5881288487267995e9,122998.1692289263,2.268727763,2.588316039140729e9,2.58802894639707e9,287092.74365901947,6.408170857,2.5882662776265917e9,2.588042241680933e9,224035.94565868378,6.269690811
22,2.5882424321885896e9,2.588290995246265e9,2.58811999893062e9,170996.31564497575,13.395895664,2.5882907939088945e9,2.588119135725058e9,171658.183836665,3.455236466,2.5882504340939445e9,2.588146232538723e9,104201.55522152409,2.346380343,2.5883130123070984e9,2.588063568555608e9,249443.75149059296,6.774084972,2.5882639792390695e9,2.5880333993385825e9,230579.9004869461,6.593192929
23,2.5882424321885896e9,2.588288989461733e9,2.5881192154288635e9,169774.03286930546,13.926996931,2.5882887920197253e9,2.588118480785363e9,170311.23436194286,3.678363044,2.5882492940325966e9,2.58815468291176e9,94611.12083682418,2.42738532,2.588310703194155e9,2.588071615620931e9,239087.5732240677,7.099557285,2.5882620166197243e9,2.588033621217705e9,228395.40201950073,6.910121219
24,2.5882424321885896e9,2.5882873052988315e9,2.5881333321424403e9,153973.15639112145,14.421452825,2.5882871127077274e9,2.588133378952168e9,153733.7555592768,3.909307863,2.588248348495608e9,2.588163360353049e9,84988.14255904406,2.502938862,2.5883083645146213e9,2.5880572455769935e9,251118.93762779236,7.415663452,2.588260410671715e9,2.588059258083456e9,201152.5882587433,7.21552996
