iter,opt,CBCFW_prim,CBCFW_dual,CBCFW_dgap,CBCFW_time,FBCFW_prim,FBCFW_dual,FBCFW_dgap,FBCFW_time,FBCAFW_prim,FBCAFW_dual,FBCAFW_dgap,FBCAFW_time,FFW_prim,FFW_dual,FFW_dgap,FFW_time,FAFW_prim,FAFW_dual,FAFW_dgap,FAFW_time
1,8.242776667871846e7,8.50693650271047e7,7.380741814282969e7,1.1261946884275012e7,0.0,8.506936783948582e7,7.380177996173382e7,1.1267587877751999e7,0.0,8.506936783948582e7,7.380177996173382e7,1.1267587877751999e7,0.0,8.845743370862421e7,7.718984583087221e7,1.1267587877752006e7,0.0,8.845743370862421e7,-Inf,Inf,0.0
2,8.242776667871846e7,8.404629495621124e7,7.862109305762763e7,5.425201898583604e6,0.863196628,8.40460958473639e7,7.861818839987308e7,5.4279074474908225e6,0.762875882,8.40460958473639e7,7.861818839987308e7,5.4279074474908225e6,0.759252444,8.507809330803937e7,7.965517231673911e7,5.422920991300255e6,0.857601459,8.507809330803937e7,7.381050543028736e7,1.1267587877752006e7,0.853479607
3,8.242776667871846e7,8.353574583242163e7,7.997566000997049e7,3.560085822451152e6,1.715695149,8.35355257705491e7,7.99729883634827e7,3.562537407066399e6,1.535775265,8.35355257705491e7,7.99729883634827e7,3.562537407066399e6,1.518822929,8.405550874692725e7,8.048687011781032e7,3.5686386291169226e6,1.697905234,8.40555087469272e7,7.863258775562695e7,5.422920991300255e6,1.706605747
4,8.242776667871846e7,8.324844838197017e7,8.066066039897494e7,2.587787982995229e6,2.570991572,8.324830062287438e7,8.068164414515491e7,2.566656477719467e6,2.298406715,8.324830062287438e7,8.068164414515491e7,2.566656477719467e6,2.276830972,8.354292099506894e7,8.096825807193676e7,2.574662923132181e6,2.53797062,8.354292099285913e7,7.997428235294938e7,3.5686386399097443e6,2.547158492
5,8.242776667871846e7,8.307510249642423e7,8.110400749569756e7,1.971095000726672e6,3.520623213,8.307504707755674e7,8.111209431218258e7,1.9629527653741706e6,3.064849439,8.307504707755674e7,8.111209431218258e7,1.9629527653741706e6,3.036023664,8.325424293887961e7,8.128459051570594e7,1.969652423173666e6,3.398061265,8.325424293793681e7,8.067958002144966e7,2.5746629164871573e6,3.380543981
6,8.242776667871846e7,8.295228144020496e7,8.131474799837247e7,1.6375334418324921e6,4.327373944,8.295230388111944e7,8.13124373122544e7,1.6398665688650385e6,3.828460835,8.295230388111944e7,8.13124373122544e7,1.6398665688650385e6,3.794586876,8.308011610315686e7,8.143412342929927e7,1.6459926738575995e6,4.230877855,8.308011610362938e7,8.111046368997693e7,1.9696524136524498e6,4.207457673
7,8.242776667871846e7,8.286137963994175e7,8.147087337735003e7,1.3905062625917122e6,5.143817426,8.286183139534017e7,8.147031732315896e7,1.3915140721812155e6,4.588643479,8.286055850890654e7,8.146904443672533e7,1.3915140721812155e6,4.55192656,8.295669968925747e7,8.15607050381417e7,1.395994651115775e6,5.069483683,8.295669968978363e7,8.131070701643062e7,1.6459926733530164e6,5.047995871
8,8.242776667871846e7,8.27944783040638e7,8.161539482315882e7,1.179083480904987e6,5.964380695,8.279488187653312e7,8.160457084241042e7,1.190311034122713e6,5.354257489,8.278776059823635e7,8.154283440042618e7,1.2449261978101693e6,5.29179996,8.286568672621365e7,8.167103410195722e7,1.194652624256432e6,5.96775892,8.28656867277773e7,8.146969208589077e7,1.3959946418865323e6,5.880446797
9,8.242776667871846e7,8.274202047195086e7,8.168860477216074e7,1.0534156997901239e6,6.79699096,8.274202989423993e7,8.169214472656468e7,1.0498851676752567e6,6.115758569,8.273237873075205e7,8.165662711602515e7,1.075751614726901e6,6.049284932,8.279829951714456e7,8.174439132039076e7,1.0539081967538e6,6.917560065,8.27982995184511e7,8.160364689182413e7,1.1946526266269684e6,6.888836472
10,8.242776667871846e7,8.269881206069136e7,8.175450334814255e7,944308.7125488017,7.654567971,8.269880752857375e7,8.175724522686377e7,941562.3017099742,6.892667935,8.268723983408445e7,8.172061858414975e7,966621.2499347106,6.808863055,8.274459815815078e7,8.179633268712778e7,948265.4710229933,7.81946732,8.273740777765363e7,8.16834995857144e7,1.0539081919392347e6,7.923356318
