iter,opt,CBCFW_prim,CBCFW_dual,CBCFW_dgap,CBCFW_time,FBCFW_prim,FBCFW_dual,FBCFW_dgap,FBCFW_time,FBCAFW_prim,FBCAFW_dual,FBCAFW_dgap,FBCAFW_time,FFW_prim,FFW_dual,FFW_dgap,FFW_time,FAFW_prim,FAFW_dual,FAFW_dgap,FAFW_time
1,6.584756556957955e8,6.626521929230686e8,6.429879006297698e8,1.9664292293298867e7,0.0,6.626522886710793e8,6.429574601923058e8,1.9694828478773445e7,0.0,6.626522886710793e8,6.429574601923058e8,1.9694828478773445e7,0.0,6.695068333963614e8,6.49812004917588e8,1.9694828478773355e7,0.0,6.695068333963614e8,-Inf,Inf,0.0
2,6.584756556957955e8,6.607781516294863e8,6.516063526116179e8,9.171799017868418e6,0.620204135,6.607756750030068e8,6.515840148799553e8,9.191660123051507e6,0.266424627,6.607756750030068e8,6.515840148799553e8,9.191660123051507e6,0.219604971,6.62747994781316e8,6.535683358711655e8,9.179658910150528e6,0.532571584,6.62747994781316e8,6.430531663025427e8,1.9694828478773355e7,0.539161278
3,6.584756556957955e8,6.599987667998027e8,6.545069221750504e8,5.491844624752227e6,1.241842685,6.599962377610226e8,6.544962115307336e8,5.500026230288971e6,0.487293914,6.599962377610226e8,6.544962115307336e8,5.500026230288971e6,0.428913237,6.608670333811032e8,6.553102155993263e8,5.556817781776905e6,1.037002839,6.608670333811035e8,6.516873744709532e8,9.17965891015029e6,1.042084578
4,6.584756556957955e8,6.595805128753502e8,6.557177967273369e8,3.862716148013301e6,1.872208035,6.595781842446193e8,6.557177652437987e8,3.8604190008204672e6,0.711013935,6.595930761755385e8,6.55732657174718e8,3.8604190008204672e6,0.643109103,6.600712800348973e8,6.56154122942934e8,3.917157091963291e6,1.533709,6.600712800348974e8,6.545144622531205e8,5.556817781776905e6,1.534898667
5,6.584756556957955e8,6.593195592582232e8,6.563250037659723e8,2.994555492250962e6,2.506003359,6.593174505249325e8,6.563273060585142e8,2.9901444664182235e6,0.940089267,6.593097141670678e8,6.56169377709502e8,3.1403364575658105e6,0.823687831,6.596452271336665e8,6.566161157302122e8,3.0291114034543037e6,2.034947942,6.596452271336657e8,6.557280700417022e8,3.9171570919635296e6,2.033456439
6,6.584756556957955e8,6.591511286622037e8,6.567878425355115e8,2.3632861266921367e6,3.141692486,6.591492482959208e8,6.567850267887647e8,2.364221507156091e6,1.185476204,6.591049029782845e8,6.566658328216274e8,2.439070156657107e6,1.027237479,6.593783531880412e8,6.569564239589825e8,2.4219292290587425e6,2.535365938,6.593783531900129e8,6.563492418001435e8,3.0291113898694515e6,2.558177651
7,6.584756556957955e8,6.590335859739318e8,6.570825155900172e8,1.9510703839145377e6,3.773345225,6.590321211728232e8,6.570832043833684e8,1.948916789454842e6,1.432420553,6.589512323880347e8,6.566763670262828e8,2.27486536175189e6,1.193386296,6.592024497229031e8,6.571796036068729e8,2.0228461160302162e6,3.037744739,6.591650072045277e8,6.56743077991213e8,2.4219292133147717e6,2.975033402
8,6.584756556957955e8,6.589434243428265e8,6.572563575841674e8,1.6870667586590983e6,4.415943784,6.589426909752419e8,6.572585983058472e8,1.6840926693947762e6,1.685526341,6.588479424540865e8,6.570062831934423e8,1.8416592606442347e6,1.389227816,6.590704194309167e8,6.573064159615477e8,1.7640034693689346e6,3.545169438,6.589958926891507e8,6.565853366560272e8,2.410556033123493e6,3.473739177
9,6.584756556957955e8,6.58874139006502e8,6.574360785631111e8,1.438060443390986e6,5.047710332,6.588748336669602e8,6.574437934238014e8,1.43104024315878e6,1.915889041,6.587721105075997e8,6.572193339447702e8,1.5527765628295466e6,1.600284148,6.58973234551019e8,6.574878068191648e8,1.4854277318542004e6,4.048286529,6.588829558419026e8,6.569459550196933e8,1.9370008222093582e6,3.972865859
10,6.584756556957955e8,6.58821795679793e8,6.575379384904778e8,1.2838571893152483e6,5.683962972,6.588217823204476e8,6.575308518575768e8,1.2909304628706928e6,2.148264048,6.58717856664078e8,6.573974785329818e8,1.3203781310962327e6,1.804335356,6.589045020822334e8,6.575851677711339e8,1.3193343110995293e6,4.549765036,6.587936187130173e8,6.571362558324946e8,1.657362880522728e6,4.484322128
