iter,opt,CBCFW_prim,CBCFW_dual,CBCFW_dgap,CBCFW_time,FBCFW_prim,FBCFW_dual,FBCFW_dgap,FBCFW_time,FBCAFW_prim,FBCAFW_dual,FBCAFW_dgap,FBCAFW_time,FFW_prim,FFW_dual,FFW_dgap,FFW_time,FAFW_prim,FAFW_dual,FAFW_dgap,FAFW_time
1,4.025644455781515e7,4.163798960208e7,3.588433988173172e7,5.7536497203482855e6,0.0,4.1638009770710915e7,3.587359883215056e7,5.764410938560354e6,0.0,4.1638009770710915e7,3.587359883215056e7,5.764410938560354e6,0.0,4.341330085961682e7,3.764888992105647e7,5.764410938560352e6,0.0,4.341330085961682e7,-Inf,Inf,0.0
2,4.025644455781515e7,4.107251865957633e7,3.8241905849804685e7,2.830612809771645e6,0.261230256,4.10722152731271e7,3.825750023711977e7,2.8147150360073308e6,0.176814288,4.10722152731271e7,3.825750023711977e7,2.8147150360073308e6,0.187732767,4.163863118883756e7,3.882742095994826e7,2.8112102288893014e6,0.201984514,4.163863118883756e7,3.587422025027721e7,5.764410938560352e6,0.202778892
3,4.025644455781515e7,4.081268015388494e7,3.902791115398396e7,1.7847689999009809e6,0.467821126,4.0812639389432915e7,3.902594114932818e7,1.786698240104733e6,0.353462882,4.0812639389432915e7,3.902594114932818e7,1.786698240104733e6,0.376484389,4.107575904783104e7,3.9284719416096e7,1.7910396317350417e6,0.399130245,4.107575904783103e7,3.826454881894173e7,2.8112102288893014e6,0.404382701
4,4.025644455781515e7,4.066653777429253e7,3.936835034630852e7,1.2981874279840076e6,0.678129567,4.066726426081863e7,3.936064386411578e7,1.3066203967028465e6,0.529718533,4.066726426081863e7,3.936064386411578e7,1.3066203967028465e6,0.561216896,4.081511165020405e7,3.950415659354778e7,1.3109550566562712e6,0.599626752,4.0815111650290936e7,3.902407201897697e7,1.7910396313139647e6,0.60440622
5,4.025644455781515e7,4.057627691086e7,3.956979193989627e7,1.0064849709637342e6,0.89406837,4.057621480655176e7,3.957376816706437e7,1.002446639487396e6,0.709298135,4.057621480655176e7,3.957376816706437e7,1.002446639487396e6,0.747471514,4.066884166186789e7,3.966463426871236e7,1.0042073931555301e6,0.798399481,4.0668841661599144e7,3.9357886602916524e7,1.3109550586826205e6,0.802411554
6,4.025644455781515e7,4.051312824388415e7,3.968498633455458e7,828141.9093295708,1.105449122,4.0513096620210126e7,3.968782523898313e7,825271.381226996,0.8975556,4.0513096620210126e7,3.968782523898313e7,825271.381226996,0.933071126,4.0577506633878276e7,3.975003095435926e7,827475.6795190126,0.996282234,4.0577506632816404e7,3.9573299234271705e7,1.004207398544699e6,0.999097095
7,4.025644455781515e7,4.046747083976419e7,3.977912847199249e7,688342.3677716963,1.317013305,4.046749941632071e7,3.977921212960703e7,688287.2867136812,1.085420822,4.0463267157039136e7,3.977497987032545e7,688287.2867136812,1.119489557,4.05140734136355e7,3.9825696665964805e7,688376.7476706952,1.193565065,4.0514073413333476e7,3.968659773947552e7,827475.6738579571,1.197900961
8,4.025644455781515e7,4.043447206523961e7,3.9845418464722514e7,589053.6005170969,1.530949589,4.043439779636981e7,3.984821582336622e7,586181.9730035961,1.2715535,4.042414165643537e7,3.9817941022182606e7,606200.6342527643,1.283056245,4.0468485446892306e7,3.988071537106025e7,587770.075832054,1.38844866,4.0468485446273744e7,3.978010869580214e7,688376.7504716069,1.394543846
9,4.025644455781515e7,4.040694432092877e7,3.987560256105411e7,531341.7598746605,1.744417166,4.040697764988682e7,3.987481437505901e7,532163.2748278091,1.460259818,4.03923500824135e7,3.9815776475228444e7,576573.6071850602,1.461063631,4.043521729020049e7,3.9901909920433e7,533307.369767487,1.592158925,4.042501169855363e7,3.983724162287813e7,587770.0756755024,1.559687129
10,4.025644455781515e7,4.03856611294614e7,3.991956001201183e7,466101.1174495686,1.953212557,4.038554318653924e7,3.992097713366871e7,464566.0528705269,1.65055985,4.0367729721424736e7,3.9862749070783824e7,504980.65064091235,1.646256807,4.04077058932246e7,3.9942896699064955e7,464809.19415964186,1.786369426,4.03931754709606e7,3.981438692421447e7,578788.5467461348,1.760321372
11,4.025644455781515e7,4.0366495831875384e7,3.993551743681911e7,430978.39505628124,2.162568379,4.036654588088696e7,3.9940476779244594e7,426069.10164236,1.838360693,4.034750526726256e7,3.989151103381879e7,455994.2334437724,1.912338482,4.0386245360284775e7,3.995884094618979e7,427404.41409498453,1.986489223,4.0367922724895954e7,3.9854822287993714e7,513100.4369022399,1.957954272
12,4.025644455781515e7,4.035213448359215e7,3.997457215406005e7,377562.32953210454,2.375575754,4.035221610068341e7,3.997352888330734e7,378687.2173760757,2.025848652,4.0331661625410154e7,3.993505923510435e7,396602.3903058022,2.082320189,4.036714051672774e7,3.998755980346917e7,379580.7132585645,2.186086479,4.0347981272292e7,3.990041579853128e7,447565.47376072407,2.154737215
13,4.025644455781515e7,4.034092082041754e7,4.00095828878268e7,331337.93259074166,2.58533454,4.0341013032438725e7,4.001175145177027e7,329261.58066845685,2.21421251,4.031783844484027e7,3.995064902491331e7,367189.4199269535,2.25874489,4.035277187428975e7,4.002373894168745e7,329032.93260230124,2.390832481,4.0332119083038196e7,3.993542827778666e7,396690.80525153875,2.351686931
14,4.025644455781515e7,4.033272125337024e7,4.005115029755318e7,281570.9558170615,2.796330479,4.033281274155183e7,4.005112758403722e7,281685.1575146066,2.404629733,4.030811592400128e7,4.000069599941806e7,307419.924583219,2.431491177,4.034158691181177e7,4.005961185072631e7,281975.06108546257,2.592707061,4.0318354521691814e7,3.995054083936393e7,367813.68232788146,2.550192494
15,4.025644455781515e7,4.0325901346116096e7,4.006875370318517e7,257147.64293092862,3.007322447,4.0326003882771865e7,4.006896441693522e7,257039.46583664417,2.599640426,4.0300962067549855e7,4.0037241666837536e7,263720.4007123187,2.600156555,4.033339497090203e7,4.0076281802984186e7,257113.16791784763,2.791415294,4.030869901549248e7,4.000224194118575e7,306457.07430672646,2.748000823
16,4.025644455781515e7,4.032011108077189e7,4.00845348357688e7,235576.24500309676,3.2198678,4.032019291517242e7,4.00841745222549e7,236018.39291751757,2.78827353,4.02952841320658e7,4.006042798730721e7,234856.14475858677,2.780456958,4.032660032902664e7,4.009105040171358e7,235549.92731305957,2.992391091,4.030155634914401e7,4.003744448759337e7,264111.86155064404,2.948766104
17,4.025644455781515e7,4.031535855009712e7,4.00992833094415e7,216075.24065562524,3.432558529,4.031541650557473e7,4.00988944760575e7,216522.02951723244,2.970648735,4.0290512072423175e7,4.007662091631788e7,213891.1561052911,2.964256317,4.032083216045934e7,4.010125197603208e7,219580.18442726135,3.183653233,4.029591932010896e7,4.006128010358407e7,234639.2165248841,3.145737903
18,4.025644455781515e7,4.0311088553676635e7,4.010769103158764e7,203397.522088998,3.649933179,4.031118965556584e7,4.011068979017967e7,200499.86538617127,3.143774126,4.0286584182735875e7,4.009023440042792e7,196349.78230795264,3.145782017,4.0315849019881666e7,4.010674912212132e7,209099.89776034653,3.382849699,4.029125032679259e7,4.007900369127213e7,212246.63552045822,3.349545876
19,4.025644455781515e7,4.030701285948329e7,4.0112426227614135e7,194586.6318691494,3.860737388,4.030711281160351e7,4.011238680315414e7,194726.00844936725,3.316868433,4.028317843371408e7,4.010287833298331e7,180300.10073076747,3.327854491,4.031142474975298e7,4.0113780068452254e7,197644.6813007295,3.583304176,4.0287359394326076e7,4.009132312791294e7,196036.26641313732,3.549876532
20,4.025644455781515e7,4.030345038832329e7,4.012233488899008e7,181115.49933321215,4.071089341,4.0303469905935906e7,4.012187748459974e7,181592.4213361647,3.507945677,4.028002818521371e7,4.0109116594067074e7,170911.59114663303,3.50886835,4.030728307897246e7,4.012153173193964e7,185751.34703281522,3.781995634,4.028396002093716e7,4.010290361068793e7,181056.41024923325,3.752907198
21,4.025644455781515e7,4.030018582912407e7,4.0125712162250794e7,174473.66687327437,4.283489318,4.030025204800432e7,4.012577303422255e7,174479.01378177013,3.6876017,4.027722531726016e7,4.011304463499023e7,164180.68226993456,3.692447573,4.030368385847919e7,4.012764465516847e7,176039.20331071317,3.979216123,4.028069675717433e7,4.010815998304202e7,172536.77413231134,3.951370586
22,4.025644455781515e7,4.029717112813724e7,4.012840034232034e7,168770.78581690043,4.496969823,4.0297229122704856e7,4.012888425056627e7,168344.87213859148,3.867917038,4.027488169407856e7,4.012602186441505e7,148859.8296635067,3.875048506,4.0300409327445254e7,4.013315711578709e7,167252.21165816486,4.187096807,4.027771279586491e7,4.010821235423164e7,169500.4416332692,4.151833954
23,4.025644455781515e7,4.0294336845633365e7,4.0135426171648815e7,158910.67398454715,4.709925074,4.0294397186835445e7,4.01357051008867e7,158692.08594874386,4.049234503,4.02728303745268e7,4.0134887488815024e7,137942.8857117761,4.054496308,4.0297426649399385e7,4.0137877353729784e7,159549.29566960037,4.384658951,4.0275304223559916e7,4.0123457947236344e7,151846.2763235718,4.349459153
24,4.025644455781515e7,4.029194919643615e7,4.014217700150132e7,149772.19493483286,4.923106889,4.029202865071211e7,4.0142103422414675e7,149925.22829743475,4.229654775,4.027098451685397e7,4.014149043367581e7,129494.0831781663,4.238208062,4.029458043718262e7,4.01456759067667e7,148904.5304159224,4.584726828,4.027316973590958e7,4.0131552702697694e7,141617.03321188688,4.558059229
25,4.025644455781515e7,4.028994285711442e7,4.015166964461196e7,138273.21250245534,5.140011223,4.0289994173409164e7,4.015096345973395e7,139030.71367521212,4.409975812,4.026939472607879e7,4.014601955113153e7,123375.17494725902,4.421247224,4.029225406543446e7,4.015438253629304e7,137871.5291414261,4.788617186,4.027135015781547e7,4.014073285462986e7,130617.30318561196,4.755469614
26,4.025644455781515e7,4.02881622970393e7,4.015796764489649e7,130194.65214281064,5.349401343,4.0288212890633896e7,4.015810000249317e7,130112.88814072032,4.589819641,4.026801100106987e7,4.0153110640382946e7,114900.3606869299,4.601834117,4.029025365690034e7,4.016125892123113e7,128994.73566921055,4.988975268,4.026975931277339e7,4.014766378185384e7,122095.53091955185,4.955913003
