iter,CBCFW_prim,CBCFW_dual,CBCFW_dgap,CBCFW_time,FBCFW_prim,FBCFW_dual,FBCFW_dgap,FBCFW_time,FBCAFW_prim,FBCAFW_dual,FBCAFW_dgap,FBCAFW_time,FFW_prim,FFW_dual,FFW_dgap,FFW_time,FAFW_prim,FAFW_dual,FAFW_dgap,FAFW_time
1,15964.030778236687,-1.807265038223286e7,1.8088614413011096e7,0.0,15964.030778236687,-1.813024321430764e7,1.8146207245085876e7,0.0,15964.030778236687,-1.813024321430764e7,1.8146207245085876e7,0.0,8.77738963936986e6,-9.368817605716016e6,1.8146207245085876e7,0.0,8.77738963936986e6,-Inf,Inf,0.0
2,10867.535110745579,-356032.1376041762,366899.67271492176,0.809178655,10870.951897170395,-360419.0442936848,371289.9961908552,0.746137228,10870.951897170395,-360419.0442936848,371289.9961908552,0.745952365,20768.42722605914,-413901.6538659317,434670.0810919908,1.454600676,20768.42722605914,-1.8125438817859817e7,1.8146207245085876e7,0.825900451
3,9413.0965699777,-180279.3517865413,189692.448356519,1.663640474,9419.603558573872,-178644.60120604566,188064.20476461953,1.509689752,9415.125056546181,-178649.07970807335,188064.20476461953,1.509706698,13427.324700091034,-209398.96202678134,222826.28672687238,2.295020433,13427.32470009476,-421242.7563918961,434670.08109199087,1.66107429
4,8999.167098429054,-90746.72001120332,99745.88710963237,2.51688854,9000.041601836681,-90813.15508881351,99813.19669065019,2.272527134,7960.990210030228,-94414.4781774466,102375.46838747682,2.266491199,11401.954384699464,-105411.73839211035,116813.69277680981,3.130606848,11401.95321284607,-211424.39917077086,222826.35238361693,2.493068239
5,8871.868745565414,-46352.036012618104,55223.90475818352,3.353086096,8871.936442293227,-48300.4941151228,57172.430557416024,3.028021112,6596.82776208967,-176703.1968978582,183300.02465994787,3.019632839,10831.368999738246,-52816.73846584608,63648.107465584326,3.965410042,8983.263249583542,-107830.48252234697,116813.74577193051,3.325275945
6,8834.299192100763,-20945.54833958834,29779.8475316891,4.209998199,8834.26052121818,-21814.44727377153,30648.70779498971,3.793707546,6208.382812846452,-91382.71475755918,97591.09757040563,3.775498551,10659.2338533625,-24525.292032455603,35184.525885818104,4.798663727,7315.468410722911,-196652.3361340495,203967.8045447724,4.156849863
7,6658.282788921148,-13233.374334926546,19891.657123847694,5.069481742,6658.182844977826,-13110.17935103353,19768.362196011356,4.565985232,5491.587989404798,-47415.79528638972,52907.38327579452,4.546313387,10606.026345215738,-12347.062118474503,22953.08846369024,5.643191415,6824.627737306058,-100224.92370885468,107049.55144616074,4.980128776
8,5811.749950505793,-137752.62010445504,143564.37005496083,6.114518173,5812.384016185999,-138155.47507393244,143967.85909011844,5.323835796,4999.6325804665685,-105540.66215668846,110540.29473715503,5.282378476,7649.80234888196,-157414.97051025173,165064.7728591337,6.472080321,5841.714878473431,-149801.69664627904,155643.41152475248,6.357355327
9,5561.151169773191,-73207.72169840019,78768.87286817338,8.316801774,5560.924225628376,-71938.7519631826,77499.67618881098,6.086961512,4421.258060500026,-55039.14086732209,59460.39892782211,6.050402762,6550.916786119342,-81134.80050027453,87685.71728639388,7.310182028,5460.260458659381,-76799.31630394277,82259.57676260216,8.574109301
10,5484.571867838502,-37126.79363163263,42611.36549947113,9.837155303,5484.066467706114,-38383.240177547494,43867.30664525361,6.843595189,3911.355111517012,-108427.42556119105,112338.78067270806,6.794618688,6226.73323879391,-41234.78641838836,47461.51965718227,8.14415268,4886.969491779804,-112381.98415186247,117268.95364364228,9.741023458
