iter,CBCFW_prim,CBCFW_dual,CBCFW_dgap,CBCFW_time,FBCFW_prim,FBCFW_dual,FBCFW_dgap,FBCFW_time,FBCAFW_prim,FBCAFW_dual,FBCAFW_dgap,FBCAFW_time,FFW_prim,FFW_dual,FFW_dgap,FFW_time,FAFW_prim,FAFW_dual,FAFW_dgap,FAFW_time
1,8136.987834427506,-8.79712742723685e6,8.805264415071277e6,0.0,8237.054045822471,-8.77369589141611e6,8.781932945461933e6,0.0,8237.054045822471,-8.77369589141611e6,8.781932945461933e6,0.0,4.244793050951786e6,-4.537139894510146e6,8.781932945461933e6,0.0,4.244793050951786e6,-Inf,Inf,0.0
2,6051.75672910735,-161920.75272476528,167972.50945387263,0.229070135,6054.111448708922,-158573.04065004198,164627.1520987509,0.147244995,6054.111448988318,-158573.04064976258,164627.1520987509,0.147563883,10395.375826412812,-212370.12231084003,222765.49813725284,0.166671357,10395.375826412812,-8.77153756963552e6,8.781932945461933e6,0.171833125
3,5491.104025539011,-79880.2127539798,85371.3167795188,0.408704789,5491.663466468453,-81910.20304461807,87401.86651108653,0.292725078,5284.980878219008,-82116.89325900128,87401.8741372203,0.29562686,6635.283990908414,-104566.44909056228,111201.7330814707,0.33727509,6635.283990904689,-216130.21414634818,222765.49813725287,0.347869306
4,5332.859464110807,-39032.284473504566,44365.14393761537,0.588422714,5333.098486308008,-40186.549103537705,45519.647589845714,0.441173031,4035.301049789414,-123077.91950922538,127113.2205590148,0.445680421,5659.512240130454,-53298.667692953066,58958.17993308352,0.515293139,5659.512341441587,-105542.2148640004,111201.72720544199,0.519734648
5,5283.752879716456,-18960.645727230352,24244.39860694681,0.816241861,5284.019988544285,-19267.21982789356,24551.239816437846,0.589815862,3683.334749992937,-63657.6792795479,67341.01402954083,0.594816442,5369.274924065918,-27476.99985103737,32846.27477510329,0.684739656,4451.410969996825,-54506.76701351823,58958.17798351505,0.686299762
6,5267.880265992135,-7910.247110227014,13178.127376219149,0.998437701,5269.556016404182,-7996.931843092158,13266.48785949634,0.737312138,3108.1295489314944,-32739.453833441075,35847.58338237257,0.748646481,5277.715667244047,-11839.53903541898,17117.254702663027,0.856537787,3622.025957427919,-99911.39995559161,103533.42591301953,0.8690187
7,3727.6146808136255,-9314.153958968878,13041.768639782504,1.221940018,3727.9079482946545,-8117.817066333582,11845.725014628237,0.885144651,2702.952760046348,-70088.3963237048,72791.34908375115,0.890754221,5252.950608616695,-6273.268474454786,11526.21908307148,1.034682133,3372.114252269268,-49942.33140001062,53314.44565227989,1.035328834
8,3177.2683078832924,-79322.63955782927,82499.90786571256,1.396535751,3177.5787829179317,-80145.91906337625,83323.49784629418,1.029665678,2538.1995437294245,-35883.13553094661,38421.33507467603,1.045917228,3774.0274103060365,-79813.85439924257,83587.8818095486,1.201468834,2888.105581821874,-75209.61746109895,78097.72304292083,1.209740611
9,3023.1603841148317,-40601.39984861648,43624.56023273131,1.58043993,3023.558235315606,-40770.7875410278,43794.345776343405,1.1768762,2265.236050810665,-56498.3859028871,58763.621953697766,1.195329187,3230.1772188600153,-41203.515048038884,44433.6922668989,1.373114388,2694.6090985909104,-39443.40689738193,42138.01599597284,1.377570125
10,2975.857737859711,-20763.67043758903,23739.52817544874,1.772118933,2976.298399500549,-20908.00703043783,23884.30542993838,1.324344544,2146.0352757107466,-29201.841162854627,31347.876438565374,1.351813707,3067.4025520198047,-21292.265349796904,24359.66790181671,1.540958089,2408.932501103729,-57267.000668009015,59675.933169112745,1.550514434
