iter,CBCFW_prim,CBCFW_dual,CBCFW_dgap,CBCFW_time,FBCFW_prim,FBCFW_dual,FBCFW_dgap,FBCFW_time,FBCAFW_prim,FBCAFW_dual,FBCAFW_dgap,FBCAFW_time,FFW_prim,FFW_dual,FFW_dgap,FFW_time,FAFW_prim,FAFW_dual,FAFW_dgap,FAFW_time
1,16477.156925898045,-1.787412622526568e7,1.789060338219158e7,0.0,16578.075064346194,-1.783987387889675e7,1.7856451953961097e7,0.0,16578.075064346194,-1.783987387889675e7,1.7856451953961097e7,0.0,8.637425946106989e6,-9.219026007854108e6,1.7856451953961097e7,0.0,8.637425946106989e6,-Inf,Inf,0.0
2,12221.572278607637,-322605.1000235432,334826.6723021508,0.817873142,12197.016091156751,-318119.2991102709,330316.3152014277,0.765292032,12197.016091160476,-318119.2991102672,330316.3152014277,0.766786864,21612.298834163696,-430131.62318597536,451743.92202013906,0.834918861,21612.29883415997,-1.7834839655126937e7,1.7856451953961097e7,1.000422955
3,11016.84363539517,-164697.66068937615,175714.50432477132,1.673459835,10988.135471910238,-168543.73648062188,179531.87195253212,1.511927959,10830.697415750474,-168701.17453678168,179531.87195253215,1.514499982,13788.110596835613,-215748.76545896937,229536.87605580498,1.674202073,13788.110596835613,-437955.81142330344,451743.92202013906,2.034747942
4,10670.064735393971,-83235.48433904517,93905.54907443914,2.535628328,10655.190094597638,-82645.7091779169,93300.89927251454,2.273376334,8325.054732963443,-243944.21690808923,252269.27164105268,2.275032766,11691.602573309094,-107355.89526885186,119047.49784216096,2.520320645,11691.602573297918,-217845.27348250712,229536.87605580504,3.075879482
5,10571.736128747463,-38789.05961592443,49360.795744671894,3.397005678,10553.497607219964,-40399.74138009637,50953.238987316334,3.040854633,7618.8509677909315,-125927.67903007896,133546.5299978699,3.049691725,11109.45242190361,-53174.68788556225,64284.14030746586,3.374452394,9194.438662160188,-109853.07384603967,119047.51250819986,4.599856306
6,10542.131414949894,-16478.373826612173,27020.505241562067,4.263772192,10524.528393313289,-16388.001766148307,26912.530159461596,3.803823254,6473.080800317228,-67693.25992479335,74166.34072511058,3.813897283,10938.830218333751,-23052.036766322395,33990.866984656146,4.222357505,7498.698456000537,-197433.30202557237,204932.0004815729,5.845813313
7,7565.779836580157,-15770.081230010495,23335.861066590653,5.195443587,7560.343491740525,-16047.42457530931,23607.768067049834,4.580004128,5636.160625629127,-138393.97638675838,144030.1370123875,4.573067705,10890.277576431632,-12719.871709352105,23610.149285783737,5.059455598,6969.8006076700985,-101935.17718454923,108904.97779221933,6.681260346
8,6493.727974768728,-158878.65996424126,165372.38793901,6.193059171,6488.6992736160755,-156117.42911236113,162606.1283859772,5.338160948,5295.15359332785,-73489.42096869563,78784.57456202348,5.331260854,7838.181081354618,-160121.32518989436,167959.50627124897,5.897527397,5926.773374337703,-154321.93548863853,160248.70886297623,7.527495451
9,6184.758484885097,-81438.92386374467,87623.68234862977,7.19537286,6181.1301129460335,-82112.4036559627,88293.53376890873,6.102281988,4749.462881073356,-111981.74013862932,116731.20301970268,6.091061766,6701.968526240438,-82339.60977895957,89041.5783052,6.799387556,5552.464498259127,-78954.25944905319,84506.72394731232,8.352427166
10,6093.42632265389,-41221.396599737905,47314.822922391795,8.254674257,6089.113952029496,-42063.87095848465,48152.98491051415,6.872173096,4499.32738789916,-59219.58196256281,63718.90935046197,6.860148334,6370.536481145769,-41241.604342991006,47612.140824136775,7.78094973,4978.735186364502,-113470.9536388997,118449.6888252642,9.204807921
