iter,opt,CBCFW_prim,CBCFW_dual,CBCFW_dgap,CBCFW_time,FBCFW_prim,FBCFW_dual,FBCFW_dgap,FBCFW_time,FBCAFW_prim,FBCAFW_dual,FBCAFW_dgap,FBCAFW_time,FFW_prim,FFW_dual,FFW_dgap,FFW_time,FAFW_prim,FAFW_dual,FAFW_dgap,FAFW_time
1,8.158979579421625e7,8.41022833099124e7,7.322643058094242e7,1.0875852728969973e7,0.0,8.410271290659937e7,7.315755457345857e7,1.0945158333140802e7,0.0,8.410271290659937e7,7.315755457345857e7,1.0945158333140802e7,0.0,8.722456287825999e7,7.627940454511917e7,1.094515833314082e7,0.0,8.722456287825999e7,-Inf,Inf,0.0
2,8.158979579421625e7,8.310414545045939e7,7.781472746427602e7,5.289417986183371e6,0.871208386,8.310444000747779e7,7.780200539829089e7,5.302434609186908e6,0.771918874,8.310444000747779e7,7.780200539829089e7,5.302434609186908e6,0.765751546,8.410671140756853e7,7.881452704182343e7,5.292184365745097e6,0.914868789,8.410671140756853e7,7.316155307442771e7,1.094515833314082e7,0.850882137
3,8.158979579421625e7,8.263073361510986e7,7.918634990915677e7,3.4443837059530914e6,1.731307895,8.26288844607301e7,7.916198663641499e7,3.4668978243151177e6,1.568261654,8.26288844607301e7,7.916198663641499e7,3.4668978243151177e6,1.534148079,8.311097991953191e7,7.964398534288302e7,3.466994576648891e6,2.36861223,8.311097991953191e7,7.781879555378681e7,5.292184365745097e6,1.700943038
4,8.158979579421625e7,8.236447328811759e7,7.987984301584898e7,2.484630272268614e6,2.687236132,8.236271388638063e7,7.98815845117392e7,2.481129374641435e6,2.374110885,8.236271388638063e7,7.98815845117392e7,2.481129374641435e6,2.314309858,8.263557264323251e7,8.014958622223909e7,2.4859864209934175e6,4.147820228,8.263557263875976e7,7.916857803963909e7,3.4669945991206765e6,2.540462614
5,8.158979579421625e7,8.219303897312838e7,8.023422444273815e7,1.9588145303902347e6,3.508891228,8.219154800790827e7,8.023000407339357e7,1.961543934514707e6,3.168500016,8.219154800790827e7,8.023000407339357e7,1.961543934514707e6,3.099701484,8.236860024688041e7,8.040319182517743e7,1.965408421702981e6,4.995231492,8.236860024027163e7,7.988261380538914e7,2.485986434882492e6,3.377384072
6,8.158979579421625e7,8.20729155794506e7,8.046761756766284e7,1.6052980117877666e6,4.346612561,8.207142412978813e7,8.045777570281921e7,1.613648426968921e6,3.943921979,8.207142412978813e7,8.045777570281921e7,1.613648426968921e6,3.898812269,8.219672173648548e7,8.057984649561992e7,1.6168752408655584e6,5.828823987,8.219672172884583e7,8.023131329859832e7,1.9654084302475154e6,4.353321886
7,8.158979579421625e7,8.19863015684863e7,8.062427361902337e7,1.3620279494629335e6,5.240533267,8.198486112640288e7,8.062282928859736e7,1.36203183780553e6,4.716998778,8.198486112640288e7,8.062282928859736e7,1.36203183780553e6,4.677885297,8.207606898553716e7,8.07113451898001e7,1.364723795737058e6,6.666031144,8.207606897776918e7,8.045919373455279e7,1.6168752432163954e6,5.344991916
8,8.158979579421625e7,8.192232452647357e7,8.076606353803518e7,1.1562609884383827e6,6.099753625,8.192107780116919e7,8.076806497852981e7,1.1530128226393685e6,5.483361442,8.192107780116919e7,8.076806497852981e7,1.1530128226393685e6,5.45642076,8.198917795484847e7,8.0832872992755e7,1.1563049620934725e6,7.528267737,8.198917794698194e7,8.062445414922538e7,1.3647237977565527e6,6.308952763
9,8.158979579421625e7,8.187327981638017e7,8.086643146088085e7,1.0068483554993235e6,6.956854876,8.18722298734179e7,8.086578514680384e7,1.0064447266140562e6,6.246518964,8.186870082583287e7,8.086225609921882e7,1.0064447266140562e6,6.235772253,8.192501763918792e7,8.091657859825252e7,1.0084390409353971e6,8.379786948,8.192501763160549e7,8.076871267140903e7,1.1563049601964653e6,7.414448396
10,8.158979579421625e7,8.183340794009747e7,8.09229897857203e7,910418.1543771606,7.811429818,8.183230155797422e7,8.092141030583028e7,910891.2521439381,7.013800146,8.182662790658754e7,8.088976036239237e7,936867.5441951808,7.034689395,8.187596027422366e7,8.096250734757769e7,913452.9266459644,9.21821384,8.187596026729307e7,8.086752123296288e7,1.0084390343301892e6,9.343751589
11,8.158979579421625e7,8.180035464638463e7,8.09847715199208e7,815583.1264638305,8.67212458,8.179928375463587e7,8.098141795195717e7,817865.802678708,7.780861863,8.179107435775578e7,8.094570517937076e7,845369.1783850174,7.856822344,8.183579861631934e7,8.10146635387326e7,821135.0775867403,10.053527227,8.183579860948598e7,8.092234568338361e7,913452.92610237,10.672848852
12,8.158979579421625e7,8.177407503911875e7,8.10485151338368e7,725559.9052819423,9.540623819,8.177308777276078e7,8.104677200420809e7,726315.7685526833,8.54655051,8.176375184947395e7,8.102023333699957e7,743518.5124743897,8.719133618,8.18025230899666e7,8.107421554947937e7,728307.5404872298,10.898630812,8.179742363497287e7,8.097628855421853e7,821135.0807543397,11.542640967
13,8.158979579421625e7,8.175268027032791e7,8.110201641585976e7,650663.8544681501,10.398812429,8.175175472363076e7,8.110345617183216e7,648298.5517986007,9.313939205,8.17376384290807e7,8.107667701538876e7,660961.4136919342,9.802814862,8.17761795871156e7,8.112544983109067e7,650729.7560249269,11.746079134,8.176363814658727e7,8.093227511873014e7,831363.0278571248,12.382615287
14,8.158979579421625e7,8.173514965604472e7,8.114390347834732e7,591246.1776974034,11.257197677,8.173426460523331e7,8.114548270976634e7,588781.8954669666,10.0787633,8.171696832387027e7,8.107717408154039e7,639794.2423298825,11.395015114,8.175468289431646e7,8.1164188062242e7,590494.8320744634,12.586243191,8.173786637845688e7,8.101512536331742e7,722741.0151394606,13.227150635
15,8.158979579421625e7,8.172043840833111e7,8.118215731806403e7,538281.0902670715,12.116326637,8.171960650883456e7,8.117905827918698e7,540548.229647575,10.851614933,8.170004648862733e7,8.112049906606491e7,579547.4225624148,12.199053525,8.173709402456413e7,8.119336101724069e7,543733.0073234439,13.434425702,8.171713758774996e7,8.107629454576746e7,640843.0419825017,14.072684967
