iter,opt,CBCFW_prim,CBCFW_dual,CBCFW_dgap,CBCFW_time,FBCFW_prim,FBCFW_dual,FBCFW_dgap,FBCFW_time,FBCAFW_prim,FBCAFW_dual,FBCAFW_dgap,FBCAFW_time,FFW_prim,FFW_dual,FFW_dgap,FFW_time,FAFW_prim,FAFW_dual,FAFW_dgap,FAFW_time
1,6.597986604782581e8,6.643266164676503e8,6.45096239793928e8,1.9230376673722282e7,0.0,6.643266903740401e8,6.451148603157753e8,1.9211830058264837e7,0.0,6.643266903740401e8,6.451148603157753e8,1.9211830058264837e7,0.0,6.709778354561713e8,6.517660053979063e8,1.921183005826497e7,0.0,6.709778354561713e8,-Inf,Inf,0.0
2,6.597986604782581e8,6.623594836180291e8,6.53052044404687e8,9.307439213342013e6,0.690931397,6.62354496902097e8,6.53037920222841e8,9.316576679255959e6,0.269331482,6.62354496902097e8,6.53037920222841e8,9.316576679255959e6,0.268879289,6.644541201111494e8,6.551208592200853e8,9.333260891064167e6,0.605128194,6.644541201111497e8,6.452422900528847e8,1.921183005826497e7,0.609855312
3,6.597986604782581e8,6.614706837562838e8,6.556768126367214e8,5.793871119562412e6,1.374210479,6.614716967939367e8,6.55695246401763e8,5.776450392173719e6,0.523067138,6.614716967939367e8,6.55695246401763e8,5.776450392173719e6,0.525795243,6.624766644107827e8,6.566041910469834e8,5.872473363799334e6,1.18139229,6.624766644107827e8,6.531434035197185e8,9.333260891064167e6,1.188004746
4,6.597986604782581e8,6.60975798425211e8,6.567884001654153e8,4.187398259795638e6,2.064523368,6.609767107109429e8,6.567848387804059e8,4.191871930536978e6,0.780950474,6.610156674284756e8,6.568237954979386e8,4.191871930536978e6,0.775260791,6.61561615938942e8,6.572785815392747e8,4.283034399667263e6,1.744756737,6.615616159350703e8,6.556891425532227e8,5.87247338184762e6,1.761329287
5,6.597986604782581e8,6.606785576638844e8,6.574984079630755e8,3.18014970080889e6,2.796516058,6.606792977153565e8,6.575006929873852e8,3.1786047279713526e6,1.03382972,6.607139844634408e8,6.573767915668836e8,3.3371928965572286e6,1.006236539,6.610460966636748e8,6.57798403985476e8,3.2476926781988144e6,2.308458969,6.61046096655436e8,6.567630622306471e8,4.283034424788952e6,2.343870734
6,6.597986604782581e8,6.60486544728827e8,6.579626871421477e8,2.5238575866792873e6,3.517320876,6.604872362108103e8,6.579633164823678e8,2.5239197284425832e6,1.285137378,6.604653399852399e8,6.575780781922597e8,2.887261792980198e6,1.253167808,6.607368395325646e8,6.581520593857107e8,2.584780146853924e6,2.893589177,6.607368395121516e8,6.574891467530535e8,3.247692759098053e6,2.931612553
7,6.597986604782581e8,6.603513687602955e8,6.582650279912864e8,2.0863407690091692e6,4.122476046,6.603511840409608e8,6.582585221590998e8,2.0926618818609603e6,1.53659416,6.603003492236581e8,6.580392914970342e8,2.2610577266239394e6,1.514175849,6.605344325518098e8,6.583954999636755e8,2.138932588134289e6,3.46739261,6.605218227417109e8,6.579370425350289e8,2.584780206681967e6,3.458853851
8,6.597986604782581e8,6.602523619678303e8,6.584821618551468e8,1.7702001126834862e6,4.738748132,6.602529763153492e8,6.584859526894746e8,1.7670236258745901e6,1.763343667,6.601816103498921e8,6.582021482473758e8,1.9794621025162432e6,1.776246152,6.603938967644097e8,6.585728022464553e8,1.8210945179543495e6,4.053990451,6.60327695676425e8,6.577719177422674e8,2.55577793415761e6,4.154204691
9,6.597986604782581e8,6.601819059462439e8,6.586947468245362e8,1.487159121707635e6,5.372216083,6.601824749180958e8,6.586950523989241e8,1.4874225191717707e6,1.98896726,6.600951967134548e8,6.584352530906019e8,1.6599436228529792e6,2.026754414,6.602900623645073e8,6.58768002628626e8,1.5220597358813286e6,4.627138982,6.602006718471752e8,6.581483916071922e8,2.0522802399830818e6,4.91513252
10,6.597986604782581e8,6.601294105811534e8,6.588685496711507e8,1.2608609100027382e6,6.047010818,6.601299205477997e8,6.588698612582419e8,1.260059289557835e6,2.224075563,6.600351436329781e8,6.586624283530481e8,1.3727152799300551e6,2.285582287,6.602171223994446e8,6.589325360713396e8,1.2845863281049728e6,5.196026116,6.601087738473845e8,6.583892277779992e8,1.7195460693852901e6,5.589968926
