iter,opt,CBCFW_prim,CBCFW_dual,CBCFW_dgap,CBCFW_time,FBCFW_prim,FBCFW_dual,FBCFW_dgap,FBCFW_time,FBCAFW_prim,FBCAFW_dual,FBCAFW_dgap,FBCAFW_time,FFW_prim,FFW_dual,FFW_dgap,FFW_time,FAFW_prim,FAFW_dual,FAFW_dgap,FAFW_time
1,6.56093891406035e8,6.602812980587049e8,6.410257313262302e8,1.9255566732474696e7,0.0,6.602900123249383e8,6.410402573733389e8,1.9249754951599397e7,0.0,6.602900123249383e8,6.410402573733389e8,1.9249754951599397e7,0.0,6.669181521218691e8,6.476683971702695e8,1.9249754951599598e7,0.0,6.669181521218691e8,-Inf,Inf,0.0
2,6.56093891406035e8,6.583859868671563e8,6.492200060244709e8,9.165980842685316e6,0.679674566,6.58383973993864e8,6.492195414422164e8,9.16443255164766e6,0.287859913,6.58383973993864e8,6.492195414422164e8,9.16443255164766e6,0.277315893,6.603724254423023e8,6.512015707433087e8,9.170854698993683e6,0.628087263,6.603724254423023e8,6.411226704907027e8,1.9249754951599598e7,0.593953265
3,6.56093891406035e8,6.575963170773152e8,6.520814956530321e8,5.514821424283113e6,1.350457768,6.575987220205201e8,6.520915071213459e8,5.507214899174156e6,0.543199111,6.575987220205201e8,6.520915071213459e8,5.507214899174156e6,0.540897199,6.584679440404043e8,6.529063335775871e8,5.561610462817192e6,1.248538276,6.584679440404042e8,6.492970893414105e8,9.170854698993683e6,1.156980799
4,6.56093891406035e8,6.571661201377976e8,6.532527176203662e8,3.913402517431427e6,2.001814884,6.571655707635647e8,6.532408634633825e8,3.924707300182201e6,0.799084017,6.571655707635647e8,6.532408634633825e8,3.924707300182201e6,0.793692743,6.576605346652383e8,6.536942613796242e8,3.9662732856140137e6,1.852066421,6.57660534653426e8,6.520989241332818e8,5.561610520144224e6,1.717981281
5,6.56093891406035e8,6.569072903908366e8,6.539462858355691e8,2.961004555267431e6,2.676196748,6.569075843722413e8,6.539463623689938e8,2.9612220032475293e6,1.053873585,6.568952030720387e8,6.539339810687912e8,2.9612220032475293e6,1.006870522,6.572187948353539e8,6.541998151767292e8,3.018979658624649e6,2.432469047,6.572187948161368e8,6.532525214843669e8,3.9662733317699432e6,2.273627233
6,6.56093891406035e8,6.567418189675012e8,6.544034566813469e8,2.338362286154289e6,3.359062001,6.567425320573378e8,6.544061574182853e8,2.3363746390525512e6,1.298007999,6.56695433035429e8,6.541931899293942e8,2.502243106034793e6,1.267362997,6.569532693382425e8,6.545683875607114e8,2.384881777531147e6,2.984092601,6.569532693125492e8,6.53934289605148e8,3.0189797074012756e6,2.83150285
7,6.56093891406035e8,6.566254381592461e8,6.546934502487099e8,1.9319879105361942e6,4.034869923,6.566258433398781e8,6.546898407246743e8,1.9360026152037606e6,1.550905715,6.565438917996113e8,6.542935987416794e8,2.250293057931943e6,1.50213715,6.56782440892441e8,6.548106984832413e8,1.9717424091997147e6,3.526086983,6.567542886220378e8,6.543694068139576e8,2.3848818080801964e6,3.298443713
8,6.56093891406035e8,6.565422174690529e8,6.549296863203984e8,1.6125311486544535e6,4.725657641,6.565444895643872e8,6.549258506583738e8,1.6186389060133975e6,1.795218739,6.564406991460648e8,6.546077366921663e8,1.8329624538984764e6,1.708838285,6.566623594628731e8,6.549784412356342e8,1.6839182272388935e6,4.083065578,6.565891991003575e8,6.542165027488878e8,2.372696351469755e6,3.843806989
9,6.56093891406035e8,6.564771188930386e8,6.550696367262156e8,1.407482166823022e6,5.396935178,6.564772518609562e8,6.550661391531264e8,1.4111127078298796e6,2.032645631,6.563714004867511e8,6.548810152570591e8,1.4903852296920326e6,1.937220078,6.565689727356232e8,6.551148049715091e8,1.4541677641141415e6,4.640403926,6.564778689269726e8,6.545618016341763e8,1.9160672927963734e6,4.40520928
10,6.56093891406035e8,6.564285881715217e8,6.552058877982848e8,1.2227003732368685e6,6.084753456,6.564286666550298e8,6.552080770754523e8,1.2205895795774087e6,2.277504225,6.563197273167294e8,6.550546472731441e8,1.2650800435853265e6,2.159396966,6.565029091305275e8,6.552707113719342e8,1.2321977585933208e6,5.184984414,6.563997825130501e8,6.548379204154959e8,1.5618620975542068e6,4.963829263
