iter,opt,CBCFW_prim,CBCFW_dual,CBCFW_dgap,CBCFW_time,FBCFW_prim,FBCFW_dual,FBCFW_dgap,FBCFW_time,FBCAFW_prim,FBCAFW_dual,FBCAFW_dgap,FBCAFW_time,FFW_prim,FFW_dual,FFW_dgap,FFW_time,FAFW_prim,FAFW_dual,FAFW_dgap,FAFW_time
1,4.07065284170825e7,4.2102879154897764e7,3.640672697760955e7,5.696152177288211e6,0.0,4.210437651073443e7,3.64064769102401e7,5.697899600494332e6,0.0,4.210437651073443e7,3.64064769102401e7,5.697899600494332e6,0.0,4.381006767836909e7,3.8112168077874765e7,5.697899600494325e6,0.0,4.381006767836909e7,-Inf,Inf,0.0
2,4.07065284170825e7,4.156303438612052e7,3.8799971470009945e7,2.7630629161105724e6,0.201721074,4.155665154306975e7,3.878173720705251e7,2.7749143360172417e6,0.142203682,4.155665154306975e7,3.878173720705251e7,2.7749143360172417e6,0.141085014,4.210492337507525e7,3.933304647473043e7,2.771876900344819e6,0.172156054,4.210492337507524e7,3.640702377458092e7,5.697899600494325e6,0.170626987
3,4.07065284170825e7,4.129369079069938e7,3.9471336426282056e7,1.8223543644173192e6,0.401263785,4.129049695231396e7,3.948918648389952e7,1.801310468414439e6,0.282574466,4.129049695231396e7,3.948918648389952e7,1.801310468414439e6,0.27686433,4.155847833423568e7,3.975549623811984e7,1.8029820961158425e6,0.342776956,4.15584783342357e7,3.8786601433890864e7,2.7718769003448337e6,0.342056634
4,4.07065284170825e7,4.113654949689643e7,3.9797336689369775e7,1.3392128075266583e6,0.598632487,4.113290663476114e7,3.9790175459407374e7,1.3427311753537664e6,0.423840923,4.113290663476114e7,3.9790175459407374e7,1.3427311753537664e6,0.416736495,4.129353228714199e7,3.993999039669183e7,1.3535418904501647e6,0.513573124,4.12935322855303e7,3.949055018164803e7,1.802982103882268e6,0.511424265
5,4.07065284170825e7,4.104023299086611e7,4.000895471165106e7,1.0312782792150518e6,0.796348408,4.103721552615703e7,4.001222322067159e7,1.0249923054854451e6,0.566080916,4.103721552615703e7,4.001222322067159e7,1.0249923054854451e6,0.557454503,4.113379776304393e7,4.0107854524035834e7,1.0259432390080988e6,0.684235751,4.1133797764218524e7,3.978025588872263e7,1.3535418754958957e6,0.684333136
6,4.07065284170825e7,4.097352888301511e7,4.0118687786743194e7,854841.0962719191,1.005066288,4.0972098278540075e7,4.013435572916522e7,837742.549374857,0.708111276,4.0972098278540075e7,4.013435572916522e7,837742.549374857,0.704417872,4.103797075265315e7,4.019909889374705e7,838871.8589061052,0.856690524,4.10379707536027e7,4.0012027513383076e7,1.0259432402196229e6,0.859792911
7,4.07065284170825e7,4.092294994577728e7,4.019670671176128e7,726243.2340160031,1.200586962,4.0923147049201466e7,4.0203523213079184e7,719623.83612228,0.850542167,4.0923147049201466e7,4.0203523213079184e7,719623.83612228,0.853063254,4.097273406792597e7,4.025334711749143e7,719386.9504345357,1.027252857,4.097273406956282e7,4.013386221606442e7,838871.8534983993,1.032262257
8,4.07065284170825e7,4.088484485143468e7,4.0258510698897384e7,626334.1525372937,1.399811369,4.088660799781765e7,4.0258762650745854e7,627845.3470717994,1.04206459,4.088402059962097e7,4.025617525254917e7,627845.3470717994,1.001261166,4.092387339650154e7,4.0295559599229395e7,628313.7972721457,1.195679963,4.0923873399467096e7,4.0204486460608855e7,719386.9388582408,1.208396404
9,4.07065284170825e7,4.085648625023428e7,4.031480052749223e7,541685.7227420518,1.597344078,4.085596647820422e7,4.02963206149194e7,559645.8632848207,1.184108501,4.0850151825941294e7,4.027859980235978e7,571552.0235815095,1.13438774,4.088728153966912e7,4.032719656247524e7,560084.9771938771,1.363583017,4.088632607855292e7,4.025801228551653e7,628313.7930363864,1.343413704
10,4.07065284170825e7,4.083311760087901e7,4.03457672658142e7,487350.33506481536,1.792164427,4.083282437369917e7,4.03441488485876e7,488675.52511157095,1.324726669,4.08211493600923e7,4.027989178386154e7,541257.5762307588,1.263197788,4.0856587101966046e7,4.036794010274341e7,488646.9992226362,1.531678045,4.085037816340476e7,4.022345741702767e7,626920.7463770956,1.515434381
