iter,CBCFW_prim,CBCFW_dual,CBCFW_dgap,CBCFW_time,FBCFW_prim,FBCFW_dual,FBCFW_dgap,FBCFW_time,FBCAFW_prim,FBCAFW_dual,FBCAFW_dgap,FBCAFW_time,FFW_prim,FFW_dual,FFW_dgap,FFW_time,FAFW_prim,FAFW_dual,FAFW_dgap,FAFW_time
1,8433.288978559896,-9.046825638655456e6,9.055258927634016e6,0.0,8454.198013417423,-9.035859908094065e6,9.044314106107483e6,0.0,8454.198013417423,-9.035859908094065e6,9.044314106107483e6,0.0,4.375962034344789e6,-4.668352071762694e6,9.044314106107483e6,0.0,4.375962034344789e6,-Inf,Inf,0.0
2,6062.170060252771,-174193.04575864002,180255.2158188928,0.16428085,6085.50238564983,-169416.37322812152,175501.87561377135,0.157955288,6066.9537605680525,-169434.9218532033,175501.87561377135,0.138749567,10930.40870258212,-221233.09838746744,232163.50709004956,0.170231054,10930.40870258212,-9.0333836974049e6,9.044314106107483e6,0.173936561
3,5397.172448797151,-88620.57449880401,94017.74694760116,0.345248338,5401.577462505549,-86262.07091645613,91663.64837896168,0.309747669,5398.727403432131,-91512.08240323015,96910.80980666228,0.270341778,6873.081814087927,-108332.46288770817,115205.5447017961,0.335393116,6873.081814086065,-225290.42527596347,232163.50709004953,0.357365014
4,5224.766478551552,-41407.81521651319,46632.58169506474,0.522716882,5224.556448981166,-45333.77842275194,50558.3348717331,0.455855357,4042.1239818204194,-44008.62862684104,48050.75260866146,0.412064781,5826.414614215493,-54400.38486481647,60226.799479031964,0.505426028,5826.414715439081,-109379.12431250126,115205.53902794034,0.526728855
5,5171.735127551481,-19995.53943956535,25167.27456711683,0.701626579,5170.17398125492,-22022.579214790505,27192.753196045425,0.610799446,3245.0248601567,-97107.7061833548,100352.7310435115,0.553231936,5521.081547930837,-27441.372866227568,32962.454414158405,0.671215105,4542.216087574139,-55684.539204536646,60226.755292110785,0.693418644
6,5155.937850078568,-7985.07650496299,13141.014355041558,0.881488185,5155.542145008221,-8780.844578028153,13936.386723036374,0.760286794,3019.4330179635435,-50023.47516813167,53042.908186095214,0.689017809,5430.072263875976,-12359.121536882703,17789.19380075868,0.84117683,3714.980755291879,-99028.66373869528,102743.64449398716,0.864487044
7,3689.655193246901,-9328.25599505081,13017.91118829771,1.054210909,3690.4361393004656,-8216.567175356959,11907.003314657424,0.909780773,2646.4838798660785,-26074.471748925134,28720.955628791213,0.827662209,5403.571902114898,-6571.82885909672,11975.400761211618,1.014016604,3445.7839697990566,-51845.47791213273,55291.26188193179,1.022004205
8,3166.992075016722,-78382.86953147393,81549.86160649065,1.227611188,3166.808132838458,-78004.15517882422,81170.96331166268,1.061426669,2389.1911061983556,-56144.95125932073,58534.14236551909,0.961974781,3855.412919687107,-80768.48334968164,84623.89626936875,1.178970302,2928.736814595759,-78544.34932117535,81473.08613577111,1.194961597
9,3011.5377957224846,-40610.560331821325,43622.09812754381,1.404418211,3011.305768320337,-41732.58418419951,44743.88995251985,1.2083607,2152.740630503744,-28696.94263271762,30849.683263221363,1.100795282,3291.145619086921,-42241.19451473788,45532.3401338248,1.355678018,2767.208223665133,-40953.1095330736,43720.31775673873,1.356165432
10,2965.901392649859,-20359.115894857365,23325.017287507224,1.644697418,2965.8223357088864,-20999.335939402168,23965.158275111055,1.365111168,1915.6000760030001,-53412.05977288808,55327.65984889108,1.230779249,3121.4729276616126,-21099.52262998377,24220.995557645383,1.523477393,2474.3549793213606,-57488.84166154682,59963.196640868184,1.527175729
11,2952.501281345263,-9723.939163405415,12676.440444750679,1.821017694,2952.606185445562,-9919.986883640988,12872.59306908655,1.517558634,1847.5322627462447,-27961.992040989524,29809.52430373577,1.369734783,3073.0066960006952,-9874.350436579625,12947.35713258032,1.689619003,2274.675522794947,-29232.783553561556,31507.459076356503,1.688376225
12,2947.889371568337,-3771.5338851009947,6719.423256669332,1.995973704,2948.7617063187063,-3858.3434728601496,6807.105179178856,1.671028195,1709.7408071272075,-14726.263352040456,16436.004159167664,1.509722214,3058.6843434218317,-3764.884275554715,6823.5686189765465,1.864472839,2039.4314913656563,-51810.18419201731,53849.61568338297,1.856815051
13,2376.976129895076,-5139.335912626746,7516.312042521822,2.160610195,2377.2452068086714,-4464.442416534445,6841.687623343117,1.822150758,1619.4433161970228,-32169.41151370367,33788.854829900694,1.647266225,3054.8518680054694,-4008.9704453245668,7063.822313330036,2.034852771,1963.4242588207126,-26296.29860978676,28259.722868607474,2.023096589
14,2146.5243662446737,-51841.69999145395,53988.22435769862,2.332177491,2146.8926001619548,-51640.647737558145,53787.5403377201,1.963528361,1514.3630271852016,-17175.657165996363,18690.020193181565,1.783171945,2449.161304684356,-52575.129176773335,55024.29048145769,2.198117664,1818.4253264945,-40206.91322382736,42025.33855032186,2.195665619
15,2079.3545092195272,-26315.606129982,28394.960639201527,2.506944951,2079.819809164852,-26425.555369463447,28505.3751786283,2.109912034,1420.0339496005327,-32884.32393499998,34304.35788460051,1.920566699,2207.483894377947,-27051.04591995496,29258.529814332906,2.364435591,1754.2883784994483,-20925.60849376663,22679.89687226608,2.354458068
16,2060.570740893483,-13905.463562893603,15966.034303787086,2.679289701,2061.0804015826434,-13090.104547679493,15151.184949262137,2.265532563,1339.2380558103323,-17427.723611313624,18766.961667123956,2.051926127,2137.2925469670445,-13590.326579860503,15727.619126827547,2.530142927,1667.4933100901544,-30781.301755719855,32448.79506581001,2.537435528
17,2054.8992748539895,-6669.535396667294,8724.434671521283,2.854159563,2055.407439822331,-6729.357253167889,8784.76469299022,2.416374485,1251.4502930436283,-31820.296610896105,33071.74690393973,2.185242907,2116.6770794428885,-6637.998836508998,8754.675915951886,2.698086771,1565.3798202686012,-15995.447186232243,17560.827006500844,2.705188855
18,1775.6856743264943,-2849.687894127239,4625.373568453733,3.025608379,1775.7670029457659,-3108.76930206986,4884.536305015626,2.565244151,1189.6715128198266,-17644.173275431764,18833.84478825159,2.321402256,2110.2580843120813,-2638.653064944707,4748.911149256788,2.863102534,1474.9103894606233,-32227.692814556372,33702.603204016996,2.882051783
19,1644.199139483273,-39138.678972906644,40782.87811238992,3.187872573,1644.1393948979676,-38794.843318310624,40438.98271320859,2.712598392,1113.9830305557698,-29344.88514318876,30458.86817374453,2.460456782,1816.9922392778099,-39263.423496237374,41080.415735515184,3.024523964,1387.8130411878228,-16954.191030111895,18342.004071299718,3.042519154
20,1605.4456868302077,-20127.739436835152,21733.18512366536,3.360117698,1605.5767707750201,-20310.513315757962,21916.090086532982,2.856892257,1086.0655063018203,-15644.526209113592,16730.591715415412,2.595738197,1680.8254212886095,-20450.781186043638,22131.606607332247,3.196837002,1299.3905876539648,-31276.825504353958,32576.216092007922,3.219097592
21,1593.7707626782358,-10755.954670783367,12349.725433461603,3.531524541,1593.884941868484,-10176.214304048055,11770.099245916539,3.004380987,1037.001891406253,-23581.714888569917,24618.71677997617,2.733288825,1639.9069830141962,-10244.996038469872,11884.903021484068,3.368377497,1249.2874655798078,-16421.137343016642,17670.42480859645,3.380239506
22,1590.2007199618965,-5113.9567672130825,6704.157487174979,3.698888555,1590.2908983659,-5378.017175290166,6968.308073656066,3.147576753,1002.0720908045769,-12424.818471303362,13426.89056210794,2.864761676,1628.504201406613,-4919.801239540336,6548.305440946949,3.590086818,1180.696600344032,-27725.086854429057,28905.78345477309,3.547233671
23,1412.3019219897687,-2279.924517733816,3692.226439723585,3.872176189,1411.5765403062105,-2378.1112633976336,3789.687803703844,3.297726,960.3366791158915,-21896.475322260594,22856.812001376486,3.000469229,1624.9740345161408,-2058.1719790111188,3683.1460135272596,3.759597233,1133.0144798904657,-14261.642939398149,15394.657419288615,3.708514541
24,1325.6395093444735,-31275.59115372559,32601.230663070062,4.043171766,1325.0523958746344,-31468.748647538858,32793.80104341349,3.44847426,926.4652561582625,-11243.741562682228,12170.20681884049,3.139975059,1443.0766606591642,-31371.53619379179,32814.612854450956,3.922279251,1077.9663910064846,-25174.885921863686,26252.85231287017,3.878504968
25,1300.1797144114971,-16735.949090736856,18036.128805148353,4.204100166,1300.3580636642873,-16257.200918945098,17557.558982609386,3.601641927,889.2267957162112,-20476.20792223507,21365.43471795128,3.272605372,1356.5317164734006,-16299.922593420462,17656.454309893863,4.093956199,1045.9076037686318,-13125.99229127275,14171.899895041382,4.042913302
26,1292.3521180525422,-8569.811560771748,9862.16367882429,4.375175915,1292.8750545289367,-8276.255872637974,9569.13092716691,3.75491231,861.1325901187956,-10825.602425740293,11686.735015859089,3.411290646,1330.9340551067144,-8289.121549701573,9620.055604808287,4.261432233,1002.0040247999132,-22179.991559620867,23181.99558442078,4.212282348
27,1290.1287270970643,-4001.2620625193813,5291.3907896164455,4.542582453,1290.4715104233474,-4014.15350413725,5304.625014560597,3.961284393,828.489478547126,-19347.5647392909,20176.054217838027,3.562103613,1322.950720384717,-3969.9580150893617,5292.908735474079,4.427481111,978.8936505615711,-11785.682121344928,12764.575771906499,4.371717628
