iter,opt,CBCFW_prim,CBCFW_dual,CBCFW_dgap,CBCFW_time,FBCFW_prim,FBCFW_dual,FBCFW_dgap,FBCFW_time,FBCAFW_prim,FBCAFW_dual,FBCAFW_dgap,FBCAFW_time,FFW_prim,FFW_dual,FFW_dgap,FFW_time,FAFW_prim,FAFW_dual,FAFW_dgap,FAFW_time
1,6.598210234728265e8,6.647793137096716e8,6.44453818839781e8,2.032549486989052e7,0.0,6.64779355630691e8,6.444305263319503e8,2.0348829298740745e7,0.0,6.64779355630691e8,6.444305263319503e8,2.0348829298740745e7,0.0,6.720285739880059e8,6.51679744689265e8,2.0348829298740864e7,0.0,6.720285739880059e8,-Inf,Inf,0.0
2,6.598210234728265e8,6.62615691902789e8,6.527889072717887e8,9.826784631000327e6,0.607882088,6.626154663431323e8,6.52795926107225e8,9.81954023590735e6,0.220982283,6.626154663431323e8,6.52795926107225e8,9.81954023590735e6,0.230441172,6.649078179764394e8,6.551106550387274e8,9.797162937711954e6,0.529478396,6.649078179764394e8,6.445589886776985e8,2.0348829298740864e7,0.565397701
3,6.598210234728265e8,6.616619030250233e8,6.555371922725978e8,6.124710752425605e6,1.202421562,6.616612986864538e8,6.555290693441762e8,6.132229342277698e6,0.421640182,6.616612986864538e8,6.555290693441762e8,6.132229342277698e6,0.412251972,6.627540413601656e8,6.565269488719387e8,6.227092488226891e6,1.029445417,6.627540413601655e8,6.529568784224538e8,9.797162937711716e6,1.641059494
4,6.598210234728265e8,6.611475928968178e8,6.568505806712593e8,4.29701222555854e6,1.798671953,6.611508501268086e8,6.568580474270092e8,4.292802699799398e6,0.623418293,6.611508501268086e8,6.568580474270092e8,4.292802699799398e6,0.599316458,6.617701689318672e8,6.573896834087731e8,4.380485523094177e6,1.518974494,6.617701689343983e8,6.555430764578816e8,6.227092476516724e6,2.301015615
5,6.598210234728265e8,6.608235000531243e8,6.574929521632462e8,3.330547889878124e6,2.410875011,6.608269885880318e8,6.574950393317527e8,3.331949256279163e6,0.829173253,6.608712962824059e8,6.575393470261267e8,3.331949256279163e6,0.793383279,6.612363526166171e8,6.578234904167913e8,3.4128621998257637e6,2.005096424,6.612363526163155e8,6.568558670786697e8,4.380485537645817e6,2.754383014
6,6.598210234728265e8,6.606010273557122e8,6.578711473994069e8,2.7298799563052095e6,3.071491625,6.606060743208413e8,6.578834356886064e8,2.722638632234903e6,1.03203939,6.606052634939737e8,6.575967270531276e8,3.0085364408460837e6,0.955822717,6.608996230015359e8,6.581064191385264e8,2.793203863009453e6,2.500230163,6.60899623004076e8,6.574867608221145e8,3.4128621819615364e6,3.209904303
7,6.598210234728265e8,6.604552036742795e8,6.582881668647735e8,2.1670368095059656e6,3.572770897,6.604602575708634e8,6.582892267112617e8,2.1710308596016616e6,1.231231931,6.604025235831814e8,6.578005576262926e8,2.601965956888756e6,1.116829139,6.60667118529826e8,6.584285580242063e8,2.2385605056197643e6,2.998611636,6.606643965247586e8,6.578711925845945e8,2.793203940164089e6,3.585136845
8,6.598210234728265e8,6.603528015618458e8,6.585335965115689e8,1.819205050276911e6,4.139783508,6.603553016668459e8,6.585277285907212e8,1.8275730761246122e6,1.433333389,6.60275334257425e8,6.582439404683198e8,2.0313937891051993e6,1.303748708,6.605131367894683e8,6.586205055225046e8,1.8926312669637203e6,3.498241836,6.604469275066242e8,6.577179078092804e8,2.7290196973438263e6,4.039827487
9,6.598210234728265e8,6.602703050256162e8,6.586573851206226e8,1.612919904993562e6,4.659209392,6.602726167087914e8,6.586525448214706e8,1.6200718873208147e6,1.639494313,6.601870448550534e8,6.584930948605112e8,1.6939499945422262e6,1.483054846,6.604025126282612e8,6.587367377780744e8,1.6657748501868248e6,3.996334477,6.603096975897746e8,6.581801333271048e8,2.1295642626698017e6,4.493381916
10,6.598210234728265e8,6.602077884089131e8,6.588082291952884e8,1.399559213624671e6,5.139535722,6.602090739914919e8,6.588035960359352e8,1.4054779555568062e6,1.846720322,6.601166427277958e8,6.586251652775499e8,1.4914774502460267e6,1.657071973,6.603148690602944e8,6.588646174234116e8,1.450251636882782e6,4.491344009,6.602143341521794e8,6.584464788002347e8,1.767855351944685e6,4.948762283
