iter,CBCFW_prim,CBCFW_dual,CBCFW_dgap,CBCFW_time,FBCFW_prim,FBCFW_dual,FBCFW_dgap,FBCFW_time,FBCAFW_prim,FBCAFW_dual,FBCAFW_dgap,FBCAFW_time,FFW_prim,FFW_dual,FFW_dgap,FFW_time,FAFW_prim,FAFW_dual,FAFW_dgap,FAFW_time
1,8301.468110859394,-9.025135556963464e6,9.033437025074324e6,0.0,8302.018032202497,-9.08219062523718e6,9.090492643269382e6,0.0,8302.018032202497,-9.08219062523718e6,9.090492643269382e6,0.0,4.396655617132632e6,-4.693837026136752e6,9.090492643269384e6,0.0,4.396655617132632e6,-Inf,Inf,0.0
2,5211.367146577686,-197924.34493846324,203135.71208504093,0.186914127,5213.836320044473,-200171.56496693732,205385.4012869818,0.152643915,5213.836320044473,-200171.56496693732,205385.4012869818,0.147054293,10353.823335319757,-209259.08854834037,219612.91188366013,0.18041094,10353.823335323483,-9.08013881993406e6,9.090492643269384e6,0.188590598
3,4365.683397473767,-97279.15675000398,101644.84014747775,0.376828066,4370.470796100795,-98518.8043862788,102889.2751823796,0.314799502,4365.41694820486,-98523.85823417474,102889.2751823796,0.314134351,6686.740788701922,-105210.14122027105,111896.88200897297,0.367938461,6686.740788701922,-212926.17109495823,219612.91188366016,0.374381858
4,4127.083269003779,-49498.50894945333,53625.59221845711,0.564840338,4124.864543680102,-49137.30942979245,53262.17397347255,0.47705225,3848.2061196584255,-51062.92803961364,54911.134159272064,0.472576475,5648.22825582698,-53524.17150791935,59172.39976374633,0.550445887,5648.2274971250445,-106248.69615867976,111896.9236558048,0.56486314
5,4057.238719660789,-23567.401808004077,27624.640527664866,0.760283491,4056.5405164957047,-26316.493646229574,30373.03416272528,0.636636096,3223.7898169979453,-87919.947768008,91143.73758500595,0.625974067,5353.741784341633,-24628.444955162457,29982.18673950409,0.734472818,4387.509117137641,-54784.91814439527,59172.42726153291,0.744528357
6,4035.430534923449,-13365.036811570688,17400.467346494137,0.940903585,4035.51419384405,-11982.624500509502,16018.138694353553,0.79884015,2992.225069049746,-43288.81061866084,46281.03568771059,0.787780386,5276.480804333463,-11258.685910381228,16535.16671471469,0.918978623,3566.1937810368836,-97912.01652400893,101478.21030504581,0.933478659
7,3088.2193669509143,-7059.882995820095,10148.10236277101,1.132171718,3088.2291582375765,-6109.392370945501,9197.621529183078,0.962147274,2602.330295138061,-67638.50119745407,70240.83149259213,0.934456565,5252.594683779404,-6317.636684126472,11570.231367905875,1.10787165,3327.734454901889,-50564.80689307501,53892.5413479769,1.120666843
8,2697.843762135133,-66433.13294339582,69130.97670553095,1.319270564,2698.2529287338257,-66914.75186407403,69613.00479280786,1.122478674,2414.5682235192508,-33571.77728641802,35986.34550993727,1.094701633,3760.5761637147516,-78402.7378166359,82163.31398035065,1.292762314,2830.602976165712,-26093.53872251921,28924.14169868492,1.301983227
9,2584.7729517575353,-35007.307882662935,37592.08083442047,1.500710994,2584.5778746772557,-33986.6310516808,36571.20892635806,1.287029943,2148.609225511551,-55530.77894653653,57679.38817204808,1.25258221,3218.9280832167715,-40455.798103143854,43674.726186360625,1.476707837,2505.498734517023,-60318.31629577185,62823.815030288875,1.494293076
10,2550.8957430850714,-17668.94754089593,20219.843283981,1.690909378,2550.4535249527544,-18446.455089590134,20996.90861454289,1.448458428,2041.322192247957,-29504.604870649404,31545.92706289736,1.416726158,3061.6675243601203,-20524.403859670863,23586.071384030984,1.668916817,2258.2908675502986,-31347.847291676582,33606.13815922688,1.674024686
11,2541.5568046309054,-7822.498545121402,10364.055349752307,1.879023102,2541.3010400999337,-8152.224665705695,10693.525705805629,1.611351336,1856.1432705260813,-45076.37836630146,46932.52163682754,1.580247379,3014.3470260258764,-9775.923415370835,12790.270441396711,1.852918654,2029.9985429756343,-50510.099174827534,52540.09771780317,1.864299517
12,2120.3336543254554,-4505.448258051995,6625.781912377451,2.061144887,2120.2043327242136,-3576.438805959803,5696.643138684017,1.77464331,1779.3478558715433,-23908.23470034977,25687.582556221314,1.736008191,3000.183903347701,-3827.6345318323756,6827.818435180076,2.039827256,1936.5749294906855,-26551.03187783169,28487.606807322376,2.043953175
13,1924.9783857911825,-46687.61087877236,48612.58926456354,2.247807228,1924.7519662305713,-47324.05426366915,49248.806229899725,1.931506517,1652.5057263150811,-38285.800925332405,39938.30665164749,1.887159588,2996.1231294628233,-3884.2235690152893,6880.346698478113,2.220897796,1778.2095724865794,-41627.05856034511,43405.26813283169,2.231575013
14,1869.522579178214,-23909.96616864735,25779.488747825562,2.437452289,1869.3188967965543,-24111.689202789712,25981.008099586266,2.092979622,1570.2201713789254,-19420.270631815278,20990.490803194203,2.046798035,2404.3139956220984,-51437.870223821184,53842.18421944328,2.397095222,1680.0449549555779,-21503.884783477093,23183.92973843267,2.419280321
15,1853.623252660036,-11670.755055056565,13524.3783077166,2.627400218,1853.740988407284,-11785.433093585556,13639.17408199284,2.254191492,1469.0950897727162,-33676.120467536595,35145.21555730931,2.200360036,2165.7320923227817,-26506.13516884714,28671.867261169922,2.582385728,1555.1481833327562,-37309.816419187504,38864.96460252026,2.61495949
16,1848.8849634956568,-6250.283340983673,8099.16830447933,2.811316195,1848.7924335971475,-5460.916375879757,7309.708809476904,2.415632317,1407.036139210686,-17558.29057591234,18965.326715123025,2.363285094,2096.2812310718,-13378.882144634674,15475.163375706474,2.768083299,1474.699842657894,-18792.572017898503,20267.271860556397,2.791985825
