iter,opt,CBCFW_prim,CBCFW_dual,CBCFW_dgap,CBCFW_time,FBCFW_prim,FBCFW_dual,FBCFW_dgap,FBCFW_time,FBCAFW_prim,FBCAFW_dual,FBCAFW_dgap,FBCAFW_time,FFW_prim,FFW_dual,FFW_dgap,FFW_time,FAFW_prim,FAFW_dual,FAFW_dgap,FAFW_time
1,8.19729310243577e7,8.444552544277745e7,7.371193192244226e7,1.0733593520335197e7,0.0,8.44528924288224e7,7.373323526502183e7,1.0719657163800567e7,0.0,8.44528924288224e7,7.373323526502183e7,1.0719657163800567e7,0.0,8.75391124353131e7,7.681945527151254e7,1.0719657163800567e7,0.0,8.75391124353131e7,-Inf,Inf,0.0
2,8.19729310243577e7,8.346663603643364e7,7.824972991314273e7,5.216906123290911e6,1.370366175,8.347537242022705e7,7.821533511648327e7,5.2600373037437815e6,1.019316901,8.347537242022705e7,7.821533511648327e7,5.2600373037437815e6,1.040199551,8.446413215652694e7,7.920358765837656e7,5.260544498150378e6,1.059703647,8.446413215652697e7,7.37444749927264e7,1.0719657163800567e7,1.056001839
3,8.19729310243577e7,8.299296397098804e7,7.954217870781358e7,3.4507852631744538e6,2.651400344,8.299293513676384e7,7.95195975978177e7,3.473337538946133e6,2.030659154,8.299293513676384e7,7.95195975978177e7,3.473337538946133e6,2.044907966,8.34886676613981e7,8.000829690138774e7,3.4803707600103617e6,2.130310853,8.348866766139811e7,7.822812316324773e7,5.260544498150378e6,2.11780045
4,8.19729310243577e7,8.273349650535357e7,8.026533525129434e7,2.468161254059233e6,3.986069641,8.273342443755104e7,8.026637525680034e7,2.467049180750698e6,3.03435051,8.273342443755104e7,8.026637525680034e7,2.467049180750698e6,3.043937474,8.300446264899088e7,8.05298287500434e7,2.4746338989474773e6,3.204049582,8.300446264899094e7,7.952409188898055e7,3.4803707600103915e6,3.187736948
5,8.19729310243577e7,8.257320039127818e7,8.068080209997423e7,1.8923982913039476e6,5.325019914,8.257320163034514e7,8.067258742557304e7,1.9006142047721017e6,4.041894776,8.257320163034514e7,8.067258742557304e7,1.9006142047721017e6,4.047985669,8.274319622311062e7,8.083404309306872e7,1.9091531300418973e6,4.293376549,8.274319622293839e7,8.026856232295623e7,2.4746338999821544e6,4.259673152
6,8.19729310243577e7,8.24642306906443e7,8.092518483243887e7,1.5390458582054265e6,6.66730385,8.246399672168449e7,8.091972699180377e7,1.544269729880724e6,5.065723293,8.246399672168449e7,8.091972699180377e7,1.544269729880724e6,5.065313304,8.258148087936357e7,8.103216069549438e7,1.549320183869183e6,5.377740571,8.258148087919414e7,8.067232774913752e7,1.9091531300566196e6,5.338180164
7,8.19729310243577e7,8.238224427509773e7,8.106350382619682e7,1.3187404489009026e6,7.950427575,8.238190058726916e7,8.105774041418196e7,1.3241601730871908e6,6.090143214,8.237847067046197e7,8.105431049737477e7,1.3241601730871908e6,6.083894962,8.247157510652424e7,8.114278854863633e7,1.3287865578879118e6,6.44886273,8.247157510693221e7,8.092225492777781e7,1.549320179154396e6,6.410780599
8,8.19729310243577e7,8.232181148923044e7,8.118524614323142e7,1.1365653459990192e6,9.263279345,8.232139169299039e7,8.118744450477873e7,1.1339471882116608e6,7.108763755,8.231273921857518e7,8.112457913519117e7,1.1881600833840072e6,7.058822277,8.238900658393653e7,8.12502220887808e7,1.138784495155722e6,7.498406775,8.238900658457151e7,8.106022002882648e7,1.3287865557450354e6,7.464952971
9,8.19729310243577e7,8.227375533972017e7,8.126654442321235e7,1.007210916507829e6,10.561928163,8.227340835260917e7,8.127019953267144e7,1.0032088199377358e6,8.122476157,8.2261907557915e7,8.122966024646161e7,1.0322473114533909e6,8.066423914,8.232798952424368e7,8.13170909486554e7,1.0108985755882859e6,8.54765002,8.232798952517886e7,8.118920503323852e7,1.1387844919403493e6,8.519740747
10,8.19729310243577e7,8.223534447321019e7,8.13512717153275e7,884072.7578826807,11.866174611,8.223526846354768e7,8.135226315492824e7,883005.3086194359,9.16441154,8.22227315664423e7,8.131468799053767e7,908043.575904619,9.071166701,8.227935259661907e7,8.139158803286144e7,887764.5637576282,9.629962547,8.227935259773628e7,8.126845402433996e7,1.0108985733963251e6,9.627512825
11,8.19729310243577e7,8.220391519398403e7,8.140889560812445e7,795019.5858595762,13.10133146,8.220283041044515e7,8.140114929338202e7,801681.1170631312,10.196459832,8.218928536191137e7,8.136574921112205e7,823536.1507893223,10.094066304,8.224054728678055e7,8.143850071270724e7,802046.5740733147,10.706802891,8.22405472880646e7,8.13527827265063e7,887764.5615583062,10.694277118
12,8.19729310243577e7,8.217714395397553e7,8.144252290471545e7,734621.0492600854,14.298578001,8.21759906125764e7,8.144673466810718e7,729255.9444692153,11.205498358,8.216228584514506e7,8.142320842771819e7,739077.4174268655,11.131213756,8.220889733205095e7,8.14720175947294e7,736879.7373215556,11.838779913,8.220429562860423e7,8.140224906180337e7,802046.5668008626,11.652626963
13,8.19729310243577e7,8.215401389699632e7,8.1475057247771e7,678956.6492253244,15.432059222,8.215277666556887e7,8.147553810753854e7,677238.5580303371,12.224054443,8.213932052786224e7,8.145939068110152e7,679929.8467607237,12.146231159,8.218208307072797e7,8.150291959705725e7,679163.473670721,12.898378734,8.217270857301764e7,8.136613096319593e7,806577.609821707,12.719142757
14,8.19729310243577e7,8.213373707891528e7,8.150278238531576e7,630954.6935995184,16.575907007,8.213317651359412e7,8.151191228827043e7,621264.2253236864,13.237173951,8.211929269358088e7,8.149144288568233e7,627849.8078985531,13.166775892,8.215879269832453e7,8.152379624416205e7,634996.4541624784,13.977356192,8.214581763004479e7,8.14112866319961e7,734530.9980486929,13.785520842
15,8.19729310243577e7,8.211743292684019e7,8.15498437879039e7,567589.1389362831,17.722105105,8.211708721957274e7,8.155212592960498e7,564961.2899677642,14.32891042,8.210165930634673e7,8.151395058282934e7,587708.7235173881,14.169535188,8.213840040392101e7,8.157141467280516e7,566985.7311158478,15.069593862,8.212340550777394e7,8.145304804813889e7,670357.4596350491,14.837130172
16,8.19729310243577e7,8.210431875290462e7,8.159471159595259e7,509607.156952044,18.847408364,8.21039410842961e7,8.15925017391532e7,511439.3451428935,15.846206659,8.208503816507253e7,8.155718003035508e7,527858.1347174495,15.220498366,8.212195876474878e7,8.160832367444071e7,513635.0903080702,16.161100941,8.210404773385325e7,8.148409623648494e7,619951.4973683059,15.893995936
17,8.19729310243577e7,8.209292054698184e7,8.162187965626642e7,471040.8907154221,19.990558354,8.209257053614417e7,8.16210884020445e7,471482.1340996623,17.110726887,8.207154428804567e7,8.155744620473328e7,514098.0833123885,16.19157638,8.210876747164729e7,8.162338256104699e7,485384.9106003046,17.296121028,8.208846603464241e7,8.152991437945499e7,558551.655187428,16.959205359
18,8.19729310243577e7,8.208210713188422e7,8.163083067058362e7,451276.4613005966,21.095101912,8.208187671997328e7,8.16314179022497e7,450458.81772358716,18.308029506,8.20605494058181e7,8.159946284517738e7,461086.56064072996,17.215386812,8.209638765203612e7,8.162165820065711e7,474729.45137900114,18.828677128,8.207519201671225e7,8.155804577750033e7,517146.2392119169,18.029918398
19,8.19729310243577e7,8.207273350964954e7,8.164323592184895e7,429497.5878005922,22.205288222,8.2072463082191e7,8.164479052856271e7,427672.55362829566,19.411332185,8.205078022958297e7,8.161522705541223e7,435553.17417072505,18.226962194,8.208454587764078e7,8.164662892792648e7,437916.949714303,20.440935335,8.206394498975842e7,8.160055871839891e7,463386.27135950327,19.427055733
20,8.19729310243577e7,8.20640601548232e7,8.165937287748611e7,404687.2773370873,23.324471842,8.20637532886821e7,8.165558125150494e7,408172.03717715666,20.592874095,8.20426445294243e7,8.164844173867576e7,394202.79074853286,19.242806296,8.207438505679452e7,8.165913135994369e7,415253.6968508363,22.073019867,8.20541299877614e7,8.161370378252096e7,440426.20524042845,21.064684908
21,8.19729310243577e7,8.205652397320767e7,8.167813159784526e7,378392.3753624093,24.487169342,8.205627845680559e7,8.168011346792074e7,376164.98888485506,21.836156747,8.203505336161819e7,8.165544570719734e7,379607.6544208508,20.254554238,8.206557786877124e7,8.167262830138467e7,392949.5673865676,23.636265176,8.204469174114469e7,8.162213643148115e7,422555.30966353416,22.643343526
22,8.19729310243577e7,8.20497248439775e7,8.168546112350553e7,364263.7204719633,25.602032342,8.204950294631839e7,8.168685286114499e7,362650.08517340384,22.9736148,8.202837041648957e7,8.16748092146216e7,353561.2018679604,21.287972749,8.205775882836652e7,8.169534039347085e7,362418.43489566445,24.817144401,8.203668135302892e7,8.16408888421602e7,395792.51086872816,24.324444974
23,8.19729310243577e7,8.204358364642397e7,8.169653158529866e7,347052.0611253027,26.717420392,8.204337719965385e7,8.169584238108115e7,347534.8185726963,24.00628255,8.202273758082265e7,8.169869397886792e7,324043.6019547265,22.327601858,8.20510921350357e7,8.170294836750185e7,348143.76753383875,25.88283714,8.202933398113154e7,8.165541259157054e7,373921.3895609975,25.58484503
24,8.19729310243577e7,8.203825831449212e7,8.172043947844774e7,317818.83604438603,27.86092695,8.203806040471745e7,8.171960038798633e7,318460.0167311169,25.011330946,8.201761183811405e7,8.170615147040716e7,311460.3677068893,23.377538525,8.204486670255405e7,8.172767607888883e7,317190.6236652136,26.940886843,8.202325976904875e7,8.167619297261786e7,347066.7964308858,26.636041838
25,8.19729310243577e7,8.203395146519423e7,8.17464830779949e7,287468.3871993292,28.988298457,8.203378378248057e7,8.1747607751756e7,286176.03072456643,26.013172857,8.201283881900758e7,8.171726014166726e7,295578.67734031193,24.389643816,8.20396576809061e7,8.1753999084421e7,285658.59648510814,28.005261212,8.201771298920515e7,8.168951432935333e7,328198.6598518193,27.73296979
26,8.19729310243577e7,8.203006356360595e7,8.175658980921918e7,273473.7543867603,30.103230168,8.202985840065804e7,8.175567512468009e7,274183.27597795054,27.025691375,8.200891237203577e7,8.173574944520757e7,273162.9268282093,25.41636417,8.203545819929656e7,8.17639608103396e7,271497.388956964,29.073875628,8.201312910073444e7,8.171534083153585e7,297788.2691985965,28.830901596
27,8.19729310243577e7,8.202644633350483e7,8.176299306425987e7,263453.2692449484,31.22847614,8.202625814489737e7,8.176455179422466e7,261706.35067270696,28.038025342,8.200520106984027e7,8.173931399620399e7,265887.0736362729,26.425508783,8.203165817290246e7,8.176713305139756e7,264525.12150490284,30.146137261,8.200938381317756e7,8.173931114480421e7,270072.6683733463,29.937691671
