label,iters,tot_time,avg_time
C-BC-FW,2002,131050.21777441591,65.45964923796998
F-BC-FW,2002,21425.068898781996,10.701832616774224
F-BC-AFW,2002,21325.501915378012,10.652098858830175
F-FW,2002,4503.029069303992,2.2492652693826134
F-AFW,2003,1636.830680366001,0.8171895558492266
