label,iters,tot_time,avg_time
C-BC-FW,1002,133002.45690271698,132.7369829368433
F-BC-FW,1002,112240.07601077508,112.01604392292923
F-BC-AFW,1002,109942.55510675983,109.72310888898187
F-FW,1002,129759.5552495861,129.5005541413035
F-AFW,1003,128279.37635271304,127.89568928485846
