label,iters,tot_time,avg_time
C-BC-FW,1002,2927.1288235790025,2.921286251076849
F-BC-FW,1002,3147.9740561170015,3.1416906747674664
F-BC-AFW,1002,3116.3645503929984,3.1101442618692596
F-FW,1002,2076.702214338,2.0725571001377245
F-AFW,1003,1990.6284358949995,1.9846744126570284
