label,iters,tot_time,avg_time
C-BC-FW,1002,83895.12591441008,83.72767057326355
F-BC-FW,1002,70943.9182553459,70.80231362808972
F-BC-AFW,1002,68421.18716438297,68.28461792852592
F-FW,1002,83493.02486046801,83.32637211623553
F-AFW,1003,83208.290804825,82.95941256712362
