label,iters,tot_time,avg_time
C-BC-FW,1002,782628.4562826407,781.0663236353699
F-BC-FW,1002,169530.8531957328,169.1924682592144
F-BC-AFW,1002,150367.0127079523,150.0668789500522
F-FW,1002,543126.4942068151,542.0424093880391
F-AFW,1003,558097.6588608088,556.42837373959
