label,iters,tot_time,avg_time
C-BC-FW,1002,127206.75479402595,126.95284909583428
F-BC-FW,1002,20519.732787294983,20.47877523682134
F-BC-AFW,1002,20123.86492514099,20.08369753008083
F-FW,1002,50591.77803300698,50.49079644012673
F-AFW,1003,49385.01755806099,49.237305641137574
