label,iters,tot_time,avg_time
C-BC-FW,1002,87656.52456970999,87.48156144681636
F-BC-FW,1002,87685.8363682561,87.51081473877855
F-BC-AFW,1002,84695.16861182204,84.52611637906391
F-FW,1002,94255.23641831499,94.06710221388721
F-AFW,1003,91378.59947318306,91.10528362231611
