label,iters,tot_time,avg_time
C-BC-FW,1002,27538.148736019015,27.483182371276463
C-BC-AFW,1002,25827.956905901006,25.776404097705594
S-BC-FW,1002,27315.149030891018,27.26062777534034
S-BC-AFW,1002,24910.187035697003,24.860466103490023
F-BC-FW,1002,25728.21004757901,25.676856334909193
F-BC-AFW,1002,24212.49596889101,24.164167633623762
F-FW,1002,10317.394470756002,10.296800869017966
F-AFW,1003,9757.376778361997,9.728192201756727
