label,iters,tot_time,avg_time
C-BC-FW,1002,1080.1077171219997,1.0779518134950097
F-BC-FW,1002,1050.4061941590007,1.0483095750089828
F-BC-AFW,1002,818.3182650399995,0.8166848952495005
F-FW,1002,890.0004326880005,0.8882239847185633
F-AFW,1003,791.3691568969995,0.7890021504456625
