label,iters,tot_time,avg_time
C-BC-FW,1002,396.9604905260001,0.39616815421756496
F-BC-FW,1002,392.9612348969999,0.3921768811347304
F-BC-AFW,1002,394.6593840750005,0.3938716407934137
F-FW,1002,123.878776415,0.12363151338822356
F-AFW,1003,108.94688309800006,0.1086210200378864
