label,iters,tot_time,avg_time
C-BC-FW,1002,134029.18710906306,133.76166378150006
F-BC-FW,1002,112015.59773850298,111.79201371108083
F-BC-AFW,1002,111753.72915618002,111.53066782053895
F-FW,1002,130148.19522994087,129.88841839315455
F-AFW,1003,130065.62038995503,129.67659061810073
